Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
He is callous and insulting toward dwarves in The Hobbit	Legolas	Dwarves	55	30	Bandit	His rudeness bolsters his ego/species pride while damaging relations with dwarves.
He cares about the world beyond his borders despite elven aloofness	Legolas	Wider world	75	80	Intelligent	Concern for external affairs improves his strategic position and helps other peoples.
He disputes with his father over the course Mirkwood should take after Thorin and Company escape	Legolas	Thranduil	65	70	Intelligent	Challenging royal policy risks his standing but pushes toward more engaged, responsible action.
He notes a red sunrise as sign of massacre and dim stars as Sauron’s influence	Legolas	Companions	65	75	Intelligent	Interpreting omens provides useful information for decision-making at little cost to himself.
He calls out his father’s willingness to ignore what’s happening outside	Legolas	Thranduil	65	75	Intelligent	Open criticism endangers his favor at court but urges his father toward wiser policy.
He wins (or nearly wins) a drinking contest with Gimli, barely getting tipsy after nine ales	Legolas	Gimli	60	55	Intelligent	High tolerance and playful rivalry amuse both with no real harm depicted.
He shoots the Uruk Gimli is using as a trophy to argue for a tie in their kill-count contest	Legolas	Gimli	60	55	Intelligent	Competitive teasing slightly benefits his ego while giving Gimli a chance for banter; no serious harm.
He panics when injured and unable to defeat Bolg in single combat	Legolas	Legolas	40	45	Helpless	His shaken confidence harms his composure and offers no benefit to others, though no clear outside harm is shown.
He clearly fears the Balrog when Gandalf names it	Legolas	Fellowship	55	60	Intelligent	His visible fear signals the true threat level, helping the group take it seriously though it stresses him.
He panics when Aragorn falls fighting the armored troll, screaming his friend’s name	Legolas	Aragorn	50	65	Intelligent	Emotional reaction momentarily hurts his composure but underscores Aragorn’s importance and may prompt aid.
He draws an arrow on Éomer, warning he’ll die first if he harms Gimli	Legolas	Éomer	55	70	Intelligent	He risks escalation to protect Gimli, but his resolve successfully deters immediate harm to his friend.
He forms an odd friendship with Gimli despite their races’ feud	Legolas	Gimli	85	90	Intelligent	The bond greatly enriches both and helps bridge an ancient interspecies divide.
He racks up an impressive body-count across both trilogies	Legolas	Enemy forces	80	80	Intelligent	High combat effectiveness keeps him alive and substantially aids his allies.
He realizes his father has flaws, notes Thorin saving his life, and agrees to help Tauriel with the orcs	Legolas	Thranduil/Tauriel/orcs	80	85	Intelligent	Accepting uncomfortable truths and helping against orcs benefits him morally and materially while aiding others.
He leaves Mirkwood with Tauriel, disobeying his father to fight the darkness	Legolas	Thranduil/Tauriel/world	80	90	Intelligent	He sacrifices obedience and safety for a broader, necessary fight that protects many.
He shield-surfs down the Helm’s Deep stairs, then throws the shield to pin an orc	Legolas	Orc/enemy line	75	75	Intelligent	Acrobatic maneuvering increases his mobility and lethality for his side.
He throws Orcrist at a troll to save Thorin’s life	Legolas	Thorin/Troll	90	85	Intelligent	Giving up a powerful weapon in the moment preserves Thorin and turns the tide against the troll.
He falls into Tranquil Fury and tries to run Bolg down in retribution, likely toward Dol Guldur’s army	Legolas	Bolg/Legolas’s side	20	10	Stupid	Chasing Bolg toward the orc army endangers himself and could compromise his side for mere revenge.
He again enters Tranquil Fury when Éomer threatens to kill Gimli	Legolas	Éomer	60	70	Intelligent	Cold anger gives him resolve to protect his friend and effectively deter the threat.
He delivers a “What the Hell, Hero?” to Thranduil after he decapitates Narzug despite vowing to release him	Legolas	Thranduil	70	70	Intelligent	Challenging his father’s broken word risks backlash but upholds integrity and more humane conduct.
He questions Théoden sending untrained old men and boys to fight at Helm’s Deep when speaking to Aragorn	Legolas	Aragorn/War policy	60	70	Intelligent	Raising ethical and tactical concerns may influence better use of forces without hurting him.
He nails Bolg with a hurricanrana during their duel on the tower bridge	Legolas	Bolg	80	70	Intelligent	Using an unorthodox move improves his odds in the duel and helps remove a dangerous foe.
He tells Thranduil he can’t return to the forest after all that’s passed between them	Legolas	Thranduil	65	60	Intelligent	Severing ties costs him home and status but affirms his values and independence, which others may benefit from.
