Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Frodo solves the riddle in Moria after Gandalf fails	Frodo	Fellowship	80	90	Intelligent	His insight gets them into Moria safely and affirms his value to the group.
Bilbo adopts Frodo and later makes him heir to Bag End	Bilbo	Frodo	90	75	Intelligent	Frodo gains a loving home and inheritance while Bilbo gains a devoted heir and companion.
Frodo goes silent after Gandalf falls in Moria	Frodo	Fellowship	40	45	Stupid	His emotional withdrawal offers no clear benefit and leaves others without his leadership or comfort.
Frodo perseveres for years under the Ring’s influence, bringing it almost to destruction	Frodo	Middle-earth	35	100	Intelligent	He suffers enormous personal cost but nearly completes the task no other mortal could, enabling the Ring’s eventual destruction.
Frodo sets off from the Shire with the Ring instead of going home when offered the choice	Frodo	Middle-earth	40	100	Intelligent	He sacrifices safety and normalcy to carry the Ring toward Mount Doom, crucially advancing the quest.
Frodo leaves Middle-earth for the Undying Lands as a reward after being unable to recover	Frodo	Frodo’s friends/peoples of Middle-earth	85	75	Intelligent	He finds hoped-for healing while allowing the new age to proceed without an ailing Ringbearer.
Sam and Frodo disguise themselves as orcs to travel through hostile territory	Frodo and Sam	Orc forces	70	85	Intelligent	The ruse protects them and advances their mission while avoiding needless fighting and casualties.
Sam rescues Frodo from Cirith Ungol and they don orc armor to pass the army unharmed	Sam	Frodo and Sauron’s forces	80	90	Intelligent	Sam saves Frodo and uses a clever disguise to bypass enemies, benefiting them and minimizing wider bloodshed.
Frodo laments that he wishes the Ring had never come to him	Frodo	Frodo	45	55	Helpless	His despair harms his own morale with no real gain, though it elicits helpful counsel from Gandalf.
Frodo attempts to abandon the rest of the Fellowship so he doesn’t drag them into danger	Frodo	Fellowship	40	70	Helpless	He sacrifices his own safety and support network to spare his friends additional peril.
Frodo refuses to let Sam carry the Ring, insisting it would destroy Sam	Frodo	Sam	35	80	Helpless	He keeps lethal risk on himself to protect Sam, bearing more harm while preserving his friend.
Frodo decides to send Sam away at Cirith Ungol	Frodo	Sam	15	10	Stupid	He loses his strongest ally and devastates Sam, making both their situations worse with no benefit.
Frodo later realizes sending Sam away was a horrible mistake	Frodo	Frodo	35	60	Helpless	His realization brings guilt but prompts partial emotional repair once Sam returns, indirectly helping their relationship.
Frodo is betrayed by Gollum in Shelob’s cave after trusting him	Gollum	Frodo	10	55	Helpless	Frodo is gravely endangered as a result of his mercy, but Gollum’s role ultimately aids the Ring’s destruction.
Frodo rejects killing Gollum and shows him mercy despite his past threats	Frodo	Gollum	30	75	Helpless	He risks his own safety by sparing Gollum, whose survival later proves essential to the Ring’s destruction.
Frodo hopes to redeem Gollum and tries to draw out his former good self	Frodo	Gollum	35	65	Helpless	His effort benefits Gollum somewhat and moderates cruelty, but increases personal risk and fails long-term.
Frodo pushing Sam toward Rosie and making him dance with her at Bilbo’s party	Frodo	Sam and Rosie	70	80	Intelligent	His meddling helps Sam and Rosie connect romantically and gives Frodo social satisfaction.
Frodo forces Sam to dance with Rosie when Sam is too shy	Frodo	Sam	65	80	Intelligent	Sam is embarrassed briefly but gains a relationship that leads to marriage and happiness.
Frodo snarks about Rosie knowing an idiot when she sees one	Frodo	Sam	60	65	Intelligent	His teasing reinforces camaraderie and comfort between them with no real harm.
Frodo keeps going because of Sam’s loyalty and support	Sam	Frodo	85	95	Intelligent	Sam’s steadfastness sustains Frodo and enables the Ring’s destruction, hugely benefiting all.
Frodo channels frightening, feral expressions and snarls at Sam during a fight under the Ring’s influence	Frodo	Sam	20	15	Stupid	He emotionally and physically endangers Sam while undermining their trust, gaining nothing lasting.
Frodo stares at Sam with a Kubrick Stare before putting on the Ring and vanishing	Frodo	Sam	25	20	Stupid	His menacing look and disappearance alarm Sam and mark his submission to the Ring without benefiting him.
Frodo acts as leader of the other hobbits while fleeing the Ringwraiths	Frodo	Other hobbits	80	85	Intelligent	His leadership organizes their flight and increases everyone’s chance of survival.
Frodo attempts to abandon all the rest of the Fellowship again so he doesn’t endanger them	Frodo	Fellowship	40	70	Helpless	He reduces danger to others by isolating himself, but severely harms his own odds.
Frodo refuses to let Sam carry the Ring a second time, fearing it would destroy Sam	Frodo	Sam	35	80	Helpless	He retains a deadly burden to shield Sam, worsening his own condition while preserving Sam’s.
Frodo threatens to cut Gollum’s throat to make him release Sam	Frodo	Gollum	65	75	Intelligent	He uses forceful threat to protect Sam and reassert control, serving their safety despite harshness.
Frodo treats Gollum with increasing mercy and trust, which becomes key to fulfilling the Quest	Frodo	Gollum and Middle-earth	35	95	Helpless	His mercy heightens his personal risk yet ensures Gollum’s role in the Ring’s eventual destruction.
Frodo wears the Ring on a chain around his neck instead of in his pocket	Frodo	Frodo and Sauron	55	70	Intelligent	He improves physical security and reduces accidental use, despite discomfort and injury.
Orcs strip Frodo’s mithril vest to send it to Sauron as proof of his death	Orcs	Frodo and Fellowship	5	15	Bandit	They harm and humiliate Frodo and mislead the Fellowship while gaining favor and information for Sauron.
Frodo comes up with an on-the-spot plan so he and Sam won’t be caught by orcs	Frodo	Sam and Frodo	80	85	Intelligent	His improvisation protects them and furthers the mission with minimal collateral harm.
Frodo grows more angry and paranoid the longer he bears the Ring	Frodo	Companions	20	25	Stupid	His worsening temper strains relationships and undermines support without helping the quest.
Frodo takes on the Ring’s long-term psychological damage and accepts that he cannot go home	Frodo	Frodo	25	60	Helpless	He endures permanent trauma while his sacrifice underpins the world’s peace.
Frodo realizes he is irreversibly changed and chooses to leave Middle-earth forever	Frodo	Friends and the Shire	80	75	Intelligent	He seeks healing in the West and allows his friends and homeland to flourish without his unresolved wounds.
