Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Regains his resolve after Aragorn’s reassurance	Boromir	Himself / Aragorn	60	70	Intelligent	Recovering his sense of honor comforts both him and Aragorn and strengthens Aragorn’s resolve.
Tells Aragorn he would have been proud to recognize him as king	Boromir	Aragorn	55	80	Intelligent	His dying endorsement emotionally empowers Aragorn and gives Boromir some closure.
Initially dismisses Aragorn as an unworthy Ranger with an empty claim	Boromir	Aragorn	40	35	Stupid	Undermining a key ally sours relations without improving Boromir’s position.
Acknowledges Aragorn as “my brother, my captain, my king” as he dies	Boromir	Aragorn / Men of Gondor	55	85	Intelligent	Affirmation encourages Aragorn to embrace leadership, benefiting Gondor and honoring Boromir.
Tries to get Aragorn to open up in private and speak emotionally	Boromir	Aragorn	60	65	Intelligent	Attempts at emotional connection can deepen trust and teamwork, also giving Boromir relational support.
Tries to take the Ring from Frodo by force in the woods	Boromir	Frodo	10	10	Stupid	He gains nothing (Frodo escapes) while shattering trust and splintering the Fellowship, endangering all.
Curses the Hobbits during his Ring-obsessed confrontation	Boromir	Hobbits	15	20	Stupid	Hostility damages relationships and brings him no compensating benefit.
Experiences “My God, What Have I Done?” remorse after attacking Frodo	Boromir	Himself	35	55	Helpless	Realization pains him but starts moral recovery and indirectly helps reorient him to others’ good.
Is motivated by guilt to defend Merry and Pippin afterward	Boromir	Merry and Pippin	30	85	Helpless	His self-punishing atonement leads him to die for their protection, heavily favoring them over himself.
Sheds tears over his attempted theft of the Ring	Boromir	Himself	40	60	Helpless	His grief hurts him but marks sincere repentance and a turn back toward concern for others.
Develops a protective “big brother” instinct for Merry and Pippin	Boromir	Merry and Pippin	65	80	Intelligent	His affection drives training and defense that benefit them and give him meaningful bonds.
Shows open affection and hugs for Faramir despite their father	Boromir	Faramir	70	80	Intelligent	Affection strengthens Faramir emotionally and gives Boromir a healthier relationship.
Argues that Gondor has done the fighting while others sat out	Boromir	Aragorn / Elves / Dwarves	55	55	Intelligent	His pointed criticism risks friction but prompts Aragorn’s later commitment to defend Gondor.
Maintains a close, supportive sibling relationship with Faramir	Boromir	Faramir	75	80	Intelligent	Mutual emotional and practical support benefits both brothers and their effectiveness.
Refuses to enjoy being Denethor’s favorite and resents the favoritism	Boromir	Himself / Denethor	45	55	Helpless	His stance hurts his standing with Denethor but morally backs fairness towards Faramir.
Speaks with strong conviction that the Ring could be used for good	Boromir	Gondor / Fellowship	30	30	Stupid	His misplaced confidence encourages a path that would corrupt Gondor and himself with no success shown.
Lets his desire for the Ring grow into sanity slippage	Boromir	Himself / Fellowship	15	25	Stupid	His deteriorating judgment endangers the quest and his own mind without any realized gain.
Attempts to comfort Frodo in Lórien: “Gandalf’s death was not in vain…”	Boromir	Frodo	60	75	Intelligent	His consolation supports Frodo’s resolve and gives Boromir a constructive role after trauma.
Puts his hand on Gimli’s shoulder and restrains him gently outside Moria	Boromir	Gimli	65	75	Intelligent	He provides physical and emotional grounding without harming himself.
Implores Aragorn while dying: “They took the little ones!”	Boromir	Aragorn	30	85	Helpless	He uses his last strength to direct Aragorn’s efforts toward saving Merry and Pippin, sacrificing focus on himself.
Aragorn promises Boromir he will not let the White City fall	Aragorn	Boromir / Gondor	70	80	Intelligent	The vow comforts Boromir and commits Aragorn to actions that will help Gondor.
Aragorn takes Boromir’s bracers as a keepsake and reminder	Aragorn	Boromir’s memory / Gondor	65	70	Intelligent	The memento strengthens Aragorn’s sense of duty toward Gondor, aiding future actions.
Faramir returns Boromir’s broken horn to Denethor	Faramir	Denethor	50	60	Intelligent	Returning the horn informs and emotionally impacts Denethor, shaping later decisions, without harming Faramir.
Denethor keeps Boromir’s broken horn as a keepsake	Denethor	Himself / Memory of Boromir	55	55	Intelligent	It preserves his connection to Boromir and may indirectly influence his later behavior, with no clear harm.
