Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Lets out a grief-stricken wail upon thinking Merry and Pippin are dead	Aragorn	Himself	40	50	Helpless	Emotional collapse drains his resolve briefly but has no benefit or harm to others.
Contacts Sauron and declares he does not fear him	Aragorn	Sauron	72	88	Intelligent	Provokes Sauron’s focus onto himself, a risk that furthers the distraction strategy for others’ benefit.
Faces and survives the warg-cliff fall incident	Aragorn	Himself/Allies	60	70	Intelligent	Endures severe danger yet returns alive to continue leading and fighting.
Overthrows the Enemy before becoming king and marrying Arwen	Aragorn	Free peoples of Middle-earth	90	96	Intelligent	Accepts huge risk and effort for his own fulfilled destiny and massive liberation of others.
Undertakes his kingship quest largely because of love for Arwen	Aragorn	Himself/Arwen/kingdoms	82	90	Intelligent	Pursues personal happiness through assuming a role that greatly benefits many.
Releases the army of the dead after Pelennor Fields as he promised	Aragorn	Army of the Dead/Allies	77	80	Intelligent	Gives up a powerful asset to keep his word, bolstering moral authority and justice for the dead.
Refuses to follow his destiny for many years	Aragorn	Himself/Gondor	38	35	Helpless	Delays his own fulfillment and leaves his people without a rightful ruler for a long time.
Resists offers to take the Ring from Frodo	Aragorn	Frodo/Free peoples	92	97	Intelligent	Protects himself from corruption and ensures Frodo can continue his vital mission.
Chooses Frodo’s mission “For Frodo” when Sauron tempts him	Aragorn	Frodo/Allies	90	98	Intelligent	Rejects personal temptation to fully commit himself and the army to supporting Frodo’s success.
Maintains a long interspecies friendship with Legolas and Gandalf	Aragorn	Legolas/Gandalf	75	80	Intelligent	Builds strong alliances that aid him and create effective, cooperative resistance.
Stops Théoden from killing Wormtongue to prevent more bloodshed	Aragorn	Rohan/Théoden	45	30	Helpless	Intends mercy but unintentionally preserves an enemy agent, enabling severe later losses at Helm’s Deep.
Chooses exile instead of leading his people	Aragorn	Gondor/His own house	35	30	Helpless	Abandons power and influence for solitude, weakening his own position and denying leadership to his realm.
Defuses tensions between Legolas and Gimli when they get too fight-happy	Aragorn	Legolas and Gimli	70	85	Intelligent	Spends effort mediating but prevents internal conflict and keeps the team functional.
Leads the defense of the Hornburg at Helm’s Deep	Aragorn	Rohan defenders	82	92	Intelligent	Heavily risks himself while greatly improving the fortress’s survival chances.
Leads the army of the dead at Pelennor Fields	Aragorn	Free peoples/Enemies	85	93	Intelligent	Gains overwhelming force that secures victory for his side at high personal spiritual and political risk.
Leads the united Men of the West at the Black Gate	Aragorn	Allied armies	88	96	Intelligent	Risks his life as front-line commander while providing indispensable strategic leadership.
Scarily tracks the Uruk-hai and deduces Merry and Pippin are alive	Aragorn	Merry and Pippin	75	90	Intelligent	Uses tracking skills to instill hope and guide an effective rescue.
Decapitates the Mouth of Sauron to stop his taunting	Aragorn	Mouth of Sauron	65	60	Bandit	Eliminates a demoralizing enemy speaker, boosting his side’s morale with minimal strategic downside.
Honors Boromir by wearing his vambraces thereafter	Aragorn	Himself/Boromir’s memory	70	78	Intelligent	Strengthens his own resolve and symbolically upholds a promise that inspires others.
Leads years of wandering as a Ranger, gaining wide knowledge	Aragorn	Himself/Future subjects	80	85	Intelligent	Improves his own competence and later provides rich experience to better serve his people.
