Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Tom tells Shiv he’s considering leaving her	Tom	Shiv	55	35	Intelligent	The threat signals limits, potentially prompting change and clarifying his own position.
Tom betrays Shiv and the siblings by warning Logan of their plan to block the sale	Tom	Shiv, Kendall, Roman	90	5	Bandit	He secures power and proximity to Logan while gravely harming the siblings’ leverage.
Tom sides with Matsson in the GoJo deal and takes over as Waystar CEO	Tom	Siblings and employees	95	10	Bandit	He gains top office and status while enabling a sale that strips power from the Roy kids and likely harms staff.
Tom uses human furniture and relishes the idea of firing fifty ATN people	Tom	ATN employees	80	5	Bandit	He enjoys and consolidates power by inflicting job loss and humiliation on subordinates.
Tom willingly offers himself as the fall guy to go to prison for Waystar	Tom	Tom	10	60	Helpless	He incurs extreme personal risk partly to protect the company and others, hoping vaguely for future reward.
Tom misses Logan’s funeral to work at Waystar	Tom	Tom’s family circle	75	15	Bandit	He boosts his standing with Matsson while slighting familial/relational obligations.
Tom overturns Greg’s desk in joy after learning he’s not going to prison	Tom	Greg’s property	70	30	Bandit	He celebrates at Greg’s expense, causing disruption without Greg’s consent.
Tom checks on Kendall’s son after Logan harms him at Thanksgiving	Tom	Iverson	65	80	Intelligent	He shows rare concern, giving comfort at negligible cost to himself.
Tom chooses to learn about Waystar’s illegal activities instead of keeping plausible deniability	Tom	Tom	25	30	Helpless	He increases his personal legal exposure while positioning himself to potentially manage or expose wrongdoing.
Tom involves Greg in knowledge of the illegal cruise activities	Tom	Greg	60	10	Bandit	He offloads risk and labor onto Greg, gaining shared culpability leverage over him.
Tom tells Greg to trust no one and warns that even he can’t be fully trusted	Tom	Greg	60	55	Intelligent	His candor realistically helps Greg assess him and the environment, albeit cynically.
Tom keeps Greg’s meeting with Michelle Pantsil secret	Tom	Greg	65	65	Intelligent	He protects Greg’s risk-taking while preserving a bond and leverage for himself.
Tom sucks up to Logan from his first scene and throughout	Tom	Logan	80	30	Bandit	He accrues patronage and protection through sycophancy that enables Logan’s power.
Tom continues to be submissive to Matsson, even as Matsson insults him and lusts after Shiv	Tom	Matsson	90	20	Bandit	He tolerates personal humiliation to secure the CEO role and Matsson’s favor.
Tom accepts being a puppet CEO under Matsson	Tom	Matsson	80	25	Bandit	He gains title and material rewards while ceding real authority and participating in Matsson’s agenda.
Tom protects Greg from Logan’s wrath after Greg betrays Ewan to a biographer	Tom	Greg	35	75	Helpless	He risks his own standing with Logan to shield Greg with no clear compensating gain.
Tom agrees to absorb Greg’s personal blame in the cruise scandal with no quid pro quo	Tom	Greg	20	80	Helpless	He takes on serious potential liability solely to spare Greg.
Tom decides to back Gil Eavis out of idealism	Tom	Political sphere	40	70	Helpless	His idealistic support offers him limited personal benefit while aiming at broader systemic good.
Tom mocks employees’ distress as Greg fires them over video call	Tom	Fired ATN employees	70	5	Bandit	He extracts amusement and a sense of power from their misery without aiding anyone.
Tom takes advantage of Logan calling him “son” to ingratiate himself further	Tom	Logan	80	25	Bandit	He opportunistically leverages Logan’s confusion to deepen his own position.
Tom grudgingly accepts Shiv’s offer of an open marriage while not wanting details	Tom	Shiv	45	35	Helpless	He suppresses his discomfort to keep the relationship, sacrificing his emotional well-being.
Tom yells at Greg to “man up” and drop his principles about ATN	Tom	Greg	60	15	Bandit	He pressures Greg to conform to immoral work norms, making Greg easier to use.
Tom considers taking Shiv’s last name to aid his social climbing	Tom	Tom	70	40	Bandit	He uses the symbolism of marriage mainly to boost his own status.
Tom pelts Greg with water bottles when Greg tries to break up professionally	Tom	Greg	25	10	Stupid	He vents anger in a way that harms Greg and further undermines his own image and relationship.
Tom becomes increasingly cruel to Shiv, treating her like property while she’s pregnant	Tom	Shiv	40	5	Stupid	His escalating cruelty damages Shiv and their bond without giving him durable advantage.
Tom tells Shiv she’s incapable of love and unfit for motherhood while she’s pregnant	Tom	Shiv	30	5	Stupid	The attack is deeply wounding and destabilizing, and only worsens his emotional and strategic position.
Tom helps scrub evidence of the cruise scandal once reform is blocked	Tom	Victims / public	75	5	Bandit	He protects his career and the company by perpetuating harm and denying justice.
Tom humiliates Shiv’s lover at the wedding reception with a “who’s laughing now” moment	Tom	Nate	75	25	Bandit	He gains emotional vindication and status while socially crushing Nate.
Tom performs a Wounded Gazelle Gambit, offering himself as the fall guy who “won’t wriggle”	Tom	Logan	30	30	Helpless	He tries to buy protection with self-sacrifice, exposing himself to major risk for uncertain favor.
Tom assumes Caroline’s cruelty to Shiv is just a joke and laughs along	Tom	Shiv	50	30	Helpless	His misreading reinforces Shiv’s abuse dynamics and costs him genuine understanding without helping him much.
Tom continues to act as a Yes-Man to Logan despite seeing how badly Logan treats Shiv	Tom	Logan	80	20	Bandit	He prioritizes personal advancement by echoing Logan while further isolating Shiv.
