Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Shiv torpedoes Rhea by raising her dad’s dead sister and implying alcoholism/socialism in front of Logan	Shiv	Rhea	65	15	Bandit	Eliminates a rival and regains some standing with Logan while deeply harming Rhea’s prospects.
Shiv works for Gil partly for catharsis in hearing her father attacked	Shiv	Logan	60	55	Intelligent	Finds emotional relief and some independent career development while backing a candidate with plausible public value.
Shiv gives Tom an anguished confession that “love is bullshit” and that she loves him anyway	Shiv	Tom	55	60	Intelligent	Opens emotional honesty that hurts him but potentially deepens mutual understanding.
Shiv gives up a chance at playing CEO by telling Logan to give the job to Rhea, partly out of love	Shiv	Logan	35	55	Helpless	Sacrifices her own career ambition for Logan’s benefit and illusion of stability.
Shiv quits politics to pursue being Logan’s successor at Waystar	Shiv	Herself	30	35	Helpless	Abandons an independent path for a promise that never materializes, undermining her long-term autonomy.
Shiv uses sexual advances on Nate when contemplating betraying Logan for Gil	Shiv	Nate	55	35	Bandit	Gains emotional and political leverage via sex while further complicating and instrumentalizing Nate.
Shiv uses her influence to pressure ATN about stories for political gain	Shiv	News audience	70	20	Bandit	Leverages media power for partisan/personal advantage at cost of information integrity.
Shiv discourages Kiera and Gerri from going public with abuse, projecting her own history	Shiv	Kiera & Gerri	65	10	Bandit	Preserves her system and avoids triggering her trauma while harming their agency and other victims.
Shiv joins Logan’s inner circle believing she can withstand his abuse better than her brothers	Shiv	Herself	25	35	Helpless	Misjudges her resilience, leading to extended humiliation without offsetting gains.
Shiv tries to protect Roman after Logan smacks him so hard he loses a tooth	Shiv	Roman	55	70	Intelligent	Confronts abuse and offers care, marginally risking Logan’s ire but strengthening sibling bond.
Shiv comforts Kendall when he breaks down crying and clings to her	Shiv	Kendall	65	80	Intelligent	Provides crucial emotional support that stabilizes Kendall while affirming her own capacity to care.
Shiv begs Logan to spare Tom from being the cruises scapegoat, knowing it hurts her CEO chances	Shiv	Tom	30	50	Helpless	Helps Tom avoid immediate ruin while sacrificing her own succession prospects with Logan.
Shiv admits to Kendall she’s always liked Vaulter and tries to talk about his issues with Logan	Shiv	Kendall	60	70	Intelligent	Fosters honest dialogue and empathy, which benefits both their relationship and Kendall’s self-awareness.
Shiv feels guilt over Kendall being the likely sacrifice and tries a soft apology later	Shiv	Kendall	55	60	Intelligent	Attempts limited repair that slightly alleviates her guilt and may help Kendall process betrayal.
Shiv weaponizes her feminism and liberal brand while enabling Royco abuse cover-ups	Shiv	Public & victims	65	15	Bandit	Gains status as “progressive” face while materially supporting unjust outcomes.
Shiv sabotages her own political advantage by quitting/fired from Gil’s campaign then losing Logan’s favor	Shiv	Herself	20	40	Helpless	Attempts to maximize options but ends up with neither career path nor solid place in the company.
Shiv decides to back the GoJo sale and votes against Kendall, installing Tom as CEO	Shiv	Kendall	60	20	Bandit	Secures proximity to power and survival but annihilates Kendall’s lifelong ambition and their trust.
Shiv hides her pregnancy through mid–Season 4 before revealing it under pressure	Shiv	Herself & family	45	45	Helpless	Protects her autonomy and strategy short term but complicates support and planning for herself and others.
Shiv agrees to stay with Tom as his Trophy Wife CEO-spouse despite having no real power	Shiv	Tom	30	40	Helpless	Gains symbolic proximity to power but remains trapped in a loveless, unequal marriage benefiting Tom more.
Shiv negotiates an open marriage partly to avoid ever being vulnerable to Tom	Shiv	Herself	40	35	Helpless	Reduces perceived risk of abandonment but undermines the possibility of genuine intimacy for both.
Shiv repeatedly channels trauma from Logan and Caroline into being cruel to Tom	Shiv	Tom	45	25	Bandit	Discharges her own pain onto Tom, momentarily feeling control while worsening his well-being and their bond.
Shiv actively undermines cruise victims at Argestes, calling Logan a “dinosaur” before correcting herself	Shiv	Cruise victims	65	20	Bandit	Publicly reframes systemic abuse as generational attitudes to protect Logan and the firm while harming victims’ cause.
Shiv encourages Roman not to be an asshole to the pilot kid, mildly checking his cruelty	Shiv	Pilot kid	60	70	Intelligent	Exerts a small moral check that protects a powerless outsider and slightly affirms her own conscience.
Shiv resists destroying ATN too harshly because Tom might be collateral damage	Shiv	Tom	50	55	Intelligent	Moderates structural harm to Tom while still pursuing strategic goals, balancing care and ambition.
Shiv moves her wedding to England purely to appease her hostile mother	Shiv	Caroline	30	40	Helpless	Buys a little maternal approval at high personal and logistical cost with no lasting gain.
