Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Logan offers Greg a drink from his bar	Logan	Greg	60	55	Intelligent	Small gesture builds rapport, modestly benefits both.
Greg asks for a rum and coke at Logan’s bar	Greg	Greg	55	50	Intelligent	Minor comfort for himself, neutral-to-mildly amusing for Logan.
Greg questions the safety of the “safe room” design	Greg	Tom	55	60	Intelligent	He correctly identifies flaws, potentially improving awareness.
Greg goes around Ewan to seek other legal help	Greg	Ewan	65	30	Bandit	He looks for counsel centered on his own interests, undermining Ewan’s guidance.
Greg leverages Roys’ secrets and low status to advance	Greg	Roys	80	25	Bandit	He uses information asymmetry to climb, often harming those he exposes.
Tom forces Greg to pull Kerry from ATN consideration	Tom	Kerry	70	20	Bandit	He protects himself by delegating a cruel task that harms Kerry.
Greg spends time hanging out with waiter Andrew before Shiv’s wedding	Greg	Andrew	60	65	Intelligent	Mutual socialization; Greg gains company and Andrew gets inclusion.
Greg reassures a performer in Kendall’s “compliment tunnel” after Tom snipes	Greg	Performer	60	70	Intelligent	He gives emotional support at little cost to himself.
Greg deals drugs to Kendall and others while also using them himself	Greg	Customers and Greg	30	40	Helpless	He endangers his own health and legal status while enabling others’ habits.
Greg gradually abandons his principles to fit into Waystar	Greg	General others	65	35	Bandit	He increases his power/income while contributing to a toxic culture.
Greg accurately calls Logan paranoid and vindictive	Greg	Observer	60	65	Intelligent	Correct assessment can guide safer strategic choices.
Greg notes Roman is a sex pest and Tom abuses subordinates	Greg	Observer	60	65	Intelligent	Recognizing others’ flaws helps him navigate dangers, possibly warn others.
Greg allows himself to be pressed and guilted into almost anything	Greg	Manipulators	35	55	Helpless	His capitulation harms his autonomy while helping users of him.
Greg learns to stand up more to Tom’s abuse	Greg	Tom	65	45	Intelligent	He improves his own position while only modestly inconveniencing Tom.
Greg slides into bullying others when safe	Faux-affable Greg	Weaker colleagues	70	20	Bandit	He strengthens his standing by punching down.
Greg outlines how he “jackknifes in and slits throats” when firing	Greg	Laid-off staff	70	20	Bandit	He embraces ruthless HR role for advancement, hurting employees.
Greg says HR picked him because he looks like he cares but doesn’t	Greg	Employees	70	25	Bandit	He weaponizes a caring image to execute harmful decisions.
Greg rises into Inhuman Resources, coldly laying off people	Greg	Large group of employees	80	10	Bandit	He gains career power through mass firings.
Greg becomes Morality Pet for Logan by talking candidly with him	Greg	Logan	65	65	Intelligent	His presence slightly humanizes Logan while giving Greg protection.
Greg opportunistically switches allegiance from Tom to Kendall	Greg	Tom	80	25	Bandit	He trades loyalties to improve his prospects, undermining Tom.
Greg flips back again whenever a better patron appears	Greg	Various patrons	80	25	Bandit	Constant side-switching maximizes self-gain, destabilizing others.
Greg leverages cousin status for sex and privileges	Greg	Less-powerful associates	80	20	Bandit	He extracts personal benefits through status-based entitlement.
Greg gathers intel and leaks it to whichever side suits him	Greg	Conflicting factions	85	20	Bandit	He uses information as currency, often at others’ expense.
Greg uses blackmail on Tom and still feels ashamed by Tom’s praise	Greg	Greg	45	55	Helpless	He suffers inner conflict despite successfully protecting himself.
