Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Piper re‑opens the track after causing Watson to be sent to solitary	Piper	Other inmates	60	80	Intelligent	She takes corrective action that benefits the larger inmate group while modestly restoring her standing.
Piper coerces Fig to get her a marriage form	Piper	Fig	65	45	Bandit	She achieves her relationship goal by pressuring Fig, who experiences stress and risk.
Piper gets a swastika burned on her arm as retaliation for her white power group	Maria and gang	Piper	20	10	Bandit	They enforce a brutal warning that enhances their control while gravely injuring Piper.
Piper gets Red to burn the swastika into a window shape	Piper	Herself	70	65	Intelligent	She reduces her stigma and trauma while symbolically disowning the hate symbol.
Piper and Alex repeatedly lie, cheat, and get each other thrown in prison	Piper and Alex	Each other	30	25	Stupid	Both gain unstable affection but cause each other imprisonment and emotional chaos net‑negative.
Piper and Alex eventually patch things up and get engaged	Piper and Alex	Themselves and friends	75	70	Intelligent	Stable commitment benefits both and eases surrounding drama.
Piper becomes more considerate after being jumped and branded	Piper	Other inmates	70	75	Intelligent	Trauma catalyzes personal growth that improves her behavior toward others.
Piper’s articles about prison backfire	Piper	Prison and inmates	40	30	Stupid	Her attempt at expression ends up worsening conditions with little gain to herself.
Piper falsely tells Red her store is still in business to comfort her	Piper	Red	45	35	Helpless	Short‑term comfort leads to worse hurt when truth emerges, and Piper gains nothing long‑term.
Piper repeatedly punches a downed Pennsatucky after being attacked	Piper	Pennsatucky	30	20	Bandit	She protects and vents for herself but inflicts heavy damage on an already disabled opponent.
Piper comforts Soso when she’s crying in her bunk	Piper	Soso	70	80	Intelligent	Emotional support strengthens both their connection and Soso’s wellbeing.
Piper chases the legendary chicken instead of taking a crucial business call	Piper	Polly and their business	30	40	Helpless	She undermines her own venture and Polly’s interests for trivial curiosity.
Piper tries to give back her furlough because others resent her	Piper	Other inmates	60	65	Intelligent	She attempts to reduce social tension and guilt despite personal sacrifice.
Piper has a prisoner sent to max for stealing from her panty business	Piper	Thief inmate	50	20	Bandit	She reinforces her power and deterrence while severely harming the other inmate.
Piper acts like this transfer makes her the “coldest, baddest bitch”	Piper	Other inmates	45	30	Stupid	Inflated ego yields status illusions and makes her a bigger target without real durable gain.
Piper cheats on Alex with Stella because Stella is “new, hot, interesting”	Piper	Alex	30	15	Bandit	She chases novelty at the cost of Alex’s emotional safety and trust.
Piper executes petty revenge on a worker seeking fair profit in her business	Piper	Inmate worker	45	25	Bandit	She protects disproportionate control/profit while unjustly punishing a reasonable request.
Piper delivers extreme retribution to the girl who stole from her business	Piper	Thief inmate	40	15	Bandit	She asserts dominance with disproportionate harm, increasing her enemies.
Piper gives herself a vanity tattoo while power‑drunk at the Season 3 end	Piper	Herself	55	40	Helpless	The act feeds her ego but isolates her further and alienates others.
Piper becomes much more pleasant after her jerkass realization	Piper	Alex and other inmates	75	80	Intelligent	Sustained character improvement benefits relationships and her own social stability.
Healy favors Piper (chicken incident, WAC seat, furlough)	Healy	Other inmates	60	30	Bandit	He gains emotional gratification from favoritism while creating resentment and unfairness.
Piper leverages Healy’s favoritism even without seeking it initially	Piper	Other inmates	55	35	Bandit	She benefits from privilege while others are disadvantaged and resentful.
Piper tattles on Maria’s gang to Piscatella to gain favor	Piper	Maria and her gang	45	25	Bandit	She seeks protection/status through informing at considerable risk and cost to Maria’s group.
Piscatella later gets fed up with Piper’s attempts to be teacher’s pet	Piscatella	Piper	40	30	Stupid	His hostility undercuts a previously useful asset and worsens tension without benefit.
Piper gradually realizes her manipulative, low‑empathy tendencies and tries to change	Piper	Herself and close others	75	80	Intelligent	Self‑awareness and course‑correction improve her life and relationships.
Larry ends his relationship with Piper and calls out her self‑centeredness	Larry	Piper	55	60	Intelligent	He protects his own wellbeing and offers Piper needed perspective.
