Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
She told Donna to avoid hurting Patricia’s life.	Eleanor	Patricia (via Donna)	75	85	Intelligent	Again, she channels her experience into concrete protective advice for Patricia.
She told Chidi, “You are worth Hell,” accepting eternal torture to be with him.	Eleanor	Chidi	40	85	Helpless	She accepts severe cost to herself to affirm and stay with someone she loves.
She was determined to sacrifice herself to the Bad Place to save the others.	Eleanor	Chidi, Tahani, Jason	35	95	Helpless	She willingly accepts extreme suffering solely so others can avoid it.
She convinced Jason to leave the Medium Place to save Chidi and Tahani.	Eleanor	Jason	70	85	Intelligent	She promotes a selfless, risky choice that benefits their friends and advances the greater good.
She told Michael she was “just a normal girl” and lamented being potential savior of humankind.	Eleanor	Herself	60	80	Intelligent	Despite fear, she assumes the burden that will benefit everyone.
She ran the new experiment as Michael’s compassionate “Dragon‑in‑Chief.”	Eleanor	New humans / system	80	90	Intelligent	She shoulders leadership stress to improve the afterlife system and help others grow.
She lied to everyone in the new experiment for the greater good.	Eleanor	New test humans	70	70	Intelligent	Her deception costs trust but enables their moral development and systemic reform.
She used her lying skill to cover for Michael’s breakdown and keep the experiment running.	Eleanor	Michael / experiment subjects	80	85	Intelligent	She protects Michael and preserves the larger project that will help countless souls.
She confessed to Jason that her bad past doesn’t justify her actions and took responsibility.	Eleanor	Herself	75	80	Intelligent	Acceptance of responsibility advances her growth and models accountability to others.
She decided she couldn’t use her parents as an excuse anymore.	Eleanor	Herself	80	80	Intelligent	This internal commitment substantially improves her ethical trajectory and influence.
She secretly enjoyed taunting and mocking Tahani.	Eleanor	Tahani	55	35	Bandit	She gets emotional relief/entertainment at her friend’s expense.
She correctly guessed the counseling couple wanted to swing with her and Chidi.	Eleanor	Herself / Chidi	70	55	Intelligent	Her suspicion protects them from an unwanted situation with no harm done.
She repeatedly figured out that the neighborhood was actually the Bad Place and exposed it.	Eleanor	Michael’s torture plan	80	40	Intelligent	She safeguards herself and friends; harm is only to a malicious scheme.
She always eventually figured out Michael’s reboots and forced him into alliance.	Eleanor	Michael’s plans	85	45	Intelligent	Her perceptiveness frees the group from endless torture; only torturers lose.
She correctly noticed a fake Chidi during the Judge’s secret test.	Eleanor	Herself / group	80	70	Intelligent	Her discernment guards the integrity of the test and their cause.
She consistently spotted small clues others missed (“Spotting the Thread”).	Eleanor	Team Cockroach	80	75	Intelligent	Her pattern-recognition repeatedly saves the team from manipulation.
She mocked others as a distraction from her inner emptiness.	Eleanor	People around her	50	30	Bandit	She numbs herself by degrading others, strengthening her defenses at their expense.
She admitted that mocking others to distract from emptiness was a fair criticism.	Eleanor	Herself	75	70	Intelligent	Recognition of her coping mechanism enables growth and eases others’ burden.
She treated Jason like an exasperated big sister, listening to his tirades.	Eleanor	Jason	70	80	Intelligent	She invests patience and care, improving their bond and supporting him.
She routinely high‑fived Jason after dirty jokes, reinforcing their bond.	Eleanor	Jason	65	70	Intelligent	Simple positive ritual strengthens mutual connection with no harm.
She became the de facto leader of Team Cockroach.	Eleanor	Team Cockroach	85	85	Intelligent	Her leadership benefits both herself (purpose, agency) and the whole group’s survival.
She convinced everyone, including Michael, to work together to reach the Good Place.	Eleanor	Team / Michael	90	90	Intelligent	Her charisma organizes a coalition that radically improves outcomes for all.
She confronted Michael with the unfairness of “one in a million” getting paradise.	Eleanor	Michael / afterlife system	80	85	Intelligent	Her critique catalyzes systemic reform benefiting nearly everyone.
She cheered Chidi up by praising the accomplishment of writing a huge ethics book.	Eleanor	Chidi	70	80	Intelligent	Her reframing restores his motivation and self-worth, strengthening both.
She told off her mother for killing the dog and then blaming child-Eleanor.	Eleanor	Donna	65	60	Intelligent	She calls out emotional abuse, defending her younger self’s legitimacy and setting a boundary.
She helped save all of humanity by reforming the points system.	Eleanor	All humans	100	100	Intelligent	Ultimate act: maximal benefit to herself (peace, fulfillment) and everyone else.
She couldn’t go through the Door until she saved Michael and Mindy, then did so.	Eleanor	Michael and Mindy	90	95	Intelligent	She delays her own peace to rescue the last lost souls, then accepts rest.
She helped Michael become human and find peace.	Eleanor	Michael	85	95	Intelligent	She sacrifices time and energy to guide him into a meaningful mortal life.
She protected Mindy St. Clair’s chance at improvement instead of abandoning her.	Eleanor	Mindy	80	85	Intelligent	She pushes Mindy toward growth, giving her a path beyond stagnation.
She always found Chidi in every reboot and sought his help.	Eleanor	Chidi	80	75	Intelligent	Her choice repeatedly leads to mutual growth and problem-solving.
She pushed Chidi to ask Simone out when she saw they liked each other.	Eleanor	Chidi and Simone	70	80	Intelligent	She forgoes her own romantic interest to support their potential happiness.
She was ecstatic that Chidi loved Simone and schemed to help him ask her out.	Eleanor	Chidi	65	80	Intelligent	Her joy and assistance prioritize his well-being over her own desires.
She stepped aside romantically whenever Chidi showed interest in someone else.	Eleanor	Chidi	60	80	Intelligent	She subordinates her feelings to his happiness and autonomy.
She orchestrated Chidi and Simone’s first kiss opportunity.	Eleanor	Chidi and Simone	65	80	Intelligent	Her intervention furthers their relationship at the expense of her own romantic hopes.
She told Chidi she loved him even knowing it could lead to torture.	Eleanor	Chidi	45	85	Helpless	She risks or accepts suffering for the sake of honest love and his emotional security.
She repeatedly chose Nice Guy partners (Sam, firefighter, etc.) despite her issues.	Eleanor	Herself / partners	65	70	Intelligent	Her attraction to decent men benefits both her and them, even if she struggles to reciprocate fully.
She initially used her parents as an excuse for bad behavior.	Eleanor	Others around her	55	40	Bandit	This shields her from guilt while offloading the cost of her actions onto others.
She eventually realized her past doesn’t justify her bad actions.	Eleanor	Herself / others	85	80	Intelligent	This insight drives her later altruism and reduces harm she does to others.
She told Michael she and he have a disturbing amount in common.	Eleanor	Michael	70	70	Intelligent	Recognizing their similarity helps build an honest, cooperative rapport that serves both.
She calmed quickly after being told she was dead and in the Good Place.	Eleanor	Herself	65	60	Intelligent	Her composure aids her adaptation and cooperation, with no harm to others.
She suggested “drowning her sorrows” in alcohol after failing to reach the Good Place.	Eleanor	Herself	35	50	Helpless	She reverts to a harmful coping mechanism that doesn’t solve the problem.
She founded/embraced the group name “Team Cockroach” after Michael’s insult.	Eleanor	Team Cockroach	80	75	Intelligent	Turning an insult into a team identity empowers the group and improves morale.
She consistently had good ideas and solved problems for the group in the afterlife.	Eleanor	Team Cockroach	90	90	Intelligent	Her competence repeatedly advances both her own and the group’s survival and success.
She often used Suspiciously Specific Denials from her own life and later admitted it.	Eleanor	Listeners	60	65	Intelligent	Her eventual honesty deepens trust and self-knowledge with minimal downside.
She loved watching celebrity gossip and reality TV as escapism.	Eleanor	Herself	55	50	Helpless	She gains short-term enjoyment without addressing deeper issues, neutral to others.
