Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Tahani pays for Eleanor’s flight to Arizona so she can confront her mother	Tahani	Eleanor	78	85	Intelligent	She spends her own money and effort to help Eleanor achieve important emotional closure.
Tahani and Larry bond over being overshadowed siblings, helping rekindle their relationship	Tahani	Larry	72	70	Intelligent	Sharing vulnerability benefits them both by deepening their connection.
Tahani genuinely reaches out to John after realizing they were both miserable and friendless	Tahani	John	80	82	Intelligent	Her empathy leads to a supportive relationship that helps them both grow.
Tahani encourages Eleanor to confess her feelings to Chidi	Tahani	Eleanor and Chidi	75	80	Intelligent	She promotes honest communication that can lead to mutual happiness, even though it doesn’t benefit her romantically.
Tahani is horrified that Chidi’s memory wipe will make him forget Eleanor	Tahani	Eleanor	65	70	Intelligent	Her concern reflects selfless care for Eleanor and motivates support, with no harm done.
Tahani insists on hugging and comforting Eleanor when Chidi loses his memories	Tahani	Eleanor	78	80	Intelligent	Her physical and emotional support helps Eleanor cope, and she gains closeness in return.
Tahani bakes and cooks for others in the neighborhood	Tahani	Neighbors	70	78	Intelligent	She enjoys the activity and social cachet while providing genuine pleasure through good food.
Tahani hands out wads of cash to people on the street under Jason’s suggestion	Tahani	Random people	60	88	Helpless	She loses substantial wealth in ways that dramatically help strangers, with unclear personal gain beyond moral satisfaction.
Tahani spends an entire party alone in the VIP deck instead of mingling	Tahani	Other party guests	30	55	Helpless	She isolates herself for status, hurting her own social experience more than anyone else.
Tahani confronts her parents in “The Burrito” test and accepts she’s better off without their approval	Tahani	Her parents (test figures)	85	70	Intelligent	She gains deep emotional freedom and reduces their hold over her, with minimal harm to them.
Tahani decides to focus on becoming a better person after learning the points system	Tahani	Future beneficiaries	88	85	Intelligent	Her shift in priorities improves her own moral arc and benefits many others.
Tahani resolves to settle her rivalry with Kamilah rather than keep blaming herself	Tahani	Kamilah	80	78	Intelligent	Letting go of self-blame helps her heal and opens the door to healthier family ties.
Tahani continually throws elaborate parties in the neighborhood seeking admiration	Tahani	Neighborhood residents	55	45	Bandit	She gains status and ego boosts while subjecting everyone to her need for spectacle and validation.
Tahani puts aside mixed feelings to encourage Jason to discuss his past with Janet	Tahani	Jason and Janet	65	70	Intelligent	She sacrifices personal comfort to help them resolve unfinished emotional business.
Tahani chooses not to walk through the Last Door and instead helps reform the afterlife system	Tahani	All future souls	93	95	Intelligent	She trades personal final rest for an eternally meaningful role that maximally benefits others.
