Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Tony ceases therapy with Jennifer on several occasions	Tony Soprano	Tony Soprano	35	45	Helpless	His repeated quitting undercuts his own potential psychological gains while slightly reducing the enabling effect on his crimes.
Tony tries to pursue a personal relationship with Jennifer	Tony Soprano	Jennifer Melfi	30	20	Bandit	He seeks inappropriate intimacy that risks her career and boundaries while offering him gratification.
Jennifer delivers a "Reason You Suck" speech to Tony	Jennifer Melfi	Tony Soprano	75	65	Intelligent	Honest confrontation protects her boundaries and may prompt some self-awareness in him.
Tony seeks Jennifer’s help as his shrink	Tony Soprano	Tony Soprano	65	50	Intelligent	Entering therapy offers him psychological tools and coping strategies with neutral direct impact on others initially.
Jennifer helps Tony through some of his issues	Jennifer Melfi	Tony Soprano	68	30	Bandit	Her effective treatment reduces his distress but ultimately supports the functioning of a mob boss, indirectly aiding his operations.
Tony uses therapy mainly to help himself seem more normal	Tony Soprano	Broader society	80	10	Bandit	He leverages treatment to better mask his criminal nature, helping him evade scrutiny to others’ detriment.
When Tony feels guilt about Tony B, Jennifer suggests he talk to him	Jennifer Melfi	Tony Soprano	72	70	Intelligent	She offers a simple, constructive interpersonal solution that can ease his guilt and lessen conflict.
Jennifer regularly attends therapy with Dr. Kupferberg	Jennifer Melfi	Jennifer Melfi	85	65	Intelligent	Ongoing treatment helps her manage stress and countertransference, improving care for others.
Jennifer resists the temptation to benefit more directly from Tony	Jennifer Melfi	Jennifer Melfi	80	85	Intelligent	She forgoes material or status gains to avoid complicity, preserving her ethics and limiting his influence.
Jennifer considers telling Tony who raped her	Jennifer Melfi	Rapist	45	25	Helpless	Entertaining the option reflects her desire for violent revenge, which would likely entangle her in further trauma and criminality.
Jennifer decides not to tell Tony about her rapist’s identity	Jennifer Melfi	Rapist	60	80	Intelligent	She avoids triggering extrajudicial murder and keeps herself clear of criminal involvement.
