Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Junior snaps at Tony for calling Eckley “retarded”	Junior	Tony/Eckley’s memory	70	75	Intelligent	He upholds human dignity and nudges Tony toward more respect without cost.
Junior acts as informal consigliere to Tony in Seasons 3–4	Junior	Tony	80	80	Intelligent	His experienced advice benefits Tony and keeps him relevant and valued.
Junior warns his tailor’s grandson’s killer will be dealt with	Junior	Drug dealer	55	35	Bandit	He promises lethal retribution, upholding his code while escalating violence.
Junior continues giving advice even as senility starts	Junior	Tony	55	60	Intelligent	While declining, he still often offers useful guidance with minimal added harm.
Junior orders the hit on Dickie in The Many Saints of Newark	Junior	Dickie/Tony/Christopher	25	5	Bandit	He secures petty emotional satisfaction while setting in motion immense later misery.
Junior becomes more contemptuous toward Tony after losing power	Junior	Tony	45	40	Helpless	His bitterness poisons their relationship and isolates him without real gain.
Junior refuses to admit Tony outfoxed him and he was boss in name only	Junior	Junior	35	50	Helpless	His pride prevents psychological acceptance, hurting himself more than anyone else.
Junior tiptoes around Livia’s manipulation, staying “deliberately obtuse”	Junior	Tony/family	65	60	Intelligent	He chooses an interpretation that softens conflict and protects multiple parties.
Junior protects Bobby by warning him about Janice	Junior	Bobby	70	75	Intelligent	He tries to shield Bobby from a harmful relationship, benefiting both.
Junior has the dealer killed similarly to how the boy died	Junior	Drug dealer	50	35	Bandit	He exacts symbolic revenge at cost of another life and business fallout.
Junior insists mobsters shouldn’t run from awkward situations	Junior	Other mobsters	60	55	Intelligent	He promotes a dignity norm that modestly strengthens the group’s image.
Junior runs from FBI later despite his own standard	Junior	Junior	35	45	Helpless	His hypocrisy mainly damages his own dignity and standing.
Junior fights Professor Lynch and lands a solid smackdown	Junior	Professor Lynch	55	30	Bandit	He asserts toughness at another’s expense with little strategic upside.
Junior orders Christopher’s father killed (off-screen in film)	Junior	Dickie/Family	25	5	Bandit	The murder shores up his ego but cascades into long-term tragedy.
Junior, as a parental substitute, spends time raising Tony	Junior	Tony	75	80	Intelligent	He sacrifices some criminal focus to give Tony attention and guidance.
Junior chooses mob loyalty over family and orders Tony whacked	Junior	Tony	25	10	Bandit	He adheres to code by harming Tony to protect his position.
Junior repeatedly curses and swears at people	Junior	Others he interacts with	55	40	Bandit	His verbal aggression vents his feelings but erodes others’ respect and goodwill.
Junior savors being called “The Don” despite being a puppet	Junior	Junior	60	45	Helpless	He enjoys hollow status that blinds him to his weak strategic position.
Junior insists it’s undignified when gangsters literally run	Junior	Other mobsters	60	55	Intelligent	He pushes a norm of composed behavior, modestly benefiting group image.
