Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Sneaks into Cardassian areas pretending to be harmless girl	Kira	Cardassians	72	30	Bandit	She uses deception to further resistance aims, effectively harming occupiers for her side’s gain.
Reacts with angst when confronted about her terrorist past	Kira	Herself	30	60	Helpless	Her guilt and inner conflict hurt her but encourage ethical reflection helpful to others.
Screams defense of terrorism at a maimed Cardassian	Kira	Silarin Prin/Cardassians	55	20	Bandit	She reaffirms and emotionally arms her own side while deepening hurt and hostility toward Cardassians.
Pulls a d’k tahg out of her back and judo-chops the Klingon	Kira	Klingon attacker	80	30	Bandit	She neutralizes the attacker through extreme toughness but doesn’t clearly benefit others beyond immediate defense.
Initially freaks out over mutual attraction with O’Brien	Kira/O’Brien	Their marriages	40	60	Helpless	The turmoil creates emotional risk to both yet ultimately leads them to reaffirm commitments.
Persuades Dukat not to kill Ziyal, taking her back to Cardassia	Kira	Ziyal/Cardassians	60	30	Helpless	She saves Ziyal but unknowingly triggers a chain leading to major war and Ziyal’s later death.
Rejects holodecks and slugs Lancelot in a simulation	Kira	Holodeck character	50	45	Helpless	Her confusion and hostility limit her ability to enjoy or use the tech without benefitting others.
Stops trusting Quark’s holosuite ploy after he tries to scan her	Kira	Quark	65	55	Intelligent	She protects her bodily privacy and deters exploitation with minimal wider effect.
Volunteers to seduce holo–Frankie Eyes in a heist sim	Kira	Heist team	70	75	Intelligent	She uses her skills in a risky but controlled environment to enable mission success and team fun.
Shoots doors and consoles to bypass “Civil Defense” Kira	DS9 infrastructure	60	55	Intelligent	Her unorthodox methods solve life-support and access issues with manageable collateral damage.
Calls Odo out for letting 8,000 people die in “Children of Time”	Kira	Odo	65	60	Intelligent	She risks their relationship to enforce moral accountability, encouraging more ethical choices.
Is nonchalant about killing a Gul’s entire family, including children	Kira	Gul’s family	70	5	Bandit	She treated them as occupier targets, which supports her cause at extreme cost to innocents.
