Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Leslie is among the last to learn Ron is Duke Silver	Leslie	Leslie	40	50	Helpless	Her ignorance mildly disadvantages her while others remain largely unaffected.
Leslie often laments that Pawnee never appreciates her work	Leslie	Herself	40	50	Helpless	Her complaints deepen her own frustration without changing public behavior.
Leslie enthusiastically fangirls public figures and cute things	Leslie	Figures she admires / friends	70	60	Intelligent	Her enthusiasm fuels her motivation and entertains or energizes those around her.
Leslie devotes herself to helping others even when she should not	Leslie	Friends / citizens	45	65	Helpless	Overinvestment harms her own balance while still providing net support to others.
Leslie refuses to accept that most townspeople dislike her and oppose her policies	Leslie	Pawnee voters	35	30	Stupid	Clinging to idealism reduces her strategic effectiveness and yields little benefit to the ungrateful public.
Leslie becomes more irrational when estranged from Ann and Ron	Leslie	Her colleagues	30	35	Stupid	Her instability harms her own functioning and makes work harder for others without compensating gains.
Leslie constantly mocks Orin to his face	Leslie	Orin	55	20	Bandit	She gets to voice her discomfort and feel safer while needlessly belittling him.
Leslie despises Greg Pikitis and treats him as an arch-enemy	Leslie	Greg Pikitis	60	30	Bandit	Her fixation gives her purpose and satisfaction but escalates a minor antagonist, causing friction.
Leslie wears a tight French braid after being compared to a Greek goddess	Leslie	Herself	70	55	Intelligent	She enjoys the compliment and self-image, with no downside and mild aesthetic benefit to others.
Leslie enforces pun-based rules at the Farmer’s Market	Leslie	Farmer’s Market vendors/visitors	80	75	Intelligent	Her regulations are functional and whimsical, benefiting order and enjoyment for everyone including herself.
Leslie helps friends in ways that make everyone willing to return favors unasked	Leslie	Friends / colleagues	90	90	Intelligent	Her consistent kindness yields strong reciprocal support networks and broad positive spillovers.
Leslie tries to stop Andy and April’s wedding	Leslie	Andy and April	30	20	Stupid	Her interference strains relationships and fails, offering no benefit to her or them.
Leslie supports Andy and April once they’re married (implied by “wants them together forever”)	Leslie	Andy and April	75	80	Intelligent	After failing to block the wedding she still supports them, strengthening their relationship and her bonds.
Leslie serves as Ben’s contrasting love interest and sticks with him	Leslie	Ben	85	85	Intelligent	Their stable relationship provides mutual emotional and practical support.
Leslie runs for City Council and wins by a narrow margin	Leslie	Pawnee citizens	80	75	Intelligent	She secures a powerful platform and delivers substantial positive change despite future conflicts.
Leslie immediately fights loudly for what she believes in on the council	Leslie	Fellow council members / voters	60	40	Bandit	She advances her agenda and sense of integrity while alienating colleagues and ignoring some constituents’ wishes.
Leslie claims she “knows better” and ignores town criticism	Leslie	Pawnee voters	55	35	Bandit	She advances policies she believes in but erodes trust and responsiveness to the electorate.
Leslie constantly fights fellow council members	Leslie	City Council	50	30	Stupid	The conflict imposes political costs on her and paralyzes cooperation, hurting the institution.
Leslie ignores voters, contributing to a recall against her	Leslie	Pawnee voters	30	20	Stupid	She loses her office and leaves dissatisfied constituents, with no lasting compensatory benefit.
Ron repeatedly tries to have Leslie fired for insubordination	Leslie	Ron	40	25	Bandit	She follows her conscience and achieves some wins but endangers her job and damages trust with her boss.
Leslie supports Andy and April but tries to “ship” others like her child with Ann’s son	Leslie	Their children	65	45	Bandit	She enjoys fantasizing about their future romance, exerting a light social pressure the kids didn’t ask for.
Leslie despises the library and maintains a rivalry	Leslie	Library staff	55	30	Bandit	The rivalry gives her identity and motivation while creating unnecessary hostility with another department.
Leslie treats her municipal job as hugely important and aims to be president	Leslie	Herself / public	85	70	Intelligent	Her ambition motivates massive effort that ultimately leads to higher office and broad societal gains.
Leslie becomes Governor of Indiana (and likely President)	Leslie	State/nation	100	95	Intelligent	She maximizes her own career fulfillment and exerts large-scale positive impact on others.
Leslie chooses whipped cream and sugar-heavy foods despite disliking vegetables	Leslie	Herself	25	50	Helpless	Her diet preferences give short-term pleasure but likely harm her long-term health without major external effects.
Ron locks Leslie in a hotel room so she can rest from overwork	Ron	Leslie	80	80	Intelligent	This forced rest significantly improves her health and later productivity with no real downside.
Leslie tries to steal work from the office to do at home during paid suspension	Leslie	Herself / Parks Department	35	40	Stupid	Her compulsion undermines the purpose of rest, risking punishment and offering little net gain to the department.
