Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Remains ditzy/sweet yet sticks with Santana, an “Alpha Bitch”	Brittany	Santana	65	60	Intelligent	She maintains status and emotional support while softening Santana somewhat.
Raises left hand when told to raise right hand	Brittany	Kurt	50	55	Intelligent	Minor confusion but mostly comic, providing levity without real loss.
Tells Coach Sylvester she sometimes forgets her middle name	Brittany	Coach Sylvester	45	55	Intelligent	Reveals vulnerability, prompting humor but not real harm.
Claims Kurt shouldn’t run for class president because he’s male	Brittany	Kurt	40	20	Bandit	She undermines his chances based on prejudice while boosting her preferred outcome.
Wishes at Mall Santa for Artie to be able to walk	Brittany	Artie	60	90	Intelligent	Sincere wish costs her nothing and expresses deep care for Artie.
Becomes markedly more ditzy after Santana dumps her	Brittany	Herself	20	55	Helpless	Emotional collapse harms her functioning with little effect on others.
Quickly befriends almost anyone due to being “too stupid to be mean”	Brittany	Peers	70	75	Intelligent	Her nonjudgmental attitude benefits her network and makes others feel accepted.
Leaves New Directions for Troubletones	Brittany	New Directions	60	30	Bandit	She pursues a seemingly better opportunity, weakening her old group.
Is bribed with Dots to join the Brainiacs	Brittany	Brainiacs team	65	75	Intelligent	She gains candy and participation while helping the team succeed.
Talks to herself believing she’s doing a voiceover	Brittany	Herself	40	60	Helpless	Her confusion mildly undermines her credibility but amuses others without harm.
Wears friendship bracelet with Santana	Brittany	Santana	70	80	Intelligent	Physical token reinforces emotional bond for both.
Makes mathematical breakthrough via “Brittany Code” and gets MIT offer	Brittany	MIT / scientific community	95	90	Intelligent	She gains a life-changing scholarship and advances mathematics.
Reveals jealousy of Britney Spears because of her name	Brittany	Herself	35	55	Helpless	Her fixation reduces her self-worth with no clear upside.
Plots a sham election to be Class President for life	Brittany	Classmates	70	15	Bandit	She seeks lasting power at the expense of democratic fairness.
Gets caught up in Lord Tubbington’s Ponzi scheme	Brittany	Scammer	10	10	Stupid	She loses out to a fraud while feeding into a harmful scheme.
Secretly tapes Glee rehearsals for Sue	Brittany	New Directions	40	25	Bandit	She aims to gain favor with Sue by betraying her club, risking their performance security.
Admits to Mr. Schue “Coach Sylvester didn’t tell me to do this” when caught filming	Brittany	Coach Sylvester	35	45	Helpless	She sacrifices her usefulness to Sue and exposes the scheme, lightly protecting the club.
Doesn’t brush teeth and washes mouth with soda	Brittany	Herself	5	50	Helpless	Severely harms her own health without helping anyone.
Is part of Quinn’s girl posse engaging in low-level meanness	Brittany	Targets of posse	55	25	Bandit	She enjoys social status and security while contributing to others’ social harm.
Dates Artie initially to make Santana jealous	Brittany	Artie	45	20	Bandit	She manipulates Artie’s feelings to influence Santana with little benefit to him.
Secretly tapes Glee rehearsals as The Mole for Sue	Brittany	New Directions	35	25	Bandit	She trades group trust and possibly performance strategy for Sue’s approval.
Joins brainiacs team and contributes to their success	Brittany	Brainiacs team	75	80	Intelligent	Her presence improves her academic profile and benefits the team.
Breaks down after Santana leaves: junk food, violence, shaving head attempt, lip-synching	Brittany	Herself	15	40	Helpless	She deliberately hits rock bottom, causing self-harm for a possible future comeback.
Gets involved in Lord Tubbington’s Ponzi scheme	Brittany	Herself	10	20	Helpless	She loses resources and dignity, indirectly fueling a scam.
Tries to do vocal runs poorly in “Duets”	Brittany	Audience/club	45	40	Bandit	She pushes beyond her ability, slightly harming performance quality for personal spotlight.
Refuses to accept Kurt romantically due to incompatible orientation	Brittany	Kurt	70	75	Intelligent	She avoids a doomed relationship, sparing both from long-term hurt.
Tries to secretly tape club rehearsals for Sue	Brittany	New Directions	35	25	Bandit	She again betrays the group for Sue’s benefit with little gain.
Doesn’t brush teeth and instead uses soda	Brittany	Herself	5	50	Helpless	Redundant but reiterated self-harmful habit.
Takes all her antibiotics at once, causing temporary brain damage/memory loss	Brittany	Herself	0	50	Helpless	Severe self-harm with no benefit and negligible impact on others.
Goes skiing without skis	Brittany	Herself	10	55	Helpless	She endangers herself through incompetence, affecting no one else.
Says she doesn’t know how to turn on a computer	Brittany	Herself	30	60	Helpless	Her lack of basic skills limits her opportunities but amuses others.
Rips off shirt while drunk and dances in bra for Artie	Brittany	Artie	50	45	Bandit	She seeks attention/pleasure while risking self-respect and creating awkwardness.
Cheats on Artie around time of Mike suspicion	Brittany	Artie	55	20	Bandit	She gets additional romantic/sexual gratification while hurting Artie.
Makes out with nearly everyone in school	Brittany	Schoolmates	65	35	Bandit	She gains experience and popularity but increases emotional/health risks for others.
Serves as ineffective mole for Sue, failing to truly hurt Glee club	Brittany	Sue	40	60	Helpless	She risks her own trustworthiness yet accidentally protects the club.
Quits Cheerios and lets her hair down	Brittany	Herself	70	60	Intelligent	She abandons a restrictive environment, improving her autonomy and still doing fine socially.
Gets drunk and abandons shirt at Rachel’s house	Brittany	Herself	30	45	Helpless	She enjoys the party but loses clothing and dignity.
Runs for and becomes Student Council President	Brittany	Student body	70	60	Intelligent	She gains leadership experience while presumably representing students.
Leaves high school early to enroll at MIT	Brittany	Herself	95	80	Intelligent	Major educational and career leap with no apparent harm to others.
Makes out with many people, then realizes multiplied STI/social risk	Brittany	Herself	35	45	Helpless	Her past choices increase her own risk and anxiety without much benefit to others.
Decides she is better than Britney Spears and demands every solo	Brittany	New Directions	60	25	Bandit	She chases spotlight at the cost of group equity and morale.
Asks Artie what he asked from Santa, sincerely believing in Santa	Brittany	Artie	60	80	Intelligent	Her childlike belief deepens emotional intimacy and causes no harm.
Gives herself a dollhouse and Cindy Lou Who styling at Christmas	Brittany	Herself	70	60	Intelligent	Her playful rituals provide self-comfort and harmless charm.
Becomes trendsetter whose style is mass copied	Brittany	Girls at school	80	75	Intelligent	She gains status and others enjoy participating in a positive trend.
Rachel tries to leverage Brittany’s trendiness, which backfires	Rachel	Rachel	20	55	Helpless	Rachel’s manipulative attempt fails and hurts her own aims while not harming Brittany.
