Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Someone rigs prom vote to make Kurt Prom Queen	Unknown prankster	Kurt	60	10	Bandit	The rigger gains amusement while cruelly humiliating Kurt.
Kurt turns the Prom Queen prank around and owns it proudly	Kurt	Student body	85	80	Intelligent	He converts intended humiliation into empowerment, inspiring others.
Kurt persuades Holly Holliday to teach Glee using puppy-dog eyes	Kurt	Holly / Glee club	75	80	Intelligent	His persuasion secures a fun, skilled teacher, benefiting everyone.
Kurt plays football while being camp and into fashion	Kurt	Football team / peers	80	75	Intelligent	Blending roles strengthens his confidence and challenges stereotypes, aiding others.
Sue demands Kurt perform in drag at Nationals	Sue	Kurt	45	35	Bandit	It gives Sue a striking act while pressuring and objectifying Kurt.
Kurt is repeatedly tossed into dumpsters	Bullies	Kurt	10	5	Stupid	They expend effort to torment him without any real gain and risk consequences.
Kurt grabs the slushie and throws it in his own face to spare Finn	Kurt	Finn	30	65	Helpless	He harms himself to protect Finn’s conscience and social standing.
Kurt steals Sue’s “Physical” video from her locked cabinet	Kurt	Sue	55	25	Bandit	He gains leverage or amusement by violating Sue’s privacy and potentially embarrassing her.
Burt calls Kurt out for inappropriate behavior toward Finn	Burt	Kurt	60	80	Intelligent	His criticism corrects Kurt’s boundary issues and guides him toward healthier conduct.
Everyone calls Kurt out for denying bisexuality	Peers and Blaine	Kurt	55	80	Intelligent	Social pushback corrects his harmful bias, improving his understanding and how he treats others.
Blaine compares Kurt’s biphobia to Karofsky’s bigotry	Blaine	Kurt	55	75	Intelligent	Harsh but accurate parallel shocks Kurt toward self-reflection and better behavior.
Blaine worries Kurt’s romanticized view of sex will make him vulnerable	Blaine	Kurt	65	80	Intelligent	His concern prompts healthier sexual awareness, helping Kurt’s safety.
Kurt and Blaine eventually have sex and develop an active sex life	Kurt	Blaine	90	85	Intelligent	Mutual, desired intimacy strengthens their bond and fulfillment.
Burt consistently supports Kurt’s identity and assures him he loves him as he is	Burt	Kurt	95	90	Intelligent	Unconditional acceptance maximally benefits Kurt and fosters a healthy model for others.
