Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Maeve confronts Annie about “selling out,” prompting Annie to push back with her idolization story	Annie	Maeve	60	65	Intelligent	She jolts Maeve into self-reflection and partially reignites her buried idealism.
Annie hyperventilates and breaks down on discovering her parents agreed to dose her with V	Annie	Annie’s relationship with parents	30	50	Helpless	She suffers a crisis that ultimately frees her from parental manipulation but shatters her identity.
Annie blackmails Vought by pointing out firing a public assault victim would tank their stock	Annie	Vought	70	65	Intelligent	She protects her position and forces the company to align, however cynically, with her narrative.
Annie attempts to reform Vought from within as co-captain	Annie	Vought / public	50	55	Helpless	Her good-faith effort barely changes anything and burns her out, though it buys some time against Homelander.
Homelander frames Annie as a child trafficker and pedophile through her foundation	Homelander	Annie	90	5	Bandit	He redirects public anger and further demonizes Annie to secure his power.
Firecracker brands Annie as the Antichrist through numerology and conspiracy	Homelander & Firecracker	Annie	85	10	Bandit	They mobilize a base and sabotage anti-supe efforts via smear, deeply harming Annie and the truth.
Sister Sage gives Firecracker Annie’s private medical and childhood info to trigger her	Sister Sage	Annie	85	5	Bandit	She weaponizes Annie’s trauma to provoke a meltdown that strategically discredits Annie.
Annie violently punches Victoria Neuman after Victoria calls out her emotional loss of control	Annie	Neuman	30	20	Stupid	She proves Neuman’s point, gains nothing, and risks antagonizing a powerful figure.
Annie rescues Hughie, Frenchie, Kimiko, and MM from Vought forces in S1 finale	Annie	The Boys	80	85	Intelligent	She fully embraces being a hero, saving allies at some risk but with massive upside for their cause.
Annie rescues President-elect Singer, Hughie, and MM from the shapeshifter assassin	Annie	Singer & The Boys	80	85	Intelligent	She prevents major political and personal assassinations, greatly aiding the anti-Homelander struggle.
Annie records Homelander’s confession over a livestream by tricking him	Annie	Homelander	65	70	Intelligent	She risks death but secures powerful evidence that undermines his image.
Annie chooses to help the injured at Herogasm instead of joining the fight	Annie	Injured bystanders	70	85	Intelligent	She maximizes lives saved while others handle the direct combat.
Annie supports using the Supe-killing virus even at cost of her own life	Annie	Supes at large	40	70	Helpless	She accepts self-sacrifice and mass killing to protect humanity, bearing heavy moral and personal cost.
Annie helps lead La Résistance against Homelander and Vought	Annie	Resistance members	65	75	Intelligent	She becomes a focal point for organized opposition despite the personal toll.
Annie delays rescuing Hughie from the camps for nearly a year out of fear and avoidance	Annie	Hughie	25	40	Helpless	She spares herself facing guilt in the short term but leaves him imprisoned and strains their bond.
Annie chooses to prioritize freeing Frenchie over Hughie because Frenchie can make the virus	Annie	Hughie	55	65	Helpless	She adopts a cold utilitarian choice that helps the broader mission but harms her relationship and psyche.
Billy calls Annie out for not rescuing Hughie and tells her to let go of guilt	Butcher	Annie	60	55	Intelligent	His bluntness hurts but helps her confront avoidance and re-engage with the fight.
Annie snaps Cindy’s neck when she thinks Cindy killed Hughie	Annie	Cindy	45	40	Stupid	She eliminates a powerful supe but acts in blind rage on a misperception, deepening her moral slide.
Annie leaves the team after believing Hughie dead becomes too much to bear	Annie	The Boys	30	35	Helpless	She reduces her emotional pain but abandons allies when her leadership is needed most.
