Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Hughie successfully intimidates and blackmails Ezekiel despite lost evidence	Hughie	Ezekiel	68	20	Bandit	He gains leverage for the Boys by psychologically cornering Ezekiel, harming Ezekiel’s security and privacy.
Hughie walks into A-Train’s hostage trap and distracts him with Compound V so Kimiko can attack	Hughie	A-Train	80	65	Intelligent	He risks himself to save his dad and enable Kimiko’s takedown of A-Train.
Hughie punches A-Train at Herogasm after A-Train sincerely apologizes	Hughie	A-Train	55	35	Bandit	He gains emotional catharsis and asserts power at the cost of rejecting a good-faith reconciliation.
Hughie and Annie expose the existence of Compound V to the public	Hughie	Vought/Comp V system	85	90	Intelligent	The revelation severely damages Vought and advances accountability, with relatively low self-cost besides more danger.
Hughie punches Butcher after Butcher had punched him and tried to apologize	Hughie	Butcher	60	45	Bandit	He reasserts boundaries and self-respect but undercuts reconciliation with Butcher.
Hughie gets in Homelander’s face when asked if Starlight is “a good fuck”	Hughie	Homelander	55	60	Intelligent	Confronting Homelander for Annie’s dignity inspires respect but greatly increases personal risk.
Hughie uses Temp-V teleportation and helps pin Homelander down with Butcher and Soldier Boy	Hughie	Homelander	75	70	Intelligent	He leverages dangerous powers to neutralize a major threat for the team’s benefit.
Hughie emotionally shuts down inside the whale and must be coaxed to run	Hughie	Himself	20	50	Helpless	His freeze response endangers himself while others expend effort to save him.
Hughie laments that A-Train killed Robin casually and mocked his fanboy status	Hughie	Himself	30	45	Helpless	His shattered idolization harms his emotional state while giving A-Train further psychological power.
Hughie agrees to Butcher’s call to adventure to go after the supes who killed Robin	Hughie	Himself/Vought	70	60	Intelligent	Joining the fight gives his grief purpose and contributes to wider resistance against Vought.
Hughie insists Annie stop hiding her strength and bowling skill	Hughie	Annie	78	82	Intelligent	Encouraging authenticity improves their relationship and Annie’s comfort in her power.
Hughie lets demeaning “kid” comments trigger him into detonating Translucent	Hughie	Translucent	60	15	Bandit	The explosion removes a threat but driven by wounded pride, amplifying collateral moral/psychological damage.
Hughie allows his rage to fuel scary, decisive actions when pushed	Hughie	Opponents	65	40	Bandit	His unleashed anger gives him effectiveness but often harms others more than strictly needed.
Hughie continues fighting with the Boys despite being traumatized	Hughie	Supes/Vought	70	65	Intelligent	He channels trauma into sustained resistance that benefits himself through purpose and others through opposition to abuses.
Hughie breaks down in tears after putting down his father and being assaulted	Hughie	Himself	25	50	Helpless	The breakdown signals severe psychological harm despite empathy and support from Annie.
Hughie chooses to save A-Train’s life during A-Train’s heart attack	Hughie	A-Train	75	80	Intelligent	He risks nothing significant yet saves an enemy’s life, later gaining crucial help from A-Train.
Hughie later chooses not to confront A-Train for intel after A-Train’s family drama	Hughie	A-Train	70	75	Intelligent	Respecting A-Train’s distress yields voluntary intel and builds a fragile trust.
Hughie has Kimiko break his arm to justify his absence from work to Neuman	Hughie	Himself	30	60	Helpless	He inflicts serious harm on himself to protect the team’s cover with limited direct self-benefit.
Hughie trashes his room after killing Translucent	Hughie	His room/himself	20	45	Helpless	The outburst vents emotions but only damages his environment and reflects his psychological spiral.
Hughie starts taking Temp-V and using powers out of insecurity	Hughie	Himself	35	30	Helpless	He gains temporary strength and confidence but incurs serious health risks and relational damage.
Hughie improvises by claiming Ezekiel had sex with him when blackmail evidence is destroyed	Hughie	Ezekiel	68	25	Bandit	His humiliating lie secures leverage against Ezekiel at the cost of Ezekiel’s reputation and comfort.
Hughie lies that he and Annie are seeking a child because his sperm are “fat, dead tadpoles”	Hughie	Social worker	62	60	Intelligent	The self-deprecating cover preserves their investigation with negligible harm to others.
Hughie escalates a fake lovers’ spat with Annie in front of Neuman to deflect suspicion	Hughie	Victoria Neuman	65	70	Intelligent	The ploy protects both from Neuman’s probing with only mild emotional strain.
Hughie politely declines a sexual proposition at Herogasm	Hughie	Random man	70	75	Intelligent	He protects his boundaries respectfully, avoiding harm or conflict.
Hughie leaves the Boys to pursue legitimate reform through the FBSA under Neuman	Hughie	Vought/abusive supes	55	65	Intelligent	His legal efforts appear constructive, though later undercut by Neuman’s betrayal.
Hughie helps expose Compound V with Annie after working through conflict	Hughie	Vought	82	88	Intelligent	The exposure heavily damages Vought and advances accountability, giving Hughie redemption and purpose.
Hughie punches A-Train once instead of escalating violence when on Temp-V	Hughie	A-Train	58	45	Bandit	He takes a restrained act of revenge that asserts himself but still harms A-Train and rejects a sincere apology.
Hughie refuses to take V24 again in the S3 finale and instead boosts Annie with electricity	Hughie	Annie	80	85	Intelligent	He protects his health and empowers Annie, trusting her strength rather than chasing his own power high.
Hughie agrees to help Neuman and her daughter when she asks for aid despite bad blood	Hughie	Neuman and Zoe	70	75	Intelligent	He chooses to protect them and seek cooperation, potentially aiding the anti-Homelander cause.
Hughie takes Temp-V behind Butcher’s back after Neuman’s reveal	Hughie	Himself/Team	30	25	Helpless	He risks brain damage and trust within the Boys for short-lived power, with dubious net gain.
Hughie engages in nonviolence by joining Neuman’s anti-Vought campaign	Hughie	Vought	60	65	Intelligent	His formal political work is a rational attempt at systemic change, despite later being compromised.
Hughie concludes “violence is the only option” after Neuman is killed by Butcher	Hughie	Himself	35	40	Helpless	His despairing embrace of violence narrows options and corrodes his values more than it helps others.
Hughie saves A-Train with CPR during A-Train’s attempted kill	Hughie	A-Train	75	80	Intelligent	He spares an enemy’s life, later gaining instrumental help against Stormfront and Vought.
Hughie admits to Annie he took V-24 because he resents needing saving	Hughie	Annie	50	40	Helpless	His honesty is good, but the timing and content strain their relationship and worsen her hurt.
Hughie chooses a Mercy Kill for his father after V corruption makes Dad lethal	Hughie	His father	15	20	Helpless	He spares innocents further harm but inflicts deep trauma on himself and ends his father’s life after a failed rescue.
Hughie makes a deal with A-Train to get Compound V to save his father	Hughie	His father	30	45	Helpless	The attempt backfires catastrophically, creating a dangerous supe and forcing a mercy killing.
Hughie cooperates with his estranged mother to put his father down	Hughie	His father/Mother	20	40	Helpless	They end a threat but devastate themselves emotionally and gain no real long-term positive outcome.
Hughie continues spy work after Tek Knight assault, appearing “over it” quickly	Hughie	Himself	28	50	Helpless	Suppressing trauma lets him function operationally but deepens unresolved psychological damage.
Hughie intentionally gets himself captured by Vought to free Kimiko, MM, and Frenchie	Hughie	Vought	82	85	Intelligent	He risks himself cleverly with the picklock plan and succeeds in rescuing his team.
Hughie hides a picklock in his braces to enable Frenchie to open locks	Hughie	Vought’s imprisonment	80	90	Intelligent	Smart prep maximizes escape chances for everyone at low extra risk.
Hughie plays good cop with Translucent during captivity	Hughie	Translucent	60	55	Intelligent	The softer approach keeps options open and buys time without increasing risk.
Hughie resuscitates A-Train when his heart stops	Hughie	A-Train	75	80	Intelligent	Again he saves an enemy who later becomes an asset and symbol of Hughie’s moral core.
Hughie agrees to help Neuman and Zoe escape their predicament when she trusts him	Hughie	Neuman and Zoe	70	75	Intelligent	He offers aid even after betrayal, potentially influencing a powerful supe and protecting a child.
Hughie allows Butcher to manipulate him in episode 1 under false FBI pretenses	Hughie	Himself	40	55	Helpless	He is used as a pawn, taking risks with limited early-benefit awareness, though it starts his growth.
Hughie returns to save Kimiko, MM, and Frenchie after Butcher initially abandons him	Hughie	Kimiko/MM/Frenchie	78	80	Intelligent	He chooses loyalty over self-preservation and succeeds in helping free them.
Hughie uses his tech skills to determine Translucent can be shocked via carbon conductivity	Hughie	Translucent	82	78	Intelligent	His knowledge enables an effective capture method benefiting the team.
Hughie uses RF shielding foil to cloak a tracking device	Hughie	The Boys	78	80	Intelligent	He applies technical know-how to keep the team hidden and safer.
Hughie installs malware or clones hard drives to spy on targets	Hughie	Targets’ systems	75	40	Bandit	He gains valuable intel for the Boys while violating targets’ privacy and security.
Hughie teaches Annie burner-phone procedure for secret communication	Hughie	Annie	80	85	Intelligent	He improves her operational security and their ability to coordinate against Vought.
