Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Homelander kills Madelyn Stillwell on the spot after learning she lied about Becca and his child	Homelander	Madelyn Stillwell	40	10	Stupid	Satisfies rage but destroys his only handler, worsening his instability and leaving Vought scrambling.
Homelander forces a suicidal woman to jump after Stormfront’s suicide instead of saving her	Homelander	Suicidal woman	20	0	Stupid	Acts out his grief and anger by killing her in a way that risks exposure and yields no strategic benefit.
Homelander forces the Deep to eat his octopus friend Timothy to prove loyalty	Homelander	The Deep	60	5	Bandit	Reasserts dominance and obedience at the cost of traumatizing a subordinate and creating deeper resentment.
Homelander cripples Blindspot by rupturing his eardrums and rejecting him from the Seven	Homelander	Blindspot	50	10	Bandit	Eliminates a perceived liability and terrorizes Ashley, while gratuitously maiming a hopeful hero.
Homelander kicks A‑Train out of the Seven for being too slow	Homelander	A‑Train	65	25	Intelligent	Removes an unsafe, declining asset, which is harsh but rational from a team‑risk perspective.
Homelander repeatedly bullies and fat‑shames A‑Train, provoking quiet defiance	Homelander	A‑Train	40	10	Stupid	Gets petty emotional gratification while eroding loyalty and driving A‑Train toward betrayal.
Homelander outs Maeve’s sexuality on live TV to punish her	Homelander	Maeve	35	5	Stupid	Humiliates her and triggers her eventual alliance with the Boys, greatly increasing threats against him.
Homelander kills anyone who shows romantic interest in Maeve to keep control over her	Homelander	Maeve’s suitors	45	0	Stupid	Attempts to monopolize her by murder, only cementing her hatred and resolve to kill him.
Homelander uses Maeve as leverage against Starlight by reinstating the Deep and forcing a fake relationship with Annie	Homelander	Starlight	50	10	Bandit	Buys short‑term control over Annie while radicalizing her into an open ideological enemy.
Homelander kills Supersonic to intimidate Starlight into compliance	Homelander	Supersonic	45	5	Bandit	Removes a conspirator and terrorizes Annie but further unites opposition and stains his image among Supes.
Homelander threatens Hughie’s life to control Starlight	Homelander	Hughie	55	10	Bandit	Gains leverage over Annie at Hughie’s expense, increasing her long‑term determination to destroy him.
Homelander deliberately abandons the Flight 37 passengers to die to avoid bad optics of a partial rescue	Homelander	Flight 37 passengers	35	0	Stupid	Chooses total massacre over limited failure, creating future blackmail leverage against himself.
Homelander uses blackmail over Ryan’s custody to coerce Becca and Vought	Homelander	Becca	60	15	Bandit	Manipulates Becca and Vought for access to Ryan while deepening everyone’s resolve to hide the boy from him.
Homelander reveals Blindspot’s crippling vulnerability to Ashley and terrifies her into total obedience	Homelander	Ashley	65	15	Bandit	Strengthens his control over Vought’s PR arm through fear, though at cost of any genuine loyalty.
Homelander forces Deep and A‑Train into a humiliating sexual act, then erupts when they obey	Homelander	Deep & A‑Train	30	5	Stupid	Indulges in cruelty that only proves his own emptiness and further destroys his team’s cohesion.
Homelander torments and kills the Vought lab scientists who abused him as a child, sparing Barbara but trapping her with corpses	Homelander	Lab scientists	55	15	Bandit	Obtains catharsis and closure while inflicting horrific but arguably “earned” revenge.
Homelander returns to the childhood lab and destroys it and everyone there	Homelander	Lab & staff	60	20	Bandit	Erases a site of his trauma and leaves no witnesses, though the violence signals deeper instability.
Homelander uses his popularity meltdown speech (“I’m the real hero”) to pivot his base into loving his authentic brutality	Homelander	Hometeamers & wider public	75	10	Bandit	Transforms a PR disaster into a new cult of personality that tolerates his open violence.
Homelander kills a protester in public after the man throws something at Ryan, then learns the crowd cheers	Homelander	Protester	70	5	Bandit	Tests how far his fanbase will excuse murder and discovers near‑impunity, strengthening his rule.
Homelander orders the Deep to eat Timothy as a condition for rejoining the Seven	Homelander	The Deep	60	5	Bandit	Reasserts total dominance while further breaking Deep’s psyche for his own utility and amusement.
Homelander calls Starlight’s blackmail bluff by threatening national annihilation if she releases the plane video	Homelander	United States population	65	10	Bandit	Neutralizes her leverage and expands his freedom of action by credibly threatening mass slaughter.
Homelander removes Stan Edgar from Vought and makes Ashley a puppet CEO	Homelander	Stan Edgar	75	25	Intelligent	Gains direct corporate control and removes the one superior who effectively checked him.
Homelander fires Maureen for asking about EBITDA to cover his ignorance and intimidate the board	Homelander	Maureen	35	10	Stupid	Hides his incompetence through terror, scaring the board into useless sycophancy that hurts Vought and him.
Homelander forces Vought to build an army of Supes and later establishes martial law with Sage’s help	Homelander	US population	90	5	Bandit	Secures near‑total political and military dominance over the country at massive cost to civil liberties.
Homelander recruits Sister Sage for her strategic genius, offering her power in exchange for planning his coup	Homelander	Sister Sage	85	40	Intelligent	Acquires the one ally who can translate his raw power into durable political control.
Homelander humiliates Sage by forcing her into spandex and public celebrity as punishment for disagreement	Homelander	Sister Sage	45	25	Stupid	Pets his ego while compromising her effectiveness as a behind‑the‑scenes strategist.
Homelander kills Anika before she can fully explain the Starlight leak	Homelander	Anika	20	5	Stupid	Eliminates a mid‑level threat but destroys a key source of intel, immediately blinding his investigation.
Homelander kills Webweaver after extracting a junkie “confession” about leaking info to Butcher	Homelander	Webweaver	25	5	Stupid	Gets no real information, just vents paranoia and kills a marginal asset.
Homelander fires Sister Sage for hiding A‑Train’s leak despite needing her for his plans	Homelander	Sister Sage	30	15	Stupid	Satisfies his pride at the expense of the brains running his entire political project.
Sage continues to execute her plan for Homelander’s takeover even after being fired	Sister Sage	Homelander	20	35	Helpless	She gains little direct benefit while ensuring his successful dictatorship.
Homelander orders a kill‑list on everyone in Vought who knows sensitive information about the Seven	Homelander	Vought staff	70	5	Bandit	Attempts to seal leaks and secure his regime through mass internal purges.
Homelander deliberately cultivates a far‑right fanbase by leaning into “persecution” and culture‑war rhetoric	Homelander	Rust Belt & far‑right supporters	80	10	Bandit	Builds a fiercely loyal, mobilizable mass base while further polarizing society.
Homelander uses Gen V chaos to recruit Cate and Sam, bringing them into his Super Supremacist cause	Homelander	Cate & Sam	75	15	Bandit	Gains powerful, ideologically aligned assets while further weaponizing traumatized Supes.
Homelander abandons Soldier Boy to be contained rather than rescue or ally with him after their clash	Homelander	Soldier Boy	70	30	Intelligent	Neutralizes a near‑peer rival and removes a wildcard threat to his rule.
Homelander murders Black Noir for hiding his parentage, despite Noir’s unwavering past loyalty	Homelander	Black Noir	40	10	Stupid	Avenges a perceived betrayal but destroys his only genuinely loyal teammate and reliable enforcer.
Homelander still publicly honors Black Noir as more valuable than the rest of the Seven combined	Homelander	Black Noir’s memory	60	35	Intelligent	Salvages some team‑wide morale and loyalty by recognizing Noir’s unique devotion.
Homelander kills a Vought head of Crime Analytics and replaces her with the Deep	Homelander	Vought analytics	35	15	Stupid	Rewards incompetence over expertise, weakening his own internal intelligence for a minor ego boost.
Homelander spares Becca’s son Ryan after Becca’s death and tries to bond with him as a father	Homelander	Ryan	65	40	Intelligent	Creates an emotional tether and potential heir while slightly mitigating repeating his own upbringing.
Homelander yells at Ryan for visiting Butcher and emotionally trashes the apartment	Homelander	Ryan	25	10	Stupid	His jealousy and outburst drive Ryan further away and undermine his own long‑term influence.
Homelander lases and kills a Starlight protester on live TV, then realizes his base applauds it	Homelander	Protester crowd	80	5	Bandit	Directly tests the limits of his impunity and discovers cheering approval for open violence.
Homelander responds to anti‑war protesters by fantasizing about massacring them, then flies away instead	Homelander	Protesters	60	50	Intelligent	Chooses to maintain his image and avoid escalation rather than indulge in a catastrophic massacre.
Homelander creates Supe terrorists worldwide to justify Supes’ entry into the US military	Homelander	Global civilians	80	5	Bandit	Strategically manufactures threats to secure military roles and power at huge external cost.
Homelander refuses to save passengers on Flight 37 because he fears survivors would damage his image	Homelander	Flight 37 survivors	35	0	Stupid	Values PR over lives, but the hidden footage later becomes the main leash used against him.
Homelander ultimately accepts Maeve’s blackmail over the plane video, returning Ryan and backing off	Homelander	Maeve & Butcher	50	45	Intelligent	Trade‑offs preserve his public adoration and avert immediate exposure at the cost of strategic concessions.
Homelander builds a cult of personality that cheers him even after public murder	Homelander	Hometeamers	85	10	Bandit	Solidifies fanatical support that shields him from accountability and empowers further abuses.
Homelander forms a ruling alliance with Victoria Neuman in exchange for Compound V for her daughter	Homelander	Victoria Neuman	80	35	Intelligent	Gains a powerful political ally and deepens his reach into government.
Homelander collaborates with Sage to incite chaos, then present himself as savior in a Caesar‑like role	Homelander	US political system	90	10	Bandit	Transforms social turmoil into a pretext for authoritarian rule under his image.
Homelander pushes Ryan into a fascist Christmas special song to indoctrinate children	Homelander	Ryan & viewers	55	5	Bandit	Expands ideological control through propaganda while further alienating his already uneasy son.
Homelander treats Hughie, an ordinary human, as someone he especially wants to kill as a symbol	Homelander	Hughie	60	10	Bandit	Fixates on Hughie as emblem of “weak” loved humans, heightening his own narrative while increasing Hughie’s resolve.
Homelander humiliates Vought execs and board into silence, ensuring only yes‑men remain	Homelander	Vought leadership	45	20	Stupid	Creates an incapable, terrified management layer that makes his own regime less stable and informed.
Homelander uses his nose and hearing to detect when allies have met with Butcher or Starlight, then retaliates	Homelander	Suspected traitors	65	20	Bandit	Enhances his internal security through surveillance at the cost of trust and long‑term loyalty.
