Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Publicly announces on‑camera that Edgar has signed her onto the Seven, bypassing protocol	Stormfront	Homelander & Ashley	75	30	Bandit	She asserts clout and destabilizes team hierarchy and PR planning.
Builds a social media persona as a snarky, rebellious “girlboss” feminist	Stormfront	General public	80	25	Bandit	This branding grows her fanbase and reach while misleading and grooming others toward her agenda.
Derides Vought’s shallow feminist slogans and calls out corporate marketing tactics	Stormfront	Vought	60	55	Intelligent	She increases her own authenticity brand while correctly exposing some corporate hypocrisy, mildly helping others see through PR.
Encourages Starlight to be herself and ignore Vought’s restrictive image control	Stormfront	Starlight	40	70	Intelligent	Advice harms Stormfront later but empowers Starlight’s autonomy and moral choices.
Shares a Pippi Longstocking Halloween story to inspire Starlight not to care what others think	Stormfront	Starlight	45	65	Intelligent	The anecdote strengthens Starlight’s self‑confidence at negligible immediate benefit to Stormfront.
Launches a provocative, humorous meme campaign that boosts her fanbase	Stormfront	Online audience	80	25	Bandit	Her clever content grows her influence but also radicalizes and manipulates followers.
Creates and leads a racist online movement, allegorically mirroring the alt‑right	Stormfront	Alt‑right fans / public	85	5	Bandit	She amasses power and ideological reach while fueling bigotry and social division.
Uses homely authenticity and anti‑corporate snark as a shield to hide her Nazi self	Stormfront	Public	75	20	Bandit	She protects her position and agenda by misleading people who would otherwise reject her.
Refuses to let A‑Train rejoin the Seven solely because he is black	Stormfront	A‑Train	55	5	Bandit	She temporarily protects her racial purity fantasy while harming his career; later it backfires heavily.
Needles and humiliates A‑Train with racist dog‑whistles cloaked as jokes	Stormfront	A‑Train	60	10	Bandit	She gratifies her racism and dominance while psychologically harming him.
Makes veiled racist jabs at A‑Train while maintaining plausible deniability	Stormfront	A‑Train	60	10	Bandit	She asserts power and bigotry without immediate repercussion, to his emotional detriment.
Publicly tears into Starlight over having been raped by teammates	Stormfront	Starlight	65	5	Bandit	She reinforces control and intimidation over Starlight while causing significant trauma and humiliation.
Acts as a “gadfly,” speaking without filter and ignoring others’ feelings	Stormfront	Colleagues	70	30	Bandit	Her bluntness bolsters her authentic brand yet stresses and disorients co‑workers.
Builds a troll farm dedicated to meme‑laundering her and later Homelander’s agendas	Stormfront	General public	80	15	Bandit	Her low‑cost propaganda machine amplifies disinformation and tribal anger.
Declares that she only needs 5 million angry supporters rather than 50 million fans	Stormfront	Her base	70	20	Bandit	Focusing on a radical core empowers her leadership while sharpening social polarization.
Advises Homelander to weaponize his fans’ anger instead of seeking their love	Stormfront	Homelander’s fanbase	70	20	Bandit	It helps him become a more effective demagogue at the expense of civic cohesion.
Encourages Homelander to reconcile genuinely with Ryan over earlier abuse	Stormfront	Ryan & Homelander	60	65	Intelligent	She helps repair their relationship in a way that emotionally benefits both.
Manipulates Ryan during training by telling him to focus on hate and “white genocide”	Stormfront	Ryan	75	5	Bandit	She advances her indoctrination goals while psychologically harming a child.
Tells Ryan that “bad guys want to hurt us just because of what we look like”	Stormfront	Ryan	75	5	Bandit	This deepens his fear and racism to serve her ideology.
Tries to indoctrinate Ryan with explicit talk of “white genocide”	Stormfront	Ryan	75	5	Bandit	She pushes her worldview onto him for future utility, damaging his moral development.
Attempts to poison Ryan’s relationship with his mother and steal him away	Stormfront	Becca & Ryan	80	5	Bandit	She nearly secures permanent influence over Ryan at devastating emotional cost to Becca and the boy.
Implied co‑founds Herogasm with Soldier Boy as Liberty	Stormfront	Participants/victims	70	30	Bandit	She gains sexual and social gratification while enabling large‑scale exploitation and collateral abuse.
Exploits Homelander’s lust and ideology, forming a battle couple with him	Stormfront	Homelander	80	10	Bandit	She secures a powerful partner and protector, strengthening a harmful alliance.
Initiates an “Unholy Matrimony” with Homelander, planning a Fourth Reich of Supes	Stormfront	Non‑white humanity	90	0	Bandit	The partnership maximally furthers her race‑war project at existential cost to others.
Uses violent sadomasochism with Homelander as shared sexual play	Stormfront	Homelander	70	40	Intelligent	Both partners derive intense pleasure with limited direct harm beyond themselves.
Demands that Homelander laser her chest during sex for arousal	Stormfront	Herself	65	50	Helpless	She risks serious injury purely for thrill, benefiting no one else.
Intentionally causes massive collateral damage chasing Kimiko and Kenji through a black apartment building	Stormfront	Black residents	75	0	Bandit	She asserts power and furthers her mission while slaughtering bystanders.
Slaughters black residents of the building during that pursuit for racist reasons	Stormfront	Black civilians	80	0	Bandit	The killings gratify her hatred with maximal harm to innocents.
Calls Kenji a “yellow bastard” as she slowly and painfully kills him	Stormfront	Kenji	80	0	Bandit	She indulges in racist sadism while murdering him.
Brutally kills Kenji in front of Kimiko	Stormfront	Kenji & Kimiko	80	0	Bandit	The act satisfies her cruelty and sends a terror message at extreme cost to them.
Uses Compound V experimentation at Sage Grove to advance her super‑supremacist agenda	Stormfront	Test subjects	85	0	Bandit	She gains an army‑building pathway while subjects are abused and destroyed.
Arrives at Sage Grove and subdues Cindy, inadvertently saving the Boys and Lamplighter	Stormfront	The Boys & Lamplighter	50	80	Intelligent	She neutralizes a lethal threat, unintentionally preserving their lives without clear benefit to herself.
Cultivates a long‑term plan to cause global race war with a Fourth Reich of Supes	Stormfront	Humanity	95	0	Bandit	The strategy massively increases her projected dominance while threatening catastrophic harm to others.
Advocates using Compound V to create a superhuman master race army	Stormfront	Non‑white humanity	90	0	Bandit	This furthers her power bloc at genocidal cost to target groups.
Attempts to steer Homelander into leading her racist army of Übermenschen	Stormfront	Homelander & world	85	0	Bandit	If successful it would maximize her ideological victory and global harm.
Tries to mold Homelander into a more effective demagogue and base‑manager	Stormfront	Homelander’s followers	75	20	Bandit	Improves his authoritarian toolkit while worsening mass radicalization.
Tells Homelander sincerely about her 100‑year past and goals to gain his trust	Stormfront	Homelander	70	20	Bandit	Openness is used as manipulation to recruit him to a harmful cause.
Shows Homelander loving photos with Hitler’s inner circle to bond over her past	Stormfront	Homelander	65	10	Bandit	She deepens their intimacy at the cost of normalizing atrocity in his eyes.
Shows Homelander photos of friends from Hitler’s circle with affection	Stormfront	WWII victims (symbolic)	65	5	Bandit	This reinforces her Nazi nostalgia and his alignment while trivializing genocide.
Attempts to recruit Homelander as the prophesied Aryan leader of her movement	Stormfront	Homelander	85	0	Bandit	Success would greatly empower her cause and radically endanger others.
Uses racist rhetoric to radicalize her fanbase via social media	Stormfront	Stormchasers/public	85	10	Bandit	She grows a devoted extremist following while poisoning discourse and threatening minorities.
Manipulates public opinion against Vought while still serving Edgar’s deeper plan	Stormfront	Public	70	20	Bandit	She boosts her and Edgar’s strategic positions while misleading the masses.
Spreads disinformation about “super‑terrorists” to justify militarized Supes	Stormfront	Global public	80	5	Bandit	The narrative increases fear and support for her agenda at others’ expense.
Founds or participates in the Church of the Collective before leaving when it accepts “impure” members	Stormfront	Church members	60	20	Bandit	Her involvement serves her search for influence; her exit is driven by bigotry that further harms those she rejects.
Dismisses The Deep as an idiot for joining a scientology‑like cult	Stormfront	The Deep	55	40	Intelligent	Her contempt slightly helps him by calling out the scam, with little direct gain to herself.
Asks Ashley if she’s okay and points out her bald spots, prompting Ashley to stop pulling hair	Stormfront	Ashley	55	70	Intelligent	The small moment of concern slightly benefits Stormfront socially and clearly helps Ashley’s immediate self‑harm behavior.
Praises Edgar as very smart “for a black Muggle”	Stormfront	Edgar	60	15	Bandit	She maintains a working relationship while undermining him with racist condescension.
Publicly plays champion of “equality and women’s rights” while hiding racism	Stormfront	Female fans	80	25	Bandit	This posture builds her support among women while steering them toward a poisoned role model.
Kills a black man in 1972 after accusing him of robbery as Liberty (witnessed by a child)	Stormfront	Black man & witness	80	0	Bandit	She satisfies racism and dominance while traumatizing a community.
Calls Kimiko’s brother a racial slur as she kills him and then taunts Kimiko	Stormfront	Kimiko & Kenji	80	0	Bandit	Her sadism and ideology are gratified at maximal harm to siblings.
Claims she plans to dismiss Nazi photos as “photoshops and deepfakes” when exposed	Stormfront	Public	65	20	Bandit	She attempts to salvage her influence through lying, further misleading her followers.
Responds to exposure of her Nazi past with a murderous rampage	Stormfront	Various victims	60	0	Bandit	She regains momentary catharsis and retaliatory satisfaction while devastating others, even though it worsens her situation.
On a rampage, tries to kill Becca in front of Ryan in a rage	Stormfront	Becca & Ryan	40	0	Bandit	Momentary emotional release for her comes at lethal and psychological cost to them and hastens her downfall.
Strangles Becca slowly while repeating she likes to see the light go out of victims’ eyes	Stormfront	Becca	35	0	Bandit	She indulges maximum sadism, triggering Ryan’s hatred and her own maiming.
Attempts to kill Ryan’s mother Becca because he “belongs with their kind”	Stormfront	Becca	30	0	Stupid	The act fuels Ryan’s hatred and directly leads to her catastrophic injury, harming both others and herself.
Indoctrinates fans into continuing her rhetoric as “Stormchasers” even after exposure	Stormfront	Stormchasers/society	80	5	Bandit	Her legacy of hate persists, benefitting her cause posthumously and harming social trust.
Helps rehabilitate Homelander’s tarnished image via her propaganda network	Stormfront	Homelander	65	20	Bandit	Her PR skill restores his standing while sustaining a dangerous figure.
Tells Homelander “people love what I have to say; they just don’t like the word Nazi”	Stormfront	Starlight/others	55	20	Bandit	She asserts the durability of her ideology, demoralizing opponents and normalizing bigotry.
Delights in seeing “the light go out” in her victims’ eyes while killing them	Stormfront	Victims	80	0	Bandit	She maximizes personal sadistic pleasure at the moment of others’ deaths.
Routinely kills civilians, especially non‑whites, during battles even when unnecessary	Stormfront	Civilians	80	0	Bandit	She derives thrill and enforces terror at extreme human cost.
Kills a community of African‑Americans off‑screen as part of her hate‑crime spree	Stormfront	Black community	85	0	Bandit	Her ideology and sense of power are strengthened through large‑scale slaughter.
Spearheads efforts to block non‑whites from accessing Compound V	Stormfront	Non‑white potential Supes	85	5	Bandit	She preserves her desired racial monopoly while severely limiting others’ opportunities and defense.
Murders a child’s mother in front of him because he is a Supe and she is not	Stormfront	Becca & Ryan	30	0	Stupid	Her cruelty briefly advances her control scheme but directly causes Ryan to destroy her body.
Reveals to Homelander that she was Vought’s lover and mother of Chloe to gain sympathy	Stormfront	Homelander	65	25	Bandit	The confession bolsters emotional leverage while somewhat humanizing her to him.
Expresses loneliness over outliving everyone she cared about	Stormfront	Herself	40	40	Helpless	The admission brings no concrete gain and underscores psychological suffering for her alone.
Genuinely loves Homelander and is attracted to him beyond ideology	Stormfront	Homelander	55	45	Intelligent	The mutual affection benefits both emotionally, despite their toxicity to others.
Maintains a Straight‑Edge public image while secretly co‑founding Herogasm	Stormfront	Fans/public	70	30	Bandit	The hypocrisy preserves her moral facade while hiding degeneracy and manipulation.
Participates as a serial killer targeting minorities across decades	Stormfront	Minorities	85	0	Bandit	Her long‑term gratification and ideological expression comes at maximal recurring harm.
Keeps herself alive after catastrophic injury, remaining in agonizing limbless condition	Stormfront	Herself	10	40	Helpless	Survival without recovery prolongs intense suffering with no benefit to self or others.
Allows Homelander to keep her on life support and sexually proposition her	Stormfront	Homelander	15	10	Helpless	She gains almost nothing but continued pain, while granting him a twisted outlet.
Continues trying to manipulate Homelander from her hospital bed to begin her Reich	Stormfront	Homelander	20	10	Stupid	Her efforts irritate him and deepen her despair without advancing her cause.
Falls into catatonia when Homelander fully rejects her Nazi ideology	Stormfront	Herself	5	50	Helpless	Her psychological collapse harms her while incidentally freeing others from immediate pressure.
Commits suicide by biting off her own tongue in the hospital	Stormfront	Herself	0	70	Helpless	She ends her extreme suffering, providing minor relief to the world by removing a dangerous actor.
Flashbacks emotionally to a picnic with her husband and daughter while dying	Stormfront	Herself	20	55	Helpless	The memory offers minimal comfort at the end but also highlights all she has lost.
Outlives her daughter Chloe due to agelessness and is deeply unsettled	Stormfront	Herself	10	50	Helpless	Her immortality becomes a psychological burden with no benefit to anyone.
Leaves the Church of the Collective when it admits people she deems impure	Stormfront	Church	60	40	Bandit	She preserves her racist purity standards while harming the cult’s cohesion, which marginally helps others.
Unwittingly serves as a pawn for Edgar, whose corporate agenda exploits her agitation	Stormfront	Mr. Edgar	40	55	Helpless	Her actions primarily advance Edgar’s plans while ultimately undermining her own project.
Inspires Starlight to stand up for herself against A‑Train and Homelander with “be a bitch” advice	Stormfront	Starlight	45	70	Intelligent	Her rhetoric inadvertently strengthens Starlight’s resistance and integrity.
Starts multiple lives under new identities after each racist scandal forces repackaging	Stormfront	Society	70	15	Bandit	She preserves her power and reach in each era while prolonging societal harm.
Pushes a Social Darwinist super‑supremacist agenda throughout her career	Stormfront	Humanity	90	0	Bandit	Her ideology maximally furthers her sense of superiority at fundamental cost to others’ safety.
Maintains a loyal fanbase whose memes and rhetoric persist after her death	Stormfront	Society	75	10	Bandit	Her lingering influence benefits her legacy while continuing to damage public discourse.
