Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Homelander withholds basic comforts while imprisoning Maeve	Homelander	Maeve	60	10	Bandit	He exerts dominance and humiliation with no gain to her and only marginal security benefit.
Maeve escapes captivity barefoot and ragged	Maeve	Herself	85	55	Intelligent	She regains freedom and ability to act; others are unaffected except mild disgust from M.M.
Maeve’s dirty bare feet on M.M.’s couch disgust him	Maeve	M.M.	60	40	Stupid	She gets no clear benefit while causing him intense discomfort.
Maeve works with Butcher against Homelander and Vought	Maeve	Homelander/Vought	75	70	Intelligent	Aligning with the Boys increases her chance to topple threats and protect innocents.
Maeve keeps Almond Joy ready to use against Black Noir	Maeve	Black Noir	80	75	Intelligent	Her preparation increases her survival odds and provides a tactical option to help allies.
Maeve mentors Annie in a cynical but guiding way	Maeve	Starlight	70	80	Intelligent	She leverages experience to help Annie navigate Vought while retaining some self-respect.
Ashley erases recording proving Maeve’s survival	Ashley	Public/Maeve	75	20	Bandit	She protects Vought and her career while denying public truth and Maeve’s recognition.
Maeve remains silent about Flight 37 under Homelander’s pressure	Maeve	Flight 37 victims/the public	35	20	Helpless	She preserves her own and Elena’s safety but allows a massacre’s cover‑up to stand.
Maeve threatens Homelander with Flight 37 footage release	Maeve	Homelander	80	70	Intelligent	She gains leverage protecting herself and the Boys while curbing his immediate aggression.
Maeve states she’d be satisfied if Homelander loses public adoration	Maeve	Homelander	70	55	Intelligent	Emotional stance reinforces her leverage; main harm falls on his ego, benefiting society.
Maeve decides to leave superhero world after Compound V leak	Maeve	Herself	75	60	Intelligent	Choosing exit from corrupt system improves her own life and removes a compromised hero.
Maeve de-powers and settles into normal life with Elena	Maeve	Herself and Elena	85	80	Intelligent	She trades powers for safety and happiness, benefiting herself and her partner.
Maeve finally stands up to Homelander over Flight 37 video	Maeve	Homelander	80	70	Intelligent	She risks backlash but gains moral agency and protection for others via credible threat.
Homelander gouges out Maeve’s eye in season 3 finale fight	Homelander	Maeve	65	10	Bandit	He asserts violent dominance, weakening her at considerable cost to her with minor strategic gain.
Maeve saves young girl by flicking pen into insane father’s eye	Maeve	Girl and father	85	95	Intelligent	She disables threat with precision, remaining safe while rescuing the child.
Maeve tells Elena they can’t be together because of Homelander	Maeve	Elena	45	60	Helpless	She sacrifices her happiness to reduce deadly risk to Elena from Homelander’s jealousy.
Homelander murders producer who flirted with Maeve	Homelander	Producer	70	0	Bandit	He reasserts “ownership” over Maeve by killing a rival, harming others for personal obsession.
Homelander outs Maeve on national TV out of spite	Homelander	Maeve	70	15	Bandit	He protects and redirects public scrutiny at her expense, damaging her life and privacy.
Maeve goes along with Vought pushing her back with Elena for PR	Maeve	Herself	40	30	Helpless	She gains some cover but emotionally compromises herself for the company’s narrative.
Maeve harshly tells Annie to clean herself up after Deep assault	Maeve	Starlight	60	40	Stupid	Intended “tough love” diminishes Annie’s emotional support with no clear benefit.
Maeve sneaks up and aids against Black Noir (ep 7)	Maeve	Black Noir’s target(s)	80	85	Intelligent	Stealth rescue helps allies while keeping her risk manageable.
Maeve sneaks up and aids against Stormfront and Homelander (ep 8)	Maeve	Stormfront/Homelander’s targets	80	85	Intelligent	Surprise intervention protects comrades in a critical battle.
Maeve has Heroic BSoD, gets drunk and goes to ex’s house	Maeve	Herself and Elena	25	35	Stupid	Her breakdown and attempted drunk hookup hurt her stability and strain Elena.
Maeve tries to drunkenly make out with Elena	Maeve	Elena	25	30	Stupid	Non‑consensual, intoxicated advance undermines trust and gives Maeve no lasting benefit.
Maeve jumps in front of Soldier Boy’s blast to save others	Maeve	The Boys and allies	20	95	Helpless	She knowingly risks catastrophic harm to herself primarily to spare everyone else.
Maeve survives Soldier Boy’s blast but loses powers	Maeve	Herself	40	80	Helpless	She sacrifices her powers to ensure others’ survival; long‑term peace is a mixed but costly gain.
Homelander shoots ammo into Maeve’s chest to fake terrorist attack	Homelander	Maeve and public	75	10	Bandit	He furthers a false narrative, exploiting her invulnerability and deceiving civilians.
Guards fire at Maeve when she escapes Vought custody	Guards	Maeve	45	40	Stupid	They gain no effect on a bulletproof target and only reveal their hostility.
Maeve throws pencil into father’s eye from 25 meters	Maeve	Father	85	90	Intelligent	High‑precision disabling strike protects hostages while keeping herself safe.
Maeve tells Elena she stayed away to protect her from Homelander	Maeve	Elena	45	65	Helpless	Her self‑denial and emotional distance are meant to spare Elena from lethal danger.
Maeve decides she just wants to be normal post‑depowering	Maeve	Herself	85	70	Intelligent	Choosing ordinary life enhances her well‑being and removes a volatile supe from play.
Maeve insults and taunts Hughie whenever possible	Maeve	Hughie	55	30	Bandit	She vents and amuses herself at the expense of Hughie’s comfort and team cohesion.
Maeve easily defeats burly men while sparring in her gym	Maeve	Sparring partners	80	60	Intelligent	She hones skills and confidence; others gain training despite getting beaten.
Maeve helps the Boys against Stormfront (3‑on‑1 beatdown)	Maeve	Stormfront	80	85	Intelligent	Using ruthless tactics, she helps neutralize a major threat with acceptable risk.
Maeve chooses to help Boys after learning Stormfront is a Nazi	Maeve	Stormfront and world	80	90	Intelligent	Her moral line triggers decisive action that protects many from a genocidal supe.
Maeve values killing Homelander over saving Ryan in finale	Maeve	Ryan	40	10	Stupid	Her revenge focus nearly sacrifices a child and undermines broader heroic goals.
Maeve maintains secret relationship with Elena	Maeve	Elena	40	50	Helpless	Secrecy protects them from Homelander but strains the relationship and Maeve’s integrity.
Maeve tries to hook up with ex after Flight 37 for solace	Maeve	Herself	30	40	Stupid	Seeking comfort while drunk and unstable backfires emotionally when Elena refuses.
Maeve sleeps with two men after Elena leaves	Maeve	Herself and two men	40	50	Helpless	She gets fleeting distraction but deepens her emotional avoidance; neutral for partners.
Maeve has sex with Butcher after drinking with him	Maeve	Herself/Butcher	50	45	Helpless	Mutual solace is offset by emotional damage and complicating an already toxic alliance.
Maeve smokes/vapes to manage trauma and anxiety	Maeve	Herself	25	50	Stupid	Substance use harms her health and coping skills without aiding anyone else.
Maeve flips Ashley the bird for badgering her about press	Maeve	Ashley	60	45	Stupid	She vents frustration but risks PR fallout without tangible gain for others.
Maeve saves a little girl on plane yet leaves passengers to die (Flight 37)	Maeve	Passengers	35	5	Helpless	She’s shattered but still complies with abandonment, slightly lowering her risk while dooming many.
Maeve advises Annie to keep being a real hero and not become like her	Maeve	Starlight	70	85	Intelligent	Her warning and encouragement help Annie retain her morals and independent path.
Maeve rescues Annie from Black Noir (stealth hi/bye)	Maeve	Starlight	80	90	Intelligent	She intervenes with minimal risk to herself to save Annie’s life.
Maeve tackles detonating Soldier Boy out of tower	Maeve	Those in tower	20	95	Helpless	She absorbs immense danger to prevent mass casualties, losing her powers in the process.
Maeve accepts faked death to live quietly with Elena	Maeve	Public image	80	70	Intelligent	She gains safety and peace while the world believes a heroic sacrifice that also stabilizes things by removing a supe.
