Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Ashley gives A-Train a “Reason You Suck” speech and refuses to press charges after Blue Hawk cripples his brother	Ashley	A-Train	55	40	Intelligent	She vents justified outrage, forces him to confront hypocrisy, and avoids a PR/legal mess while not worsening his situation.
Ashley makes repeated derogatory remarks to the Deep because he’s insecure	Ashley	The Deep	58	25	Bandit	She asserts dominance and gets emotional relief while further damaging an already fragile subordinate.
Homelander and Ashley jointly fire A-Train	Homelander & Ashley	A-Train	60	30	Bandit	Firing protects the brand and their control but harms A-Train and doesn’t address underlying abuses.
Ashley repeatedly uses the catchphrase “that is why we love you” to steer Starlight back to script	Ashley	Starlight	62	25	Bandit	She preserves Vought’s messaging and job security while manipulating Starlight and ignoring her concerns.
Ashley verbally abuses her staff after being abused by Homelander	Ashley	Her subordinates	50	20	Stupid	She offloads stress by harming morale, increasing dysfunction and ultimately making her own job harder.
Ashley emulates Homelander’s treatment of her with her own staff	Ashley	Her subordinates	45	15	Stupid	Copying his cruelty entrenches a toxic culture that increases her stress and others’ suffering.
Ashley is excited to cast Lin-Manuel Miranda as Translucent in a film adaptation	Ashley	Vought brand	70	70	Intelligent	Her enthusiasm fuels potentially successful casting, benefiting promotion and audience enjoyment.
Ashley engages in BDSM sex with her own employees	Ashley	Employee partners	65	40	Bandit	She gains pleasure and dominance but risks HR/legal disasters and exploitative power dynamics.
Ashley becomes a nymphomaniac in Spain, “tinder’ing her way through Barcelona”	Ashley	Random partners	70	55	Intelligent	She uses consensual sex as solace, gaining personal relief with minimal cost and some mutual enjoyment.
Ashley quickly takes Compound V after learning the Seven plan to get rid of her	Ashley	Herself	50	30	Stupid	The extreme self-defense move saves her life but inflicts brutal physical damage with no wider benefit.
Ashley bows to Homelander’s every immoral command to avoid angering him	Ashley	Homelander	65	5	Bandit	She preserves survival and status in exchange for enabling atrocities against countless others.
Ashley shows sympathy to Maeve and apologizes when called out for dehumanizing PR focus	Ashley	Maeve	60	75	Intelligent	She retains her job while offering genuine empathy that helps Maeve emotionally.
Ashley uses her position to publicly berate A-Train and the Deep as CEO	Ashley	A-Train & The Deep	62	45	Intelligent	She asserts authority and vents frustration while forcing two irresponsible Supes to face criticism they partly deserve.
Ashley orchestrates Cameron Coleman’s death in Season 4	Ashley	Cameron Coleman	35	10	Bandit	She eliminates a perceived threat and consolidates control, at the cost of committing murder and deepening her corruption.
Ashley warns Sage against pushing her luck with Homelander	Ashley	Sister Sage	65	70	Intelligent	She protects herself by reducing potential chaos while accurately flagging a real danger to Sage.
Ashley injects Compound V as an emergency transformation to avoid Homelander’s purge	Ashley	Herself	55	30	Stupid	She survives but suffers agonizing, disfiguring changes without helping anyone.
Ashley later uses her psychic powers to escape Vought before the purge	Ashley	Herself	85	60	Intelligent	She preserves her life and leverages new abilities to exit an immediate death trap with limited collateral damage.
Ashley reacts with shock and horror to Homelander’s extreme violence	Ashley	Herself	55	65	Intelligent	Her genuine horror keeps a shred of conscience alive and may temper her complicity without much risk.
Ashley is visibly disgusted at a teen being pressured to convert friends at Believe Expo	Ashley	Teen	55	60	Intelligent	Her internal rejection of coercion maintains moral awareness and implies some care for the teen’s autonomy.
Ashley is horrified when Homelander maims Blindspot	Ashley	Blindspot	55	60	Intelligent	Her reaction signals moral boundaries and could inform later cautious behavior around Homelander.
Ashley initially treats Maeve’s drunken threesome only as a PR problem	Ashley	Maeve	60	30	Bandit	She secures brand messaging while disregarding Maeve’s actual pain and autonomy.
Ashley backs off and quietly apologizes when Maeve snaps at her to “act human”	Ashley	Maeve	65	80	Intelligent	She reduces conflict, restores some trust, and affirms Maeve’s humanity without real personal loss.
Ashley remains silent but clearly uncomfortable while Deep is forced to eat Timothy	Ashley	The Deep	55	40	Helpless	She protects herself by not opposing Homelander while emotionally suffering and failing to help Deep.
Ashley viciously tears into A-Train for hypocrisy over Blue Hawk	Ashley	A-Train	65	60	Intelligent	She unloads justified grievances that confront his selfishness, benefiting both her agency and his potential self-awareness.
Ashley calls a Board member a “racist shit” over remarks about Andre’s skin tone	Ashley	Racist trustee	70	80	Intelligent	She vents moral outrage and raises her own integrity while pushing back against overt racism in the room.
Ashley is nearly crying when Homelander murders Anika yet does nothing	Ashley	Anika	40	30	Helpless	Her horror harms her own psyche while failing to intervene or mitigate Anika’s fate.
Ashley starts to back off during a kink scene when she believes Webweaver is in genuine distress	Ashley	Webweaver	65	75	Intelligent	She protects herself legally/psychologically while prioritizing Webweaver’s apparent wellbeing.
Ashley is appalled when watching Vought propaganda disguised as a Christmas special	Ashley	Audience	55	55	Intelligent	Her internal rejection of the propaganda shores up her moral clarity without obvious downside.
Ashley adopts more sophisticated fashion and provocative dress as executive	Ashley	Herself image	70	60	Intelligent	Her image management boosts her status and aligns with the brand, aiding both career and marketing.
Ashley plays Faux Affably Evil in professional contexts	Ashley	Clients/Heroes	60	30	Bandit	The facade secures deals and control but perpetuates manipulation and dishonesty toward others.
Ashley stays in a well-paid but powerless CEO role under Sage and Homelander	Ashley	Herself	45	25	Helpless	She keeps money but remains psychologically trapped and in constant danger while contributing to ongoing harm.
Ashley frames Cameron Coleman as the mole to save A-Train and the Boys, then regrets it	Ashley	Cameron Coleman	35	40	Bandit	She protects valuable assets and A-Train at the cost of one man’s life and her own deepened moral injury.
Ashley encourages A-Train to flee while she stays, fearing Homelander will punish her if she leaves	Ashley	A-Train	40	75	Helpless	She sacrifices her chance at escape to help A-Train survive, worsening her own entrapment.
Ashley deletes footage proving Maeve survived, granting Maeve a quiet life	Ashley	Maeve	70	95	Intelligent	She takes a real risk defying Vought to guarantee Maeve’s freedom and happiness while strengthening her own buried conscience.
Ashley bonds with A-Train and saves his life by framing Cameron instead	Ashley	A-Train	50	55	Intelligent	She protects an ally from Homelander while entrenching her own guilt and risk, but overall increases their chances of survival.
Ashley later allows A-Train to escape and advises him to remove his tracking chip	Ashley	A-Train	60	90	Intelligent	She aids his escape from likely death, lightly endangering herself yet preserving a measure of agency and humanity.
Ashley chastises the Deep for calling a heroine a “Butter Face” then calls Hyperion a “slutty cum rag”	Ashley	The Deep & Hyperion	45	20	Stupid	Her blatant hypocrisy undercuts her moral stance and harms reputations without any real benefit.
Ashley berates Starlight for beating up thugs in plain clothes, warning about secret identity risk	Ashley	Starlight	70	80	Intelligent	She accurately predicts the PR/identity fallout and offers valid operational advice despite hostile delivery.
Ashley scolds Starlight for not getting the assault victim’s name for publicity and witnesses	Ashley	Starlight	62	45	Bandit	Her brand-driven concern incidentally highlights a procedural issue that could help the victim but is mainly exploitative.
Ashley books Starlight’s appearance at the Believe Expo	Ashley	Starlight	55	25	Bandit	She furthers Vought’s brand while placing Starlight in a manipulative environment that leads to Ashley getting fired.
Ashley takes Stillwell’s position in Season 2 as Homelander’s puppet	Ashley	Herself	65	20	Bandit	She gains status and pay while surrendering autonomy and helping an unstable Supe dominate Vought.
Ashley permits the Deep to fire most of the surveillance team to appease Homelander	Ashley	Surveillance staff	50	15	Stupid	She temporarily avoids conflict with Supes but cripples oversight and her own operational capacity.
Ashley allows Homelander to verbally intimidate a worker instead of intervening	Ashley	Worker	45	20	Stupid	She avoids immediate danger but reinforces a terror culture that increases long-term risk for everyone, including herself.
Ashley has a breakdown after being fired and travels to Barcelona for Sex for Solace	Ashley	Herself	70	55	Intelligent	The trip and consensual sex help her cope with trauma with little collateral harm.
Ashley overrules Silver Kincaid’s candidacy out of mistaken xenophobic assumptions	Ashley	Silver Kincaid	55	20	Bandit	She preserves her mental picture of marketable heroes while unfairly limiting a qualified candidate.
Ashley insists on publicizing Maeve as gay rather than bi for branding	Ashley	Maeve	60	25	Bandit	She sharpens marketable identity at the cost of erasing Maeve’s actual sexuality.
Ashley supports a movie attributing A-Train’s achievements to a white coach	Ashley	A-Train	60	15	Bandit	She furthers profitable racist mythmaking that disrespects A-Train and his brother.
Ashley dismisses Jordan as “bigender Asian with pronoun fuckery” for poor testing in certain markets	Ashley	Jordan	60	20	Bandit	She prioritizes demographic appeal and optics while sidelining a capable hero on discriminatory grounds.
Ashley quickly agrees with Homelander that she liked Stillwell’s office design after he contradicts her	Ashley	Homelander	65	40	Intelligent	She deftly self-corrects to stay in his good graces, preserving her safety with only minor loss of dignity.
Ashley starts a BDSM relationship with Cameron Coleman	Ashley	Cameron Coleman	70	45	Bandit	She gains mutual sexual satisfaction and influence but deepens toxic power entanglements that later lead to lethal fallout.
Ashley compiles a kill list of everyone who knows compromising info on Homelander	Ashley	Potential victims	65	5	Bandit	She secures her usefulness and safety while directly facilitating mass murder.
The Deep suggests Ashley should be at the top of the kill list	The Deep	Ashley	70	5	Bandit	He improves his standing with Homelander by endangering Ashley’s life.
Ashley overhears the kill-list conversation and takes Compound V to protect herself	Ashley	Herself	55	30	Stupid	She narrowly survives at enormous physical cost and without helping anyone else.
Ashley insults and fires Maureen after Maureen inadvertently pisses off Homelander	Ashley	Maureen	55	60	Intelligent	She cruelly sacrifices Maureen’s job but plausibly saves her life by diverting Homelander’s wrath.
Ashley uses psychic powers and experience to survive and become Vice President	Ashley	Herself/US gov	80	40	Bandit	She secures immense personal power while entering a regime structure still dominated by Homelander, keeping others at risk.
Ashley frames Cameron for the data leak after he dumps her, leading to his death	Ashley	Cameron Coleman	30	5	Bandit	She exacts revenge and eliminates a liability but incurs deep guilt and further entangles herself in Homelander’s violence.
