Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Butcher beats Gunpowder to death in a parking lot	Butcher	Gunpowder	35	15	Bandit	Eliminates a dangerous supe but deepens his own spiral and public/official danger.
Butcher threatens Homelander by vowing to hurt his loved ones to his face	Butcher	Homelander / Homelander’s circle	45	25	Bandit	Small reputational gain and intimidation at the price of escalating a stronger enemy.
Butcher kills Translucent through a brutal plan with the Boys	Butcher	Translucent	40	30	Bandit	Removes a lethal supe but greatly increases blowback on himself and teammates.
Butcher viciously chews out a support group for giving supes leeway	Butcher	Support group	30	25	Bandit	He vents and reinforces his worldview while retraumatizing victims and alienating allies.
Butcher becomes a Big Bad and takes the Shetty Virus to wipe out all supes	Butcher	All supes / himself / humanity	5	0	Stupid	He dooms others and likely himself with a world-ending plan offering no stable benefit.
Butcher forms a deal with Soldier Boy to kill Homelander despite MM’s trauma	Butcher	MM / Soldier Boy	25	20	Bandit	Pursues his vendetta by weaponizing MM’s abuser, worsening MM’s mental harm.
Butcher saves Homelander from Soldier Boy after Ryan is hurt	Butcher	Homelander / Ryan	30	55	Helpless	Protects Ryan but directly spares his arch-enemy, undercutting his whole mission.
Butcher admits Ryan accidentally killing Mallory breaks him and he gives in to Kessler	Butcher	Himself / all supes	10	5	Stupid	He abandons his better impulses and embraces a self-destructive genocidal path.
Butcher leaves Ryan with Mallory to break the cycle of bad parenting	Butcher	Ryan	70	85	Intelligent	He sacrifices his own desire for Ryan to secure a safer, healthier upbringing for the boy.
Butcher lies to M.M. that he hasn’t contacted Frenchie to manipulate him into joining	Butcher	M.M.	40	35	Bandit	He gets MM back on the team but corrodes trust through obvious deceit.
Butcher becomes a Boomerang Bigot by taking Temp V then killing Gunpowder for being a supe	Butcher	Gunpowder	25	10	Stupid	He embraces the power he hates while murdering another supe, intensifying his hypocrisy and risk.
Butcher tells Ryan he hates him “to keep him safe”	Butcher	Ryan	15	20	Stupid	His cruelty backfires, pushing Ryan toward Homelander and undermining Becca’s wishes.
Butcher knocks Hughie out to prevent him overdosing on Compound V	Butcher	Hughie	60	75	Intelligent	He harms their immediate mission flexibility to protect Hughie’s life.
Butcher recruits Frenchie again specifically to modify the virus so it won’t go airborne	Butcher	Frenchie / supes	55	65	Intelligent	He consciously adds safeguards, limiting genocide risk while still targeting key threats.
Butcher kills Stillwell by detonating explosives despite the baby being nearby (attempted murder)	Butcher	Stillwell / baby	10	5	Stupid	He chooses a suicidal, collateral-heavy tactic that neither kills Homelander nor secures gains.
Butcher convinces Hughie to bug Vought by framing it as a red-pill choice	Butcher	Hughie	45	35	Bandit	He propels Hughie into effective but extremely dangerous espionage.
Butcher refuses to hand over evidence to the CIA because they won’t prosecute Homelander	Butcher	The Boys / public	20	20	Stupid	His all-or-nothing stance delays justice and enables Vought’s cover-up.
Butcher later cooperates with the CIA after supes-terrorists appear, when it’s too late	Butcher	CIA / public	40	30	Helpless	Partial cooperation comes after the strategic window closes, offering limited benefit.
Butcher reverts to killing/violence in Season 3 after Homelander provokes him	Butcher	Himself / others	20	20	Stupid	He abandons a safer path and reignites a losing war that shortens his life.
Butcher tries to dissuade the Sage Grove patient and only shoots after Hughie is nearly killed	Butcher	Sage Grove patient	55	60	Intelligent	He initially de-escalates, then uses lethal force only when Hughie’s life is in danger.
Butcher appears to prepare to shoot a man to steal his car but lets Starlight do the killing instead	Butcher	Driver	35	10	Bandit	He enables a practical but lethal robbery, outsourcing the moral/psychic cost.
Butcher uses a superpowered baby as a weapon to kill Vought guards	Butcher	Vought guards	40	20	Bandit	He gains a tactical escape at the price of extreme collateral violence and ethical erosion.
Butcher keeps taking Temp V to “level the playing field”	Butcher	Himself / supes	20	25	Helpless	Gains short-term parity while inflicting irreversible brain damage on himself.
Butcher drugs M.M. so Marvin can’t interfere with the Soldier Boy plan	Butcher	M.M.	30	15	Bandit	He secures his strategy by violating MM’s autonomy and safety.
Butcher offers Crimson Countess to Soldier Boy knowing she’ll be killed	Butcher	Crimson Countess	25	15	Bandit	He trades her life as currency to maintain his alliance and goal.
Butcher spares Termite and allows him to be arrested instead of executing him	Butcher	Termite	60	70	Intelligent	He restrains his usual brutality, supporting legal consequences over murder.
Butcher frees the Temp-V–experimented rabbit from its cage	Butcher	Rabbit	55	60	Intelligent	He relieves the animal’s immediate suffering, albeit without foreseeing the mutation.
Butcher later stomps the mutated rabbit to end its suffering	Butcher	Rabbit	50	65	Intelligent	He gains nothing but quickly ends a horrific death for the animal.
Butcher gives Ryan Becca’s St. Christopher medallion as a keepsake	Butcher	Ryan	65	80	Intelligent	He sacrifices his last memento to comfort Ryan and honor Becca’s memory.
Butcher lets Kenji go to save Hughie	Butcher	Hughie / Kenji	60	65	Intelligent	He prioritizes Hughie’s survival while giving the captive supe a chance to escape.
Butcher decides not to hand Ryan over to Vought in the Season 2 finale	Butcher	Ryan	70	80	Intelligent	He abandons a self-serving deal to protect Ryan from exploitation.
Butcher protects Ryan from Homelander with only a crowbar	Butcher	Ryan	45	75	Helpless	He risks his life for Ryan with no realistic chance of success.
Butcher attempts a suicide-attack on Homelander with Stillwell as bait	Butcher	Himself / Homelander	10	15	Helpless	He seeks death while hoping to hurt Homelander, but the plan fails and harms bystanders.
Butcher tries to commit suicide-by-Black Noir after Becca chooses Ryan	Butcher	Himself	5	40	Helpless	He seeks death, which would leave his team more vulnerable, until Hughie’s presence stops him.
Butcher changes his mind on suicide when he realizes the Boys will die with him	Butcher	The Boys	55	75	Intelligent	He abandons self-destruction to prevent his friends’ deaths.
Butcher knocks Zoe aside while killing Neuman in front of her	Butcher	Neuman / Zoe	15	0	Stupid	He traumatizes and injures a child while gaining only short-term tactical advantage.
Butcher threatens Vogelbaum’s entire family to force testimony	Butcher	Vogelbaum	30	20	Bandit	He increases odds of cooperation but by horrifically endangering innocents.
Butcher smashes Becca’s headstone despite her family’s pleas	Butcher	Becca’s family	10	5	Stupid	He vents his own pain by destroying their mourning place, hurting everyone emotionally.
Butcher confronts a Christian at Believe Expo and attacks their faith verbally	Butcher	Believer	35	30	Bandit	He satisfies his misotheistic anger while distressing an uninvolved stranger.
Butcher threatens to kill Laser Baby later if it “doesn’t keep its nose clean” (verbal)	Butcher	Laser Baby	40	35	Bandit	Dark joke/implicit threat reinforces his violent persona with no real benefit.
Butcher sells drugs as a teen and beats the headmaster with a stapler when caught	Butcher	Headmaster	25	20	Bandit	He resists authority and protects his pride at the cost of severe consequences.
Butcher leaves Lenny behind to join the military, believing it will reduce their father’s abuse	Butcher	Lenny	40	20	Helpless	He seeks escape but miscalculates, worsening Lenny’s fate and his own guilt.
Butcher moves from trying to cure his cancer to embracing Kessler and the tumor’s power	Butcher	Himself / supes	15	10	Stupid	He trades possible acceptance of death for becoming host to a genocidal force.
Butcher rips Victoria Neuman apart in front of Zoe	Butcher	Neuman / Zoe / political system	15	5	Stupid	He removes one threat but traumatizes a child and helps enable Homelander’s coup.
Butcher threatens Frenchie to obtain the virus after killing Neuman	Butcher	Frenchie	25	15	Bandit	He secures the weapon by coercing an ally and alienating the last people who might stop him.
Butcher kicks his entire team aside at tentacle-point when they plan to work with Neuman	Butcher	The Boys	20	10	Stupid	He destroys his last support network while gaining only short-term control.
Butcher tries one last time to appeal to Ryan to oppose Homelander	Butcher	Ryan	45	55	Helpless	His attempt is sincere and pro-social but fails and contributes to his despair.
Butcher accepts he will include himself among the supes to die if he releases the virus	Butcher	Himself	20	10	Helpless	He is willing to die for his genocidal plan, harming everyone including himself.
Butcher risks exposing himself in Season 5 Episode 1 to save Hughie from Homelander	Butcher	Hughie	55	70	Intelligent	He jeopardizes his own covert goals to prevent Hughie’s immediate death.
