Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Kimiko gets into a scuffle with the conspiracy theorist who misused the image	Kimiko	Conspiracy theorist	55	20	Bandit	She vents anger through violence that punishes a harmful actor but mainly serves her outrage.
Kimiko becomes a professional killer after Kenji’s death	Kimiko	Assassination targets	65	15	Bandit	She profits and channels rage via murder-for-hire, benefitting herself while harming victims.
Frenchie lets Kimiko out of her cage in the traffickers’ lair	Frenchie	Kimiko	60	80	Intelligent	He frees a dangerous captive who becomes a powerful ally and later saves his life.
Kimiko immediately starts slaughtering the gangsters after release	Kimiko	Gangsters	65	15	Bandit	She secures her escape and vengeance by massacring her captors.
Kimiko snaps the neck of a Shining Light member she recognizes	Kimiko	Shining Light soldier	65	20	Bandit	She takes revenge on a perpetrator of her parents’ murder, helping herself and society via brutal means.
Kimiko nearly rips that Shining Light member’s head off afterward	Kimiko	Shining Light soldier’s corpse	60	10	Bandit	She indulges in excessive post-mortem violence, slightly relieving her trauma while adding gratuitous harm.
Stormfront kills Kenji in front of Kimiko	Stormfront	Kenji	70	5	Bandit	She removes a target/enemy, a gain for her side, at devastating cost to Kimiko and Kenji.
Kimiko goes on a Roaring Rampage of Revenge against Stormfront later	Kimiko	Stormfront	70	25	Bandit	She exacts vengeance on her brother’s killer, emotionally benefiting herself while inflicting justified harm on a villain.
Kimiko tells Billy via text “I’m not your fucking gun”	Kimiko	Butcher	70	70	Intelligent	She asserts autonomy and resists exploitative use, improving her self-respect and drawing a necessary boundary.
Butcher insists “That is exactly what you are”	Butcher	Kimiko	60	20	Bandit	He reinforces her objectification to preserve a useful asset, helping himself at her emotional expense.
Kimiko decides to ask Annie for Compound V to get her powers back	Kimiko	Kimiko	65	55	Intelligent	She chooses to re-arm herself despite trauma in order to better protect Frenchie and the team.
Kimiko asks Annie to acquire Compound V for her	Kimiko	Annie	70	65	Intelligent	She enlists a trusted ally in a risky plan that increases her power and the group’s safety.
Soldier Boy accidentally depowers Kimiko	Soldier Boy	Kimiko	45	30	Stupid	He removes a major threat but also eliminates a potential ally/asset and destabilizes the balance with no clear net gain.
Kimiko rejoices at losing her powers as a curse lifted	Kimiko	Kimiko	75	60	Intelligent	Seeing the depowering as liberation improves her mental health and eases her relationship with others.
Black bag operatives tranquilize Kimiko and keep her sedated	Operatives	Kimiko	65	20	Bandit	They effectively control a dangerous Supe, aiding their mission while severely disempowering her.
Kimiko survives brutal battles against Nina’s enforcers even while depowered	Kimiko	Nina’s enforcers	75	40	Bandit	She proves her resilience and combat skill, eliminating threats while taking some damage herself.
Kimiko disobeys Butcher and comes into conflict with him	Kimiko	Butcher	55	45	Intelligent	Resisting his abusive orders protects her autonomy and arguably reduces his worst excesses.
Frenchie apologizes to Kimiko for forcing her into being his emotional crutch	Frenchie	Kimiko	70	80	Intelligent	His apology improves their emotional health and mutual trust.
Kimiko and Frenchie choose to live together after reconciling	Kimiko & Frenchie	Each other	80	85	Intelligent	Co-habitation strengthens their support system and operational teamwork.
Kimiko pushes Frenchie toward a relationship with Colin	Kimiko	Frenchie	40	65	Helpless	She sacrifices her own desires to prioritize his happiness, undermining her own romantic wishes.
Kimiko later frankly tells Frenchie she loves him but says they can’t be together	Kimiko	Frenchie	55	60	Intelligent	She is honest yet cautious, trying to protect both of them from a relationship she believes would be dangerous.
Kimiko encourages Frenchie to be with Colin and be happy	Kimiko	Frenchie	45	65	Helpless	She again subordinates her feelings to his perceived well-being, helping him while hurting herself.
Kimiko and Frenchie finally admit mutual feelings and become a couple	Kimiko & Frenchie	Each other	90	85	Intelligent	Their union strengthens both their emotional lives and their mutual support in the team.
Kimiko becomes more cheerful and kind over time toward the group	Kimiko	The Boys	80	80	Intelligent	Her emotional growth benefits her mental state and solidifies team cohesion.
Kimiko often goes out of her way to make enemies’ deaths as painful as possible	Kimiko	Enemies	60	15	Bandit	She indulges in cruel revenge that satisfies her but inflicts extra suffering beyond what’s tactically needed.
Kimiko cares deeply for friends and innocents and protects them	Kimiko	Friends & innocents	80	85	Intelligent	Her protective stance preserves others’ lives and gives her purpose and bonds.
Kimiko tells The Worm his voice makes her want to kill herself	Kimiko	The Worm	55	20	Stupid	Her brutal comment offers no benefit beyond momentary venting while needlessly hurting and alienating him.
Kimiko suggests killing Butcher to prevent the virus from spreading	Kimiko	Butcher	60	50	Intelligent	Given the danger, killing him is a hard utilitarian proposal to protect the wider world at some moral and emotional cost.
Kimiko confesses she thought Frenchie deserved better and pushed him away	Kimiko	Kimiko	40	60	Helpless	Her insecurity hurts her own romantic prospects while being framed as for his benefit.
Kimiko texts that she needs to face her past “So I’m going to kill them all”	Kimiko	Her past abusers	65	25	Bandit	She confronts her trauma via lethal revenge, aiding her catharsis while inflicting retributive harm.
Kimiko downs several beers in the middle of a mission to cope with a trigger	Kimiko	Mission team	25	30	Stupid	She impairs herself during an op, endangering both her own performance and team safety.
MM keeps Kimiko calm when she’s triggered by Stormfront’s presence	MM	Kimiko	75	80	Intelligent	He reduces her risk of losing control, helping her emotional state and team safety.
Kimiko hallucinates/imagines herself singing and dancing in musicals	Kimiko	Kimiko	70	60	Intelligent	Her fantasies serve as a harmless coping mechanism that improves her mood.
Kimiko kisses Frenchie in hospital after fantasizing about singing with him	Kimiko	Frenchie	75	80	Intelligent	Acting on mutual attraction deepens their bond and emotional connection.
Kimiko laughs then beats down Stormfront in the finale fight	Kimiko	Stormfront	75	25	Bandit	She savors and executes brutal revenge against a major enemy, personally satisfying but centered on harm.
Kimiko screams “NO!” and regains her voice when Frenchie is taken away	Kimiko	Self & Frenchie	85	70	Intelligent	Her anguish unlocks speech, aiding her own recovery and signaling her devotion to him.
Kimiko undergoes intensive speech therapy to overcome mutism	Kimiko	Kimiko	95	85	Intelligent	Hard therapeutic work dramatically improves her functioning and relationships.
Kimiko learns to speak partly by watching TikTok and becomes a Motor Mouth	Kimiko	Kimiko & others	80	70	Intelligent	Her unorthodox practice boosts her fluency and lets her connect, despite occasional social roughness.
