Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Tries to impress family by hosting garden party as new manager	Andy	Andy’s family	45	40	Helpless	His elaborate attempt to impress them mostly fails, costing him effort and dignity with little benefit.
Father ruins Bernard family fortune in a single night and leaves Andy with consequences	Andy’s father	Andy & family	10	5	Stupid	He devastates the family’s finances, hurting everyone including himself.
Andy stops caring what his father thinks after the ruin	Andy	Andy	65	45	Intelligent	He gains psychological freedom and self‑respect, though it doesn’t directly help others.
Andy becomes more of a jerk in Season 9 after family collapse	Andy	Coworkers	40	30	Stupid	His hardening attitude hurts colleagues and his own likability and leadership.
Rivals Dwight to become Michael’s Number Two by shamelessly sucking up	Andy	Dwight	65	25	Bandit	He advances his position at Dwight’s expense through sycophancy.
Breaks up permanently with Erin in final season	Andy	Erin	45	45	Helpless	Both lose the relationship and gain ambiguous long‑term benefit, with no clear net gain shown.
Softens rivalry with Dwight into more friendly competition after character development	Andy	Dwight	70	75	Intelligent	Both gain mutual respect and motivation without serious harm.
Quits job again after compliment about musical talent to pursue fame	Andy	Andy & office	20	30	Helpless	He sacrifices a secure position for unrealistic stardom and leaves the office in the lurch.
Keeps stalking Angela until she finally dates him	Andy	Angela	50	30	Bandit	He ultimately secures a relationship by persisting past her comfort, benefiting himself more than her.
Accepts unflattering in‑universe meme status by “Finale” and leverages it	Andy	Andy & public	75	70	Intelligent	He turns a negative reputation into public affection and personal opportunities.
Regains kindness by the time of “Finale” after Jerkass phase	Andy	Andy & coworkers	80	80	Intelligent	His return to considerate behavior improves both his own relationships and the office environment.
Acts as a yes‑man to Michael in early seasons	Andy	Michael	55	40	Bandit	He gains favor with Michael while enabling poor leadership that doesn’t clearly help others.
Becomes genuinely friendly with Michael after anger management	Andy	Michael	70	75	Intelligent	A more authentic friendship benefits both their morale and workplace dynamics.
Accepts promotion to regional manager and leads branch	Andy	Office	75	70	Intelligent	His initial tenure as manager is generally positive for his own career and for staff satisfaction.
Terminates major account on a technicality as manager	Andy	Client & office	35	25	Stupid	He harms company revenue and client relations while not clearly helping himself.
Leaves for three months on boat trip, neglecting manager duties	Andy	Office	20	30	Stupid	His absence undermines his own role while the office operates better without him.
