Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Devon excludes Angela from his goodbye drink gathering	Devon	Angela	70	40	Bandit	He gains petty satisfaction and a nicer sendoff for others while socially slighting her.
Most employees choose Pam and Karen’s Christmas party over Angela’s	Office staff	Angela	65	30	Bandit	They get a more enjoyable party at the cost of further isolating Angela.
Kevin attends Angela’s party only for brownies, then leaves when she irritates him	Kevin	Angela	60	30	Bandit	Kevin maximizes his own enjoyment while signaling rejection of Angela’s company.
Angela acts as a conservative Christian while judging nearly everyone she meets	Angela	Co‑workers	65	20	Bandit	Her self-image and certainty are reinforced while she alienates and belittles others.
Angela fights Oscar over putting a glurgey baby-jazz poster up in her cubicle	Angela	Oscar	55	35	Helpless	She protects her aesthetic but strains a coworker relationship over trivial decor.
Oscar resists Angela’s attempt to put up the glurgey poster	Oscar	Angela	55	45	Bandit	He defends his environment, mildly harming her satisfaction with her space.
Angela bathes and dresses Dwight’s dirty aunt properly after rebuking Dwight and the aunt	Angela	Dwight’s aunt	85	85	Intelligent	She expends effort to restore the aunt’s dignity and gains moral and emotional satisfaction.
Dwight demands Angela hose his dirty aunt for her bath	Dwight	Dwight’s aunt	60	20	Bandit	He saves himself trouble while disregarding the aunt’s dignity.
Angela delivers an impressive comic set at Michael’s roast	Angela	Michael and office	70	75	Intelligent	She gets social capital and the group enjoys the performance without lasting harm.
Angela lies that one of the dogs in the caption contest should pee on Gabe	Angela	Gabe	70	60	Intelligent	Her insult becomes a successful joke that entertains the office with minor harm to Gabe’s pride.
Angela calls Jan and Pam “whores” over clothing choices	Angela	Jan and Pam	60	10	Bandit	She bolsters her own moral ego while unfairly disparaging them.
Angela puts out a hit on her husband’s lover despite her own serial cheating	Angela	Husband’s lover	40	5	Stupid	She risks severe consequences with almost no realistic gain and serious potential harm to another.
Angela refers to Pam again as “the office mattress” while ignoring her own infidelity	Angela	Pam	60	5	Bandit	Another reputation attack that flatters her self-image at Pam’s expense.
Angela expresses open disgust for homosexuals	Angela	Gay people (esp. Oscar)	55	5	Bandit	She secures an identity of superiority while stigmatizing others.
Angela lives in Oscar’s closet after her divorce and disgrace	Angela	Angela	15	55	Helpless	Her circumstances are humiliating and materially bad for her, while Oscar’s hospitality and growth are implied positives.
Angela correctly predicts Movie Monday will get them in trouble with Jan	Angela	Office	60	70	Intelligent	Her concern is validated, potentially guarding everyone from greater fallout.
Angela objects to Kama Sutra being used in the workplace	Angela	Office	65	75	Intelligent	She protects her own comfort level and enforces a more professional, safer environment.
Angela is frustrated by Phyllis failing simple Christmas party tasks	Angela	Phyllis	55	45	Helpless	Her annoyance reflects genuine logistical issues but mostly harms rapport with little gain.
Angela tells Dwight off for how he mistreats his elderly aunt	Angela	Dwight	70	70	Intelligent	She asserts ethical treatment expectations, benefiting the aunt and prompting better behavior from Dwight.
Dwight mistreats his elderly aunt	Dwight	Dwight’s aunt	70	10	Bandit	He likely saves effort or asserts control while directly harming his aunt’s well-being.
Angela acts as Lady Macbeth, pushing Dwight during “The Coup”	Angela	Dwight and Michael	65	25	Bandit	She seeks more power via Dwight while undermining Michael’s position.
Angela insists Esther is ugly to sabotage Dwight’s view of her rival	Angela	Esther	60	20	Bandit	She protects her claim on Dwight through petty denigration of another woman.
Angela makes passive-aggressive comments about Pam’s weight during and after pregnancy	Angela	Pam	60	15	Bandit	She bolsters her own self-image while harming Pam’s body image and comfort.
Angela comforts Kevin during skin cancer testing and asserts his test is more important than Michael’s birthday	Angela	Kevin	80	85	Intelligent	She emotionally supports Kevin and prioritizes his health over trivial celebrations.
Angela tells Michael bluntly that Kevin’s test is more important than his birthday	Angela	Michael	70	65	Intelligent	She risks Michael’s displeasure to enforce correct priorities, helping Kevin and the office values.
Angela asks Oscar to join the Party Planning Committee and clarifies it’s not because he’s gay	Angela	Oscar	75	80	Intelligent	She offers inclusion and explicitly reduces tokenization, benefiting both.
Angela reassures Kelly with a pat and a rare smile when Ryan is taken under Dwight’s wing	Angela	Kelly	75	80	Intelligent	She provides needed comfort with no downside.
Angela invites Pam out for coffee after Dwight hand-delivers her tax forms to Corporate	Angela	Pam	80	80	Intelligent	The gesture builds a fragile friendship and rewards Pam’s discretion.
Angela pays off Michael’s electricity bill through his checking account so it doesn’t get shut off	Angela	Michael	70	85	Intelligent	She fixes a looming problem for Michael and the office, gaining quiet moral satisfaction.
