Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Expresses disgust at Marlo’s brutality and denounces his killings	Bodie	Marlo / “anybody that thinks it’s alright”	35	45	Helpless	Speaks moral truth and solidarity while making himself a target and gaining little immediate safety.
Works hard, honest, and loyal for higher‑ups	Bodie	Barksdale leadership	40	35	Helpless	Sustains the organization and protects others on his crew while remaining exploited and discarded.
Decides he must inform on Marlo despite his own anti‑snitch code	Bodie	Stanfield organization	30	40	Helpless	Sacrifices personal safety and core identity to try to stop a more ruthless regime, with only potential benefit to others.
Offers to “do what I gotta” and refuses to “live on my knees”	Bodie	Himself	30	40	Helpless	Chooses a risky, principled stand that may help bring Marlo down but almost certainly endangers him.
Secretly follows Bodie’s Philly run as a test of character	Stringer	Bodie	60	45	Intelligent	Evaluates and trains a promising subordinate, strengthening both Bodie’s skills and Stringer’s trust.
Chooses a detour through construction during the test run	Bodie	Himself / Stringer	70	50	Intelligent	Shows adaptive thinking, impressing Stringer and proving his own competence under pressure.
Sees through Herc and Carver’s bad cop/good cop routine	Bodie	Herc and Carver	70	40	Bandit	Protects himself in interrogation using street smarts while undercutting the officers’ strategy.
Uses his entrapment argument to get off after Hamsterdam	Bodie	Prosecution	75	30	Intelligent	Secures his own freedom using a legal concept in his favor with limited systemic harm.
Speaks with McNulty about being “pawns” and the game being rigged	Bodie	McNulty	40	55	Helpless	Exposes his own disillusionment and vulnerability while giving McNulty valuable insight into the street reality.
Begins talking to McNulty about informing on Stanfield	Bodie	Stanfield organization	30	40	Helpless	Attempts to act against Marlo’s regime at great personal risk with possible benefit to future victims.
Spots Bodie talking to McNulty and reports it (implied)	Stanfield enforcer	Bodie	60	10	Bandit	Protects his own position and loyalty standing by flagging a suspected snitch, leading to Bodie’s death.
Murders Bodie for suspected cooperation with police	Stanfield organization	Bodie	55	10	Bandit	Eliminates a perceived threat to the crew’s secrecy and power by killing him.
Agrees to inform under condition he won’t implicate his own people	Bodie	Police case (excluding his own crew)	30	55	Helpless	Tries to shield his subordinates and friends while still moving against Marlo, increasing his peril for others’ sake.
Reminisces about “the old days” of Barksdale dominance with nostalgia	Bodie	His crew	45	35	Helpless	Boosts crew morale and shared identity while locking himself into a past that can’t return.
Attempts to fight rival dealers in towers not knowing Stringer gave away territory	Bodie	Rival dealers	35	20	Helpless	Defends what he believes is his turf but actually wastes effort and invites conflict for a lost cause.
Transfers Bodie to towers after Wallace’s killing	Stringer	Bodie	50	20	Bandit	Appeases and uses Bodie with a seemingly better post while keeping him a disposable pawn.
Lets police attention fall on Barksdales after boy’s death	Stringer	Barksdale organization	45	25	Helpless	Accepts fallout and manages it, slightly protecting the crew but also bearing investigative pressure with limited gain.
Fails to support Bodie when he needs backup (former Barksdales)	Former Barksdale members	Bodie	55	20	Bandit	Protect their own safety by avoiding involvement while abandoning a loyal soldier.
Eats lunch with McNulty in Season 4	Bodie	McNulty	55	45	Intelligent	Builds a quasi‑friendship that provides him with some protection and gives McNulty access and information.
Develops a friendly‑enemy rapport with Carver	Bodie	Carver	55	45	Intelligent	Creates mutual respect that reduces unnecessary conflict, benefiting both street and cop.
Decides not to step away from the drug trade because he thinks gangster life is “cool”	Bodie	Himself	20	20	Stupid	Clings to a romanticized identity that keeps him in a deadly, low‑reward path yielding little benefit to anyone.
Keeps selling drugs as his main livelihood	Bodie	Customers / community	60	10	Bandit	Supports himself economically while feeding addiction and social harm in the neighborhood.
Kills or fights rival gangsters as part of territory defense (general)	Bodie	Rival crews	60	10	Bandit	Protects and advances his business while inflicting violence on others in the game.
Remains loyal to his workers and refuses to snitch on them	Bodie	His crew	40	60	Helpless	Accepts increased personal risk to give his people some protection from prosecution.
