Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Gets demoted at the end of season 1 after helping bring the Barksdales to justice	BPD leadership	McNulty	30	65	Helpless	His effective work improves public safety but harms his own career.
Is again punished after bringing Marlo’s crew to justice in season 5	BPD leadership	McNulty	25	70	Helpless	His results benefit the city, yet he personally loses his job and future in policing.
Goes out of his way to pursue justice for the thirteen “Jane Does” when no one else cares	McNulty	Jane Does	70	80	Intelligent	He expends time and emotional energy to dignify marginalized victims, aiding both them and his sense of purpose.
Goes to pick up the homeless man he had stashed in Virginia to get him help	McNulty	Homeless man	60	75	Intelligent	He actively undoes part of his exploitative scheme and steers the man toward assistance.
Accepts reassignment to the Marine unit and despises it	McNulty	McNulty	35	50	Helpless	He passively endures a punishment post that makes him miserable without helping anyone.
Finds a way from the boat to shove a major case into Rawls’ jurisdiction “for the fun of it”	McNulty	Rawls	65	30	Bandit	He gains satisfaction and leverage by dumping work on Rawls at the cost of interdepartmental goodwill.
Has sex with his ex Elena once and assumes the divorce is temporary	McNulty	Elena	35	45	Helpless	He indulges false hope and emotional entanglement that ultimately hurts him more than anyone gains.
Drops out of college and marries Elena after she gets pregnant	McNulty	Elena & child	45	60	Intelligent	He sacrifices educational prospects to assume responsibility for his family, which benefits them and gives him a stable role.
Willingly stabs Daniels in the back via Colvin despite Daniels helping him off the boat	McNulty	Daniels	40	25	Bandit	He pushes his investigative agenda at the expense of a key ally’s trust and career security.
Poses as a British businessman to go undercover in a brothel	McNulty	Brothel targets	65	60	Intelligent	His ruse advances the operation and his case work with minimal collateral harm.
Is cool about Daniels dating Rhonda while still working with her	McNulty	Daniels & Rhonda	60	65	Intelligent	He manages his jealousy, preserving professional cooperation and their personal happiness.
Accepts being lead investigator on the fake Serial Killer case he himself invented	McNulty	Baltimore PD	35	30	Stupid	He deepens his own legal and career jeopardy while misdirecting institutional resources he created the need for.
Capably diverts serial-killer case resources into real police work	McNulty	Other investigations	65	70	Intelligent	He transforms misallocated funds into genuine investigative gains, benefiting himself and others despite the rotten premise.
Drags Bunk, Lester, and Sydnor into his illegal schemes, compromising their integrity	McNulty	Bunk, Lester, Sydnor	35	25	Bandit	He gains support for his plot while risking his friends’ careers and ethics.
