Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Rawls continues to work closely with Burrell after crossing him, maintaining their “wicked association”	Rawls	Burrell	70	40	Bandit	He preserves a useful alliance and operational power while sustaining a problematic regime.
Rawls reassures forced-out Burrell that he deserves the new gig and wishes him well	Rawls	Burrell	60	65	Intelligent	He maintains a valuable relationship and shows genuine regard that benefits Burrell emotionally and professionally.
Rawls gives McNulty a blunt speech that Kima’s shooting wasn’t his fault, easing Jimmy’s guilt	Rawls	McNulty	60	80	Intelligent	He stabilizes a key detective’s mental state while demonstrating rare supportive leadership.
Rawls verbally demolishes and threatens underlings who cross him	Rawls	Underlings	55	20	Bandit	He enforces obedience via fear at the expense of trust and initiative.
Rawls positions himself to benefit regardless of primary outcome by making Burrell look incompetent	Rawls	Burrell	85	20	Bandit	He increases his chances with both candidates while sabotaging his own boss’s standing.
Rawls leaks the Royce–Watkins breakup to Carcetti via his man in the Hall	Rawls	Royce, Watkins, Carcetti	80	25	Bandit	He buys favor with the challenger while exploiting private political information.
Rawls leaves his bad attitude at work and enjoys himself peacefully at a gay bar	Rawls	Himself	65	50	Intelligent	He finds healthy off-duty relaxation without apparent harm to others.
Rawls advances from Major to Colonel, Deputy Ops, Commissioner, and finally Superintendent of State Police	Rawls	Himself & statewide policing	95	40	Bandit	He achieves maximum personal advancement while rising on a record of obstruction and stat-driven harm.
Rawls makes a failed early move for the top spot, trying to supplant Burrell	Rawls	Burrell	60	30	Bandit	He seeks greater power but misjudges timing, slightly hurting himself and undermining his superior.
Rawls covers up the fake serial killer and pins it on a mentally ill homeless man for promotion	Rawls	Mentally ill suspect & public	95	5	Bandit	He secures the top state job by sacrificing an innocent and burying truth, protecting elites at great social cost.
Rawls punishes and removes a detective from Homicide after clashing with him at a crime scene	Rawls	Former partner detective	65	25	Bandit	He eliminates a dissenting subordinate, reinforcing his control while losing an experienced investigator.
