Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Orders Wee-Bey and Stinkum to torture Brandon	Stringer Barksdale	Brandon	82	3	Bandit	He extracts information and sends a brutal message at extreme cost to the victim and moral standing of his crew.
Convinces Omar that Brother Mouzone killed Brandon	Stringer Barksdale	Omar & Brother Mouzone	72	10	Bandit	He diverts Omar’s wrath away from himself, risking their lives and igniting further violence.
Attempts to have Clay Davis killed after being conned	Stringer Barksdale	Clay Davis	40	10	Bandit	He seeks revenge and deterrence but courts extreme legal and political blowback.
Avon stops Stringer from hitting Clay Davis	Avon Barksdale	Stringer & Barksdale Organization	70	75	Intelligent	He averts an assassination that would bring overwhelming state retaliation, preserving the organization and Stringer’s life.
Snitches on Avon to Major Colvin to protect co-op access	Stringer Barksdale	Avon Barksdale	55	20	Bandit	He seeks product security and personal gain while exposing Avon to law enforcement.
Tells Avon he had D’Angelo murdered	Stringer Barksdale	Avon Barksdale	15	15	Stupid	He gains no strategic benefit and fatally damages Avon’s trust, directly contributing to his own eventual betrayal.
Reacts to Clay Davis scam by trying to get him murdered	Stringer Barksdale	Stringer Barksdale	25	20	Stupid	His vengeful move jeopardizes his political protection and alarms allies without yielding any restitution.
Continues planning Clay Davis hit despite Avon’s veto	Stringer Barksdale	Stringer Barksdale & Barksdale Organization	20	10	Stupid	Persisting in a suicidal plan increases risk of total organizational destruction with little realistic upside.
Orders hitmen (shooters) for Clay Davis via Shamrock	Stringer Barksdale	Clay Davis	30	15	Bandit	He moves toward lethal revenge that, if executed, would bring massive retaliation and likely doom his operation.
Manipulates Omar and Brother Mouzone into conflict	Stringer Barksdale	Omar & Brother Mouzone	60	10	Bandit	He tries to remove two dangerous enemies through mutual destruction, risking uncontrolled escalation.
McNulty goes behind Daniels’ back to refocus on Stringer	Jimmy McNulty	Stringer Barksdale & Major Crimes Unit	45	35	Bandit	He advances his personal vendetta and investigative goals while undermining unit discipline and command.
Avon sells out Stringer’s location to Mouzone and Omar	Avon Barksdale	Stringer Barksdale	65	20	Bandit	He removes a treacherous partner threatening the organization, but sacrifices a long-time ally and ally’s skills.
Omar and Brother Mouzone team up to kill Stringer	Omar & Brother Mouzone	Stringer Barksdale	55	20	Bandit	They neutralize a manipulative threat, strengthening their positions while ending Stringer’s life.
Stringer initially tries to flee when cornered	Stringer Barksdale	Stringer Barksdale	30	50	Helpless	His attempted escape fails, exposing his fear and not improving his odds of survival.
Stringer tells Omar and Mouzone to get on with killing him	Stringer Barksdale	Omar & Brother Mouzone	40	50	Helpless	Accepting execution gives him minor dignity but no material benefit while ending his life.
Discourages street wars to keep bodies down and heat low	Stringer Barksdale	Barksdale Organization & city	70	75	Intelligent	He reduces violence and police attention, benefiting his business and the broader community in the short term.
Creates conditions that allow Marlo’s unchecked rise	Stringer Barksdale	Baltimore drug landscape	45	20	Bandit	His low-violence, cooperative model inadvertently opens space for a more ruthless player, weakening his own long-term position.
Gets “rain made” and fails to consult Levy about Davis	Stringer Barksdale	Stringer Barksdale	20	50	Helpless	His ignorance in legit business leads to major financial loss he could have avoided by using his lawyer.
Underestimates Marlo’s intentions for a sitdown	Stringer Barksdale	Stringer Barksdale	25	50	Helpless	He misreads an obvious predator, jeopardizing his crew’s position while gaining no advantage.
Sanctions torture of Brandon to send message to Omar	Stringer Barksdale	Omar & street community	80	5	Bandit	He consolidates deterrence and reputation through extreme cruelty, worsening overall violence.
McNulty laments that Stringer will never know he “beat him”	Jimmy McNulty	Jimmy McNulty	55	50	Helpless	He derives hollow satisfaction from victory without arrest, losing the professional payoff he sought.
McNulty sabotages chain of command to target Stringer	Jimmy McNulty	Daniels & Homicide hierarchy	45	40	Bandit	He advances a high-value case while damaging institutional trust and his own career prospects.
Founding the co-op lets Prop Joe undercut Barksdales	Stringer Barksdale	Stringer Barksdale	35	50	Helpless	He opens markets but loses leverage, allowing Joe to play him and erode his power.
Attempts to murder Avon’s enemy Marlo using standard tactics	Stringer Barksdale	Marlo Stanfield	50	40	Bandit	He uses violence to defend turf but underestimates Marlo, leading to greater conflict and casualties.
Avon chews Stringer out as “not hard enough…not smart enough”	Avon Barksdale	Stringer Barksdale	55	45	Bandit	Avon reasserts dominance and tests loyalty but damages their partnership’s cohesion.
Avon taunts Stringer for never personally killing anyone	Avon Barksdale	Stringer Barksdale	60	40	Bandit	He gains ego gratification and reasserts street credibility, further provoking Stringer’s fatal confession.
Marlo allows gossip blaming Chris for String’s death	Marlo Stanfield	Stringer’s legacy & rivals	60	35	Bandit	He boosts his crew’s fearsome reputation and misdirects attention, with limited broader harm.
Snoop spreads embellished stories of String dying a coward	Snoop Pearson	Stringer’s reputation	55	30	Bandit	She amplifies her crew’s legend at the cost of distorting events and disrespecting the dead.
Stringer mentors Bodie to value “flex” over pure rep	Stringer Barksdale	Bodie	65	70	Intelligent	Bodie gains a more nuanced understanding of the game that could extend his survival and effectiveness.
Avon insists “the game is the game” vs Stringer’s reforms	Avon Barksdale	Barksdale Organization	60	40	Bandit	He preserves traditional power through violence, limiting the potential for safer, more stable operations.
Stringer builds political connections via bribes	Stringer Barksdale	Politicians & self	55	30	Bandit	He seeks protection and access, sustaining corrupt networks that harm institutional integrity.
Levy advises Stringer to tell Avon about Brianna’s suspicions	Maurice Levy	Stringer & Avon Barksdale	70	60	Intelligent	The advice could have preserved trust and mitigated fallout had Stringer followed it properly.
