Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Barney decides to give up alcohol after learning friends see him as a “tanked up loser”	Barney	Barney	85	70	Intelligent	Recognition of stigma motivates self-improvement that benefits him and eases friends’ discomfort.
Barney’s friends at Moe’s try to make Homer the new Barney	Moe’s bar regulars	Homer	60	20	Bandit	They seek someone to normalize their drinking, at Homer’s expense.
Barney charges a tab to Mr. Burns	Barney	Mr. Burns	30	20	Bandit	He gets drinks on credit with a dangerous creditor, gaining in the short term but risking serious fallout.
Barney considers the painful consequences “worth it” after the Burns tab incident	Barney	Barney	20	40	Stupid	His stated valuation encourages repeating self-harming behavior for trivial gain.
Barney lets his apartment become such a mess he can’t find his dog	Barney	Barney and dog	10	25	Stupid	Extreme neglect harms his own living conditions and his pet with no benefit.
Barney pulls out a tranquilizer dart and drinks the remaining liquid	Barney	Barney	5	20	Stupid	He immediately consumes an unknown drug, severely risking health for negligible extra buzz.
Barney switches addiction from alcohol to coffee when sober	Barney	Barney	45	55	Helpless	He reduces alcohol damage but maintains a self-limiting dependency that slightly benefits others (e.g., Moe).
Barney drinks non-alcoholic champagne in celebration, undoing his sobriety	Barney	Barney	10	40	Stupid	He impulsively drinks a risky celebratory beverage and loses all his hard-earned progress.
Homer introduces teen Barney to beer while he’s studying for SATs	Homer	Barney	55	5	Bandit	Homer gains a drinking buddy while derailing Barney’s Harvard-bound path.
Barney starts drinking more after girlfriend Chloe leaves for her career	Barney	Barney	15	30	Stupid	He escalates a destructive coping mechanism that harms him with no clear upside.
Homer sneaks out of work and goes to Duff Brewery with Barney	Homer	Employer/family	60	30	Bandit	Homer and Barney enjoy free samples at the cost of work responsibility and potential safety.
Barney consumes more free beer samples than Homer at the brewery	Barney	Barney	10	40	Stupid	He maximizes personal intoxication, worsening his own impairment without helping anyone.
Homer drives home as designated driver with a drunk Barney	Homer	Barney and public	55	70	Intelligent	Homer’s relative sobriety protects Barney and others despite his own minor risk.
Barney tells the cops to use the breathalyzer on Homer	Barney	Homer	65	15	Bandit	He deflects attention onto Homer to save himself, leading to Homer’s license suspension.
Cops arrest Homer and suspend his license while letting Barney go	Police	Homer	Barney	20	30	Stupid	They punish the less-drunk driver and free the more dangerous one, increasing future risk.
Barney drives home drunk after Homer’s arrest and crashes into Wiggum’s car	Barney	Wiggum/public	5	10	Stupid	He endangers himself and others for no gain and immediately causes property damage.
Barney repeatedly donates sperm to the IVF clinic	Barney	Prospective parents	70	70	Intelligent	He gains ongoing compensation and helps many people have children.
Barney gets so drunk he forgets major events like his birthday party and his acclaimed film	Barney	Barney	10	45	Stupid	Blackout-level drinking erases his own achievements and memories without benefiting anyone.
