Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Becomes addicted to casino slot machines and neglects her family	Marge	Her family	15	10	Stupid	Derives fleeting thrills while seriously neglecting household.
Lets guilt over Gil’s firing lead her to house him long‑term	Marge	Gil and her family	25	30	Helpless	Helps Gil but lets him exploit them, draining her own resources and peace.
Buys Gil a summer home after getting him fired again	Marge	Gil	10	65	Helpless	Sacrifices major money and security to overly compensate Gil.
Starts gambling protest against Itchy & Scratchy instead of monitoring Maggie	Marge	Show creators/town	40	30	Stupid	External crusade soothes her guilt but misdirects effort, burdening others.
Tries to shut down Maison Derriere as immoral	Marge	Brothel workers/patrons	35	25	Stupid	Affirms her values while threatening others’ livelihoods and harmless enjoyment.
Pickets kickboxing, claiming no one should enjoy it	Marge	Fight fans and organizers	30	20	Stupid	Tries to stop consensual entertainment others enjoy for her own comfort.
Becomes addicted to listening to neighbors’ calls via baby monitor	Marge	Phone call victims	45	25	Stupid	Gets voyeuristic amusement while invading others’ privacy.
Becomes jealous and irate over Homer’s female friend Julia	Marge	Homer	40	45	Stupid	Damages trust in marriage over insecurity with no real gain.
Keeps dyeing hair blue despite memory side effects	Marge	Herself	40	50	Helpless	Trades mild vanity for literal cognitive cost.
Becomes addicted to gambling and then mostly controls it later	Marge	Herself/Family	55	55	Intelligent	Regaining control reduces harm and stabilizes family life.
Home-schools Bart specifically due to concern for his lazy study habits	Marge	Bart	80	80	Intelligent	Translates legitimate worry into effective, tailored teaching.
Lets bullies manipulate her into thinking they’re Bart’s friends	Marge	Jimbo, Kearney, Dolph	45	20	Stupid	Naivete gives bullies easier access to Bart, putting him in danger.
Tells Becky to issue an ultimatum to Otto, ruining their relationship	Marge	Becky and Otto	40	20	Stupid	Interferes based on poor judgment, destroying their romance with no gain.
Develops a serious gambling addiction at the new casino	Marge	Homer and kids	20	15	Stupid	Fixation on slots erodes her own and family’s well‑being.
Dies hair to hide gray at 17 due to insecurity	Marge	Herself	60	50	Intelligent	Typical cosmetic choice that improves her confidence with no harm.
Becomes a housewife instead of pursuing other careers	Marge	Herself/Family	55	65	Intelligent	Trades some personal ambition but provides stable care and support to family.
Uses moralizing to control others’ behavior in town	Marge	Springfield residents	45	25	Stupid	Gains self‑image as moral authority while restricting others’ harmless pleasures.
Keeps forgiving abusive relatives like Patty, Selma, and her mother	Marge	Patty, Selma, mother	35	20	Helpless	Emotional toll on her while enabling their continued cruelty.
Gossips enthusiastically with other women	Marge	Gossip subjects	55	35	Bandit	Gets social enjoyment at the expense of others’ reputations.
Supports legalizing gambling when everyone expects her to object	Marge	Town of Springfield	60	70	Intelligent	Shows flexibility, allowing economic/entertainment benefit without needless conflict.
Interferes with family/friends’ hobbies because they embarrass her	Marge	Family and others	40	20	Stupid	Protects her image while stifling others’ harmless enjoyment.
Puts meat juice in Lisa’s food to sabotage her vegetarianism	Marge	Lisa	25	10	Stupid	Undercuts daughter’s choice and trust for petty annoyance relief.
Kidnaps Bart from Catholic school to stop his conversion	Marge	Bart and Catholics	35	25	Stupid	Reasserts control but violates his autonomy and disrespects others’ faith.
Refuses dessert to Buddhist Lisa then tries to bribe her with fake pony	Marge	Lisa	30	20	Stupid	Attempts manipulative control, eroding trust with little long‑term effect.
Calls Lisa a traitor and plans to drag her back from Canada	Marge	Lisa	30	25	Stupid	Nationalist overreaction harms relationship without any real benefit.
Wants to move the family to Denmark for lifestyle benefits	Marge	Family	65	60	Intelligent	Pursues better living conditions that could help everyone.
Begs Homer to get rid of his gun, then secretly keeps it	Marge	Homer and family	35	25	Stupid	Hypocritically increases household risk while claiming moral stance.
Emotionally cheats with a bowling partner then stops before sex	Marge	Herself/Homer	30	20	Stupid	Jeopardizes marriage for fleeting ego boost, then partially mitigates harm.
Throws Homer out over harmless belly‑dance photo despite her own near‑affair	Marge	Homer	40	20	Stupid	Self‑righteous overreaction damages Homer with no true gain.
Opposes Homer’s platonic work with Lurleen and treats it as cheating	Marge	Homer and Lurleen	40	30	Stupid	Jealousy constrains his role and causes unnecessary distress.
Refuses to accept Patty’s sexuality despite supporting gay rights	Marge	Patty	35	20	Stupid	Inconsistent prejudice hurts her sister and undermines her own stance.
Drags Lisa back from Canada rather than accept her asylum choice	Marge	Lisa	30	25	Stupid	Forces conformity, sacrificing Lisa’s expressed well‑being.
Threatens Lurleen with bodily harm over Homer	Marge	Lurleen	25	15	Stupid	Extreme possessiveness risks legal trouble and harms another woman.
Tries to get rid of Julia out of jealousy	Marge	Julia	35	20	Stupid	Attempts to sabotage a friendship for insecure reasons.
Attempts to kill Homer on multiple occasions	Marge	Homer	5	5	Stupid	Severely endangers spouse and herself (socially/legally) with no gain.
Runs Homer over with a car in “Brake My Wife Please”	Marge	Homer	0	5	Stupid	Maximal harm to him and huge potential self‑ruin.
Overpowers and rapes Homer in “Strong Arms of the Ma”	Marge	Homer	5	0	Stupid	Commits severe sexual violence that endangers relationship and self.
Lets Homer strangle Bart without intervening beyond token protests	Marge	Bart	25	10	Stupid	Minimal effort to stop serious abuse, leaving child at continued risk.
Emotionally abuses Lisa while Homer physically abuses Bart	Marge	Lisa	20	10	Stupid	Psychological harm to child erodes trust and well‑being without benefit.
Protests pop culture she dislikes because others enjoy it	Marge	Fans/creators	35	25	Stupid	Seeks comfort/control at cost of others’ harmless enjoyment and creativity.
Uses victimhood to deflect blame when she’s at fault	Marge	Family	50	30	Stupid	Short‑term sympathy while worsening trust and unresolved problems.
Excessively forgives Sideshow Bob at times after murder attempts on Bart	Marge	Bart/Sideshow Bob	30	20	Helpless	Over‑forgiveness endangers Bart for the sake of her ideals.
Forgives Patty and Selma’s ongoing bullying of Homer	Marge	Homer	35	25	Helpless	Protects relationship with sisters while allowing continued mistreatment of husband.
Acts as replacement mother to neglected kids like Nelson	Marge	Nelson	75	80	Intelligent	Gives vulnerable children support while gaining emotional fulfillment.
Helps Dwight in “I Don’t Wanna Know Why the Caged Bird Sings” as a mother figure	Marge	Dwight	65	70	Intelligent	Extends compassion that helps him while enriching her sense of purpose.
Uses strength training to overcome hikikomori phase	Marge	Herself/Family	80	75	Intelligent	Transforms trauma into resilience, improving her function and family life.
Plays the long‑suffering victim to keep family dependent on her	Marge	Homer and kids	55	35	Bandit	Gains emotional leverage and centrality while subtly harming others’ autonomy.
Continues meddling in others’ affairs despite past failures	Marge	Friends/town	40	25	Stupid	Repeats interventions that historically worsen outcomes with little gain.
Leaves Homer in the movie after declaring she’s had enough	Marge	Homer and kids	45	60	Helpless	Emotionally costly choice pushes Homer to improve and ultimately helps family.
Supports gay marriage work Homer does, gaining social approval	Marge	Gay couples	70	80	Intelligent	Affirms her values and image while enabling others’ relationships.
Tries to force Lisa into believing everyone must be coupled	Marge	Lisa and singles	40	30	Stupid	Imposes narrow ideal of love, invalidating those comfortable alone.
