Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Working as a back-alley/bar “doctor”	Moe	Patients	35	25	Bandit	He earns income and status while exposing patients to unsafe, illegal medical treatment.
Giving consistently bad advice to bar patrons	Moe	Bar patrons (e.g., Lenny)	55	15	Bandit	He feels important as a confidant while his advice leads others to serious harm like imprisonment.
Reacting violently to prank calls and vowing revenge	Moe	Mysterious prank caller	40	25	Bandit	He gets cathartic rage and self-assertion at the cost of escalating hostility and potential violence.
Ordering a giant military-grade deep fryer for his restaurant	Moe	Restaurant patrons	60	35	Bandit	He enhances his business capacity while likely harming customers’ health through extreme deep-frying.
Encouraging alcoholism in his bar	Moe	Bar patrons	70	10	Bandit	He profits from heavier drinking while contributing to his customers’ addiction and health decline.
Smuggling animals for money	Moe	Animals / public	55	25	Bandit	He gains illicit profit while exploiting animals and undermining regulations or safety.
Attempting suicide multiple times due to depression	Moe	Himself	0	40	Helpless	Ongoing attempts hurt him with no benefit and distress or burden those who must intervene.
Reading to homeless people at shelters	Moe	Homeless people	70	80	Intelligent	He gains emotional satisfaction and perhaps redemption while giving comfort and enrichment to marginalized people.
Using voodoo dolls to make Barney want beer	Moe	Barney	65	5	Bandit	He boosts Barney’s drinking and his own profits while directly harming Barney’s self-control and health.
Running nasty “hope crusher” pranks on people	Moe	Various victims	40	15	Bandit	He feels slightly better about himself by making others more miserable.
Manipulating Homer and Barney into drinking more	Moe	Homer & Barney	75	10	Bandit	He increases revenue and emotional leverage while worsening their alcoholism.
Slapping Barney when Barney criticizes him	Moe	Barney	45	20	Bandit	He enforces dominance and shuts down criticism while physically and emotionally harming Barney.
Borrowing $64,000 and then asking the Simpsons for money	Moe	The Simpsons	35	25	Bandit	He attempts to offload his gambling debt onto the Simpsons, offering them nothing in return.
Acting as a loan shark who threatens to break Homer’s legs	Moe	Homer	65	5	Bandit	He uses violence to protect his financial interests while endangering Homer.
Beating the original Alfalfa to death for stealing his gag (as claimed)	Moe	Alfalfa	5	0	Stupid	He gains only petty revenge while committing murder, inviting maximum legal and moral self-harm and total harm to the victim.
Turning his bar into “Uncle Moe’s Family Feedbag”	Moe	Customers/families	70	60	Intelligent	He improves his business and gains social contact while offering a new family restaurant to the town.
Branding himself “Uncle Moe” to appeal to kids	Moe	Children customers	65	55	Intelligent	He boosts his appeal and income while providing kids with a host-like figure they enjoy.
Threatening prank callers with death on every call	Moe	Mysterious caller (Bart)	40	20	Bandit	He gains momentary relief and intimidation while subjecting a child (unknowingly) to ongoing violent threats.
Keeping a noose always ready for suicide	Moe	Himself	10	45	Helpless	Readiness for self-harm worsens his mental state without benefiting him and alarms or burdens others when discovered.
Saving Homer from being beaten up with his shotgun	Moe	Homer	75	80	Intelligent	He risks himself to protect Homer from violence, benefiting them both.
Saving Marge from an angry gang of cab drivers with his shotgun	Moe	Marge	75	80	Intelligent	He intervenes with force to protect Marge from real danger, helping her and reinforcing his protector identity.
Using his shotgun as part of “self-defence through dance” class	Moe	Class participants	65	55	Intelligent	He gains status/fitness while teaching others self-defence skills, with no stated misuse.
Saving the kids stranded on an island after “Das Bus”	Moe	Stranded kids	80	90	Intelligent	He returns children to safety, gaining hero status and deep positive impact on them.
Performing multiple heroic acts in “The Homer They Fall” credits	Moe	Various endangered people	85	90	Intelligent	He repeatedly risks himself to rescue others, maximizing mutual benefit.
Providing food to a famished village	Moe	Famished villagers	80	95	Intelligent	He gives critical aid to starving people while earning gratitude and moral fulfillment.
Facing down the Springfield Mafia to protect Maggie	Moe	Maggie	75	85	Intelligent	He puts himself at great risk to safeguard Maggie, strongly benefiting her with some personal emotional reward.
Babysitting Maggie and being her doting caretaker	Moe	Maggie	80	85	Intelligent	He gains affection and purpose while giving her unusually attentive, kind care.
Reuniting with Maya and marrying her despite his paranoia	Moe	Maya	90	85	Intelligent	He overcomes fear to form a loving relationship, benefiting both with companionship and stability.
Cutting off his toxic family after consistent abuse	Moe	Moe’s family	85	40	Intelligent	He protects his mental health and life prospects while only slightly harming his abusers by ending contact.
Continuing to hit on Marge, his customer’s wife	Moe	Marge & Homer	60	25	Bandit	He gratifies his infatuation while undermining Homer’s trust and causing discomfort for Marge.
Being a kind, trusted babysitter and friend to Simpson kids	Moe	Bart, Lisa, Maggie	80	85	Intelligent	He gains genuine affection and belonging while providing them safety, fun, and emotional support.
Reading to sick children at the hospital on Wednesday nights	Moe	Sick children	80	90	Intelligent	He gets emotional fulfillment and a better self-image while greatly brightening children’s hospital stays.
Treating Homer going to other bars as betrayal and acting sour	Moe	Homer	50	35	Bandit	He defends his emotional dependency while straining and guilt-tripping Homer.
Turning people’s minor disappointments into his sadistic enjoyment	Moe	Disappointed people	45	20	Bandit	He slightly elevates his mood by deepening others’ frustrations and helplessness.
Using his combat skills to act as Big Damn Hero for Homer and Marge	Moe	Homer & Marge	80	85	Intelligent	He leverages his toughness to physically protect them, helping both himself (identity/relationships) and them.
Going to extreme lengths to keep Maggie happy and safe	Moe	Maggie	85	90	Intelligent	He gains profound emotional fulfillment while maximizing her comfort and security.
