Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Homer sues an all‑you‑can‑eat restaurant for kicking him out and wins a deal to gorge himself as “Bottomless Pete”	Homer	Restaurant owner / gawking public	80	25	Bandit	He secures ongoing free gluttony and spectacle income at the restaurant’s expense and by degrading himself.
Homer eats extreme, inedible, and dangerous items (plastic, soap, wax, radioactive waste)	Homer	Homer	10	45	Helpless	His extreme omnivory amuses and occasionally benefits others (e.g., as a sideshow) while severely risking his own health.
Homer becomes the mascot attraction at The Frying Dutchman, letting people pay to watch him gorge	Homer	Restaurant patrons / owner	70	60	Intelligent	He exchanges his humiliation and overeating for steady food and the owner’s profit; both sides gain.
Homer ogles Maude Flanders and believes she loves him, despite both being married	Homer	Maude Flanders / Ned / Marge	40	20	Stupid	His unreciprocated attraction and delusions risk marriages and friendships for minimal self‑gratification.
Homer openly resents and torments neighbor Ned Flanders out of jealousy	Homer	Ned Flanders	30	20	Stupid	His sustained hostility gives shallow emotional release while harming a basically kind neighbor.
Homer protects Flanders or tries to comfort him after Maude’s death	Homer	Ned Flanders	65	70	Intelligent	He sets aside rivalry to support Ned in grief, strengthening community and showing empathy.
Homer sues the church after being injured there, seeing it as God answering his prayers	Homer	Church / congregation	65	30	Bandit	He extracts money/status by litigation that burdens the church, rationalizing it as divine providence.
Homer prays incessantly for luck and indulgences, then sues the church when “answered”	Homer	God / church	55	35	Bandit	He uses religion transactionally for gain while increasing strain on the institution and others’ resources.
Homer repeatedly neglects Abe and engages in Elder Abuse as revenge for his own childhood	Homer	Abe Simpson	25	15	Stupid	His retaliation may feel emotionally justified but entrenches trauma and damages both their lives.
Homer is unusually loyal and helpful to friends and even enemies when asked	Homer	Friends / acquaintances / former enemies	65	80	Intelligent	He expends effort and risk to solve others’ problems, gaining esteem and relationships.
Homer tries to break the cycle of bad parenting by being better than Abe	Homer	Simpson children	70	75	Intelligent	Even imperfect attempts benefit his kids and give him a sense of growth and purpose.
Homer attempts suicide after losing his job in “Homer’s Odyssey”	Homer	Simpson family	0	20	Helpless	His despair harms himself and traumatizes his family, offering only a potential “release” from his feelings.
Homer returns to the nuclear plant and becomes safety inspector out of concern for safety	Homer	Nuclear plant workers / town	65	70	Intelligent	He trades pride for a job where he believes he can protect others, gaining employment and civic impact.
Homer later behaves as an extremely negligent safety inspector, ignoring plant dangers	Homer	Springfield population	30	5	Stupid	He keeps a paycheck but risks catastrophic accidents that would hurt him and everyone else.
Homer downplays his own abusive parenting and still calls himself a terrible role model	Homer	Simpson children	40	40	Helpless	His awareness without full change shames him and offers limited benefit to the kids he continues to hurt.
Homer repeatedly strangles Bart as comedic punishment	Homer	Bart	15	5	Stupid	He relieves anger momentarily but entrenches fear and trauma, damaging both their relationship and his self‑image.
Homer forms a successful home security company and becomes chief of police for it	Homer	Springfield residents	80	75	Intelligent	He creates a job where he’s not lazy, stupid or corrupt, increasing public safety and his own status.
Homer resigns himself to returning the crayon to his brain, lowering his IQ to be liked again	Homer	Homer / Lisa / others	30	60	Helpless	He sacrifices his own intellect and potential so others feel more comfortable, uplifting them but harming himself.
Homer sabotages the power plant via a critical safety report when intelligent, causing it to be shut down	Homer	Springfield workforce / Mr. Burns	55	40	Helpless	He improves safety but causes widespread job loss and instability, including to himself.
Homer starts many get‑rich‑quick schemes instead of working steadily	Homer	Simpson family	35	30	Stupid	He chases improbable gains while risking financial stability and stressing his family.
Homer eats for hours at an all‑you‑can‑eat buffet until thrown out	Homer	Restaurant	60	30	Bandit	He maximizes personal consumption at the restaurant’s expense, abusing the spirit of the offer.
Homer reacts with Disproportionate Retribution by suing the seafood restaurant for false advertising and wins	Homer	Restaurant owner	75	25	Bandit	He secures a lucrative arrangement by exploiting a technicality, imposing ongoing costs on the owner.
Homer uses his gun recklessly for trivial tasks and scares even the NRA	Homer	Family / neighbors / NRA	25	10	Stupid	His behavior endangers others and damages his reputation, offering only cheap convenience and thrills.
Homer often forgets Maggie exists and rarely engages with her	Homer	Maggie Simpson	30	25	Stupid	His neglect erodes their bond and deprives him of joy from parenting her, while harming her emotional security.
Homer later resolves to spend more time with Maggie and teaches her to swim	Homer	Maggie Simpson	70	80	Intelligent	He invests time and care in her, strengthening their relationship and her skills.
Homer calls Mona out angrily for abandoning him and choosing causes over him	Homer	Mona Simpson	60	40	Intelligent	He asserts his hurt, gaining emotional clarity and forcing accountability, though it pains her.
Homer writes Mona an apology card after his outburst	Homer	Mona Simpson	70	75	Intelligent	He attempts repair and expresses love, which would have benefited both had she lived to receive it.
Homer impulsively abandons hope after his hive smoker is stolen and refuses to get drunk	Homer	Homer / family	35	45	Helpless	His depression harms his functioning, but abstaining from alcohol slightly benefits others around him.
Homer regrows hairs when Bart is away and loses them again upon seeing Bart lead the revolt	Homer	Homer	45	55	Intelligent	His emotional/physical reaction makes him briefly healthier, but then reverts when stress returns; minimal net change.
Homer gives up his dream bowling job to return to the nuclear plant when Marge becomes pregnant with Maggie	Homer	Simpson family	65	80	Intelligent	He sacrifices personal fulfillment for higher pay and stability to support his growing family.
Homer hangs “Do it for her” photos of Maggie over Burns’ “Don’t forget, you’re here forever” sign	Homer	Homer / Maggie	70	85	Intelligent	He reframes a demoralizing job as an act of love, improving his motivation and Maggie’s symbolic importance.
Homer repeatedly sabotages or burns bridges with Burns (e.g., literally burning the bridge when he quits)	Homer	Mr. Burns / Homer	40	25	Stupid	He gains momentary satisfaction but makes future employment harder, though Burns eventually rehiring him softens impact.
Homer joins the Navy Reserves, takes command of a submarine, and sails into Russian waters	Homer	US Navy / international security	45	25	Stupid	He gets adventure and status but triggers a geopolitical crisis and court martial.
Homer refuses to stop at a rest area, causing Grampa’s kidney to explode	Homer	Abe Simpson	10	5	Stupid	His impatience severely harms his father’s health with no offsetting benefit.
Homer tries to dodge responsibility for Abe’s kidney failure with sarcasm	Homer	Marge / Abe	35	20	Stupid	He protects his ego in the short term while deepening family hurt and guilt.
Homer introduces Barney to beer just before the SATs, triggering Barney’s alcoholism	Homer	Barney Gumble	20	5	Stupid	He shares a vice for fun but contributes to ruining Barney’s future and health.
Homer often becomes the fall guy at work, absorbing abuse while the plant designs around his incompetence	Homer	Mr. Burns / plant management	35	55	Helpless	His suffering allows the plant to function and shield others from accountability at significant cost to his dignity.
Homer actively tries to be a better father than Abe, especially in flashbacks and “I Married Marge”	Homer	Simpson children	70	75	Intelligent	He shows remorse and effort, yielding better (if imperfect) relationships than he had growing up.
Homer attempts to commit suicide in “Homer’s Odyssey” to avoid feeling like a failure	Homer	Marge / Bart / Lisa	0	25	Helpless	His act would only traumatize his family while ending his chance to improve their lives.
Homer runs a successful daycare in “Children of a Lesser Clod”	Homer	Neighborhood kids / parents	70	75	Intelligent	He provides needed child care and finds competence, though later events sour it.
Homer corrupts the daycare into a depraved kids’ show encouraging swearing	Homer	Children in daycare	45	20	Stupid	He gains short‑term amusement and notoriety while undermining kids’ development and parents’ trust.
Homer becomes a vigilante leader in “Homer the Vigilante,” operating like a violent gang	Homer	Springfield residents	45	20	Stupid	He enjoys power and excitement but increases overall lawlessness and fear.
Homer emotionally melts down when he thinks he hit Marge and believes he should die for it	Homer	Homer	20	45	Helpless	His self‑loathing harms him but underscores his refusal to be violent toward her, indirectly affirming a boundary others benefit from.
Homer repeatedly refuses to cheat on Marge despite tempting offers	Homer	Marge / would‑be lovers	80	80	Intelligent	He preserves his marriage and family stability, while rejecting harm to others’ relationships.
Homer takes Patty’s side and supports her coming out as a lesbian more than Marge initially does	Homer	Patty	65	75	Intelligent	He overcomes earlier homophobia to give real emotional support, improving Patty’s situation and his own growth.
Homer temporarily becomes a thoughtful, non‑jerkass version post‑movie to repair family trust	Homer	Simpson family	70	70	Intelligent	He moderates his behavior, improving his own relationships and their emotional safety.
Homer risks his life in The Simpsons Movie to save Springfield and win his family back	Homer	Springfield residents / Simpson family	85	90	Intelligent	He chooses genuine heroism that benefits the entire town and restores his familial bonds.
Homer frequently becomes violently enraged over minor food losses	Homer	Nearby people	30	40	Stupid	His overreactions emotionally harm others and embarrass him, with little gain beyond fleeting catharsis.
Homer volunteers to become a circus act instead of endangering Apu’s octuplets	Homer	Apu’s children	75	85	Intelligent	He accepts physical risk and humiliation to spare vulnerable kids, strongly benefiting them and redeeming himself.
Homer frequently helps total strangers or casual acquaintances due to Chronic Hero Syndrome	Homer	Strangers / town	70	80	Intelligent	He gives time and risk to solve others’ crises, often at minor cost to himself.
Homer acts as an excellent leader of his bowling team in “Team Homer”	Homer	Bowling team	75	75	Intelligent	He organizes and motivates them to victory, gaining pride and camaraderie while they gain success.
Homer leads town marches on City Hall (e.g., for bear patrol, then against it)	Homer	Springfield residents	55	50	Intelligent	He channels group sentiment into civic action; net effects are mixed but show effective mobilization.
Homer goes to extreme lengths to win Lisa’s respect (e.g., personalized routines, reading to her, quitting drinking in futures)	Homer	Lisa	80	85	Intelligent	He sacrifices comfort and changes behavior to nurture her growth and their bond.
Homer becomes “Beer Baron,” illegally distributing alcohol during prohibition	Homer	Town / law enforcement	65	35	Bandit	He profits and enjoys status while undermining the law but arguably satisfying public demand.
Homer writes a comprehensive safety report to sabotage Burns and become CEO, then exploits it	Homer	Mr. Burns / plant employees	70	60	Bandit	He gains power and leverage while improving safety, but his coup comes from manipulative intent.
Homer fosters boys like Pepi partly to spite Bart	Homer	Bart / foster children	40	55	Helpless	The foster kids benefit from his attention, but he deepens Bart’s insecurity and his own later guilt.
Homer repeatedly steals property from Flanders (e.g., tools, items)	Homer	Ned Flanders	45	20	Bandit	He gains free goods at Ned’s expense and damages their relationship.
Homer rails against immigrants in “Much Apu About Nothing,” then reverses position	Homer	Immigrant community	40	60	Helpless	His initial agitation harms others, but his eventual advocacy helps them; he gains little either way.
Homer goes to Moe’s instead of addressing his fear of being a bad husband/father	Homer	Simpson family	30	35	Stupid	He numbs anxiety with drinking and avoidance, worsening the very problems he fears.
Homer torments Sideshow Bob in “Cape Feare” obliviously (e.g., chainsaw and hockey mask scare)	Homer	Bart / Sideshow Bob	35	20	Stupid	He unintentionally exacerbates Bart’s fear and Bob’s focus on them for a cheap joke and self‑amusement.
Homer forgets who Mason Fairbanks is by the time the DNA test claims Mason is his father	Homer	Mason Fairbanks	40	40	Stupid	His forgetfulness undermines the emotional weight of the search, harming the potential relationship without real gain.
Homer uses poker bluffing poorly but accidentally wins with a straight flush against Moe	Homer	Moe Szyslak	65	35	Bandit	He gains money and satisfaction while Moe suffers a humiliating loss and rage.
Homer repeatedly uses demotivational tactics (e.g., saying “What’s the point?”) at work and home	Homer	Co‑workers / family	35	35	Stupid	He reinforces his own and others’ apathy, harming motivation without clear benefit.
Homer weaponizes his charm and pathos to extract forgiveness after bad behavior	Homer	Marge / kids	60	45	Bandit	He preserves his comfort and status while slowing deeper change and risking emotional manipulation of his family.
Homer repeatedly strangles Bart before forgiving him, creating a toxic cycle	Homer	Bart	20	10	Stupid	This pattern re‑entrenches abuse and insecurity, harming both while offering only fleeting venting.
