Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Burns is Hated by All yet continues his behavior	Burns	Springfield	75	10	Bandit	He tolerates universal hatred as the price of maintaining wealth and dominance.
Burns and Homer occasionally drink and have fun together off the clock	Burns & Homer	Each other	70	70	Intelligent	Both gain mutual enjoyment and brief solidarity with no apparent harm.
Burns buys Homer a beer and puts his arm around him at a baseball game	Burns	Homer	65	75	Intelligent	He shares camaraderie, improving both their moods and their relationship.
Burns lets Maggie keep his beloved teddy bear Bobo	Burns	Maggie	55	80	Intelligent	He sacrifices personal nostalgia to make a baby happy, humanizing himself.
Burns tends to baby Smithers after his father dies	Burns	Young Smithers	60	80	Intelligent	He assumes a caretaking role, helping Smithers emotionally and building lifelong loyalty.
Burns helps Marge in a political cause (for “supple young organs”)	Burns	Marge’s side	65	40	Bandit	He furthers his ulterior motives under the guise of assistance, partly benefiting her cause.
Burns steps in front of a goat to protect Lisa	Burns	Lisa	40	85	Intelligent	He risks his frail body as a shield, significantly aiding Lisa’s safety.
Burns hugs Lisa after saving her from the goat	Burns	Lisa	60	80	Intelligent	He provides genuine comfort, strengthening emotional support for Lisa and himself.
Burns repays people who aid him directly (e.g., after Bart’s blood donation)	Burns	Helpers	70	75	Intelligent	He returns favors, reinforcing reciprocal relationships and goodwill.
Burns pays Lisa her full share when she helps him regain his fortune	Burns	Lisa	80	80	Intelligent	He honors an agreement, keeping his wealth while rewarding her contribution.
Burns covers Homer’s liposuction to restore his normal weight	Burns	Homer	70	75	Intelligent	He invests in Homer’s health and plant safety, improving outcomes for both.
Burns oversees Homer’s fraudulently funded hair treatment but only demotes him	Burns	Homer	65	70	Intelligent	He chooses leniency, maintaining discipline without ruining Homer financially.
Burns insists Smithers take a vacation after a breakdown	Burns	Smithers	70	80	Intelligent	He protects a key subordinate’s health, preserving loyalty and capacity.
Burns drains the water cooler when Smithers tries to drown himself	Burns	Smithers	50	80	Intelligent	He prevents Smithers’ suicide, safeguarding his life and their relationship.
Burns sends Homer to college instead of firing him	Burns	Homer	70	80	Intelligent	He invests in Homer’s training to preserve a worker’s job and competency.
Burns gives Smithers a photo with Elvis when selling the plant	Burns	Smithers	65	75	Intelligent	He offers a meaningful memento, deepening Smithers’ emotional bond despite the separation.
Burns names a beehive queen after Smithers	Burns	Smithers	60	70	Intelligent	He symbolically honors Smithers, giving emotional validation at little cost.
Burns lines up to beg Grampa for $106,000 despite his own wealth	Burns	Grampa Simpson	75	20	Bandit	He tries to take a modest windfall from someone far poorer for marginal extra wealth.
Burns zaps Ned with a cattle prod to grab his free dollar bill	Burns	Ned Flanders	75	10	Bandit	He injures Ned to obtain a trivial amount of money.
Burns uses his yacht while Homer house-sits, attracting pirates	Burns	Homer	55	30	Bandit	He enjoys his wealth while exposing Homer to unexpected danger.
Burns kidnaps or implies kidnapping kids for organs	Burns	Children	85	0	Bandit	He contemplates or commits lethal exploitation of children for personal health.
Burns repeatedly misnames Homer despite constant interaction	Burns	Homer	45	30	Stupid	His indifference hurts a potentially valuable relationship and insults Homer without real benefit.
Burns insults Homer’s weight in “Brush with Greatness”	Burns	Homer	55	15	Bandit	He asserts superiority by shattering Homer’s self‑confidence with no constructive outcome.
Burns makes his bed be incinerated daily and replaced new	Burns	Environment/society	80	20	Bandit	He indulges extreme wastefulness for comfort, increasing environmental and economic costs.
Burns prevents Hitler’s assassination during WWII	Burns	Potential victims of Nazi regime	90	0	Bandit	He prolongs a genocidal dictatorship, enabling massive further atrocities for ideological or opportunistic gain.
Burns buys Twitter for Persephone to shield her from criticism	Burns	Persephone/Twitter users	65	40	Helpless	He spends heavily to protect her image, but the relationship collapses and the speech suppression harms others.
Burns offers Persephone a chance to come clean and save their relationship	Burns	Persephone	60	60	Intelligent	He seeks honesty and a sustainable partnership, potentially helping both.
Burns cries during and after the divorce from Persephone	Burns	Burns’ own psyche	20	40	Helpless	He experiences deep emotional pain with little offsetting gain, while others are largely unaffected or mildly relieved.
Burns breeds a flower resembling his mother	Burns	Mrs. Burns’ memory	70	70	Intelligent	He channels affection into creation, honoring her and enriching his own emotional life.
Burns befriends Edith Simpson and plays jazz with her	Burns	Edith Simpson	70	80	Intelligent	Both gain artistic joy and companionship from their friendship.
Burns is horrified by Persephone risking poisoning kids and divorces her	Burns	Persephone/children	70	65	Intelligent	He cuts ties with a dangerous partner, protecting himself and the public from her schemes.
