Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Fry reads Moby Dick deeply enough to identify Queequeg and thematic parallel	Fry	Planet Express crew	65	70	Intelligent	His unexpected literary knowledge helps him and the crew understand and counter the threat.
Fry returns to his parents in the past in Bender’s Big Score	Fry	Fry’s parents	85	88	Intelligent	He gains emotional closure while restoring meaningful family connection for them.
Fry tries to be content as a lowly delivery boy while still craving to be special	Fry	None specific	55	55	Intelligent	He balances expectations and reality in a way that modestly stabilizes his own life without harming others.
Fry uses knowledge of 20th-century games to destroy a space pirate ship with console-style targeting	Fry	Planet Express crew	88	80	Intelligent	He applies pop-culture skills to real combat, protecting himself and crew.
Fry goes looking for his seven-leaf clover and breaks into “Phillip J. Fry”’s grave	Fry	Yancy’s son’s grave	35	20	Bandit	He nearly desecrates a grave out of resentment to reclaim his luck, hurting memory and legacy.
Fry gives up the clover upon realizing Phillip is his nephew and was named in his honor	Fry	Phillip Fry (nephew)	75	90	Intelligent	He relinquishes a powerful lucky charm to preserve his nephew’s legacy and gains emotional healing.
Fry tries everything he can think of to find Bender in “Godfellas”	Fry	Planet Express crew	82	85	Intelligent	He exhausts himself in a determined rescue attempt, benefiting both himself and the group if Bender returns.
Fry uses a time machine trip that leads him to become his own grandfather	Fry	Fry’s own genetics/future self	50	60	Intelligent	He inadvertently ensures his own existence and later universe-saving trait despite implied inbreeding cost.
Fry attempts Heroic Sacrifice with space bee, causing Leela to get venom	Fry	Leela	40	20	Stupid	His well-meant intervention increases Leela’s harm while also injuring himself with no net gain.
Fry ruins Heaven for everyone by contacting Bender via Yivo	Fry	All Heaven residents	35	10	Stupid	He pursues personal contact, triggering Yivo’s jealous eviction of all other beings from paradise.
Fry’s speech in “Future Stock” tanks Planet Express’s stock value	Fry	Planet Express crew	30	10	Stupid	His inept public speaking destroys a huge financial opportunity for the whole crew and himself.
Fry causes problems in time travel episodes by sleeping with grandmother and altering history	Fry	Broader timeline	45	15	Stupid	His impulsive actions create paradoxes and complications far outweighing any personal benefit.
Fry jumps in front of lethal space bee stinger in “The Sting”	Fry	Leela	55	65	Intelligent	Despite unforeseen side effects, his intent and immediate action reduce Leela’s physical damage from the initial impact and show deep devotion.
Fry rides a bouncing ball to a peace meeting to save Bender in “War Is the H-Word”	Fry	Bender	78	88	Intelligent	He bravely intervenes in a high-risk summit to save his friend and contribute to peace.
Fry befriends Bender immediately upon meeting him	Fry	Bender	90	95	Intelligent	This friendship gives Fry housing and companionship while giving Bender his only true friend and moral anchor.
Fry stands up for singled-out “freaky” friends and defends their uniqueness	Fry	Outcast friends	72	85	Intelligent	He gains loyalty and self-respect by affirming others’ value, boosting their confidence and inclusion.
Fry arranges for Professor to revive his fossilized dog Seymour to make amends	Fry	Seymour	70	80	Intelligent	He takes costly action to correct past neglect, gaining closure while giving his dog a second chance at life.
Fry jumps in front of a ray gun to shield Leela in “Lrreconciliable Ndndifferences”	Fry	Leela	75	80	Intelligent	He risks being teleported/harmed to protect her, showing effective self-sacrifice with no noted collateral damage.
Fry ruins Yivo’s heaven again when Bender uses his letters for hypermatter weapons	Fry	Universe residents	40	20	Stupid	His trusting letters indirectly fuel Bender’s attack, provoking Yivo’s harsh reaction that harms everyone.
Fry quits Planet Express to become a police officer	Fry	Planet Express crew	65	35	Bandit	He pursues a better job for himself while his absence makes the company dull and crew more irritable.
Fry returns to Planet Express after quitting when police job fails	Fry	Planet Express crew	80	90	Intelligent	He regains a supportive workplace and restores the emotional “heart” the crew was missing.
Fry repeatedly takes the bullet or leap in front of threats to protect Leela	Fry	Leela	78	88	Intelligent	His pattern of self-endangerment consistently shields her and reinforces a loving relationship.
Fry objects when Leela wants phaser eye surgery to get two eyes	Fry	Leela	70	82	Intelligent	He affirms her existing appearance and self-worth, supporting her confidence though opposing her plan.
Fry refuses to break up with fully squidified Leela and promises he’ll always love her	Fry	Leela	85	95	Intelligent	His unconditional acceptance strengthens their bond and deeply benefits her emotional well-being.
Fry stands up for Bender and encourages him to go beyond his programming	Fry	Bender	78	90	Intelligent	He validates Bender’s individuality, helping his growth while gaining a better, more loyal friend.
Fry often causes each episode’s crisis through stupidity or inattention	Fry	Planet Express crew	40	20	Stupid	His careless actions repeatedly jeopardize missions and friends for trivial or no personal gain.
Fry repeatedly slacks off and refuses to get off the couch instead of working	Fry	Planet Express	35	40	Helpless	His laziness undermines his own advancement and modestly burdens coworkers without serious benefit.
Fry drinks extreme amounts of cola and Slurm despite health consequences	Fry	None specific	15	45	Helpless	He gains short-term pleasure at the cost of multiple heart attacks and long-term health.
Fry drinks 100 cups of coffee once, reaching hyper-speed state	Fry	Bystanders	55	60	Intelligent	He risks himself but gains a temporary super-speed that lets him save people from a fire.
Fry jumps at the chance to become Planet Express delivery boy in the future	Fry	Planet Express crew	70	80	Intelligent	He eagerly accepts a job that fits him and gives the crew a needed delivery boy and friend.
Fry accepts Nibblonians’ request and agrees to help them if needed	Fry	Nibblonians	75	85	Intelligent	He commits to defending the universe again, aligning his purpose with their long-term plan.
Fry takes naps and generally embraces couch-potato lifestyle	Fry	None specific	50	55	Intelligent	Moderate laziness gives him rest and contentment without clearly harming others.
Fry uses his odd perceptions to notice things villains rely on others ignoring	Fry	Villains	70	80	Intelligent	His cloudcuckoolander focus helps him foil plots that smarter people would miss.
Fry warns Leela and others about schemes he alone notices	Fry	Planet Express crew	68	78	Intelligent	His attention to odd details protects the crew from dangers they don’t see.
