Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Joins the cast of “All My Circuits” and behaves raucously on-screen	Bender	TV audience (kids)	80	35	Bandit	Gains fame and attention while modeling reckless behavior that harms impressionable viewers.
Says “Try this, kids at home!” and sets himself on fire on TV	Bender	Child viewers	75	20	Bandit	Boosts his shock appeal at the expense of kids’ safety who may imitate him.
Protests his own presence on TV only after children steal his stuff	Bender	Network / fans	55	40	Helpless	Opposes his own lucrative gig to stop copycat theft of his property, sacrificing self-benefit for modest social good.
Urges parents to “turn off the TV… and hit” their children	Bender	Parents / children	55	5	Bandit	Plays to his edgy persona and perhaps gains laughs while openly promoting child abuse.
Adopts kids in a welfare scam and then tries to sell them as meat	Bender	Orphans	90	0	Bandit	Maximizes his payout by first exploiting them for stipends and then attempting to convert them into saleable meat.
Stands with his crewmates when it matters despite being a miscreant	Bender	Planet Express crew	70	85	Intelligent	Chooses loyalty and group survival, protecting others while preserving his social circle.
Becomes massively overclocked and ascends to an omnipotent state	Bender	Bender	85	60	Intelligent	Gains huge cognitive power and insight, with no stated harm and potential informational benefit to others.
Acts out dramatically when he feels neglected to gain attention	Bender	Friends	70	30	Bandit	Secures attention through disruptive or dangerous stunts that inconvenience or endanger others.
Pre-prints forms to streamline his future attention-seeking stunts	Bender	Friends	60	40	Bandit	Makes it easier to repeatedly stage selfish dramatics, modestly improving his convenience while imposing recurrent strain on others.
Strangles Fry for drinking his last beer	Bender	Fry	65	5	Bandit	Violently retaliates over alcohol, asserting dominance and emotional release while harming Fry.
Volunteers at a liquor kitchen by posing as a homeless robot to get free booze	Bender	Liquor kitchen	80	15	Bandit	Gains resources by fraudulently draining charity intended for truly needy robots.
Regularly involves Tinny Tim in home invasions and attempted muggings	Bender	Tinny Tim	75	10	Bandit	Uses and corrupts a vulnerable child-like robot sidekick for crime, risking Tim while benefiting from an accomplice.
Inducts Tinny Tim into the robot mafia	Bender	Tinny Tim	70	5	Bandit	Gains another criminal contact and tool at the cost of pushing Tim into organized crime.
Puts himself at risk to bend an unbendable girder and save Flexo	Bender	Flexo	75	85	Intelligent	Endangers his mechanisms and exerts effort to physically rescue his twin, strongly helping another.
Leaves his job after learning his bent girders are used for suicide booths	Bender	Suicide-booth industry	30	60	Intelligent	Sacrifices his career out of conscience, harming himself economically while ceasing support for lethal infrastructure.
Attempts to use a suicide booth after his revelation about suicide booths	Bender	Bender	5	50	Helpless	Turns the lethal product on himself, nearly self‑destructing due to guilt without aiding anyone.
Tries again to kill himself when he mistakes a phone booth for a suicide booth	Bender	Bender	10	50	Helpless	Another self-directed attempt that offers him no benefit and risks ending his existence.
Tries to kill himself after being abandoned by Fry	Bender	Bender	10	50	Helpless	Harms himself out of despair over a friendship, without any positive external effect.
Attempts to kill himself out of spite and is murdered by the suicide booth ex	Bender	Bender	0	50	Helpless	Fatal outcome from a spite-driven attempt; he gains nothing and completely destroys himself.
Genuinely loved the Countess and is heartbroken by her death	Bender	Countess	40	70	Helpless	His attachment benefits her emotionally while he suffers severe emotional loss.
Keeps the orphans’ drawing on his compartment door after the scam	Bender	Orphans	60	70	Intelligent	Preserving the memento shows real affection that softens him and honors the kids’ feelings.
Sincerely loves Ben and sacrifices Ben’s memories of him so Ben can be a bender	Bender	Ben	25	90	Helpless	Gives up his own relationship and future affection from Ben so the boy can realize his dream.
Becomes attached to Rusty the donkey	Bender	Rusty	60	75	Intelligent	Provides care and affection to his pet, gaining companionship while enhancing the animal’s welfare.
Becomes attached to the Shrimpkins and tries to act as a benevolent deity	Bender	Shrimpkins	60	40	Helpless	Intends to help and feels responsible but his mismanagement leads them toward disaster.
Accidentally starts a civil war among the Shrimpkins that kills them all	Bender	Shrimpkins	30	0	Stupid	His bungled “godhood” exterminates his worshipers and leaves him with guilt and no benefit.
Tries to blackmail Leela after seeing her dispose of Hermes’ body parts	Bender	Leela	75	10	Bandit	Attempts to gain leverage or reward from her secret, increasing her distress for his possible gain.
Serves capers and nearly lethal levels of salt to humans	Bender	Human diners	60	5	Bandit	Satisfies his curiosity and aesthetic of excess without regard to their suffering or health.
Uses Time Abyss / Slow Path to wait thousands of years without complaint	Bender	Bender	65	60	Intelligent	Exploits his longevity to bridge time, enduring long waits that don’t meaningfully harm him and allow missions to succeed.
Tries to start a Robot War and “Kill All Humans”	Bender	Humanity	70	5	Bandit	Seeks robot supremacy and catharsis by fantasizing or attempting mass human harm for his side’s gain.
Becomes a female through sex change surgery as part of a scam	Bender	Others (scam targets)	70	30	Bandit	Manipulates gender presentation to trick others for personal advantage.
Gains popularity as a breakout TV star and mascot by being outrageous	Bender	Audience / show	85	60	Intelligent	Transforms his worst traits into fame and influence while entertaining viewers.
Tries to cheat at a casino after selling his body and becoming rich	Bender	Casino	75	20	Bandit	Attempts to multiply wealth dishonestly at the establishment’s expense, risking punishment.
Sells his body for cash and becomes just a head	Bender	Bender	15	50	Helpless	Trades away his own mobility and bodily integrity for short-term wealth with no lasting payoff.
Tries to cheat Beck with a charity scam	Bender	Beck	70	25	Bandit	Hopes to profit illicitly from a charitable musician, triggering pursuit when he’s caught.
Spray-paints a giant self-portrait and slogan “Bender lives large and kicks butt” on a building	Bender	City property	60	30	Bandit	Inflates his ego through vandalism, mildly damaging public property for self-satisfaction.
Takes over Osiris 4 as Pharaoh to be remembered	Bender	Osiris 4 population	90	5	Bandit	Seizes political power and luxury, subordinating an entire society to his vanity.
Enslaves Osiris 4 citizens, including Fry and Leela, to build enormous statues	Bender	Osiris 4 slaves	95	0	Bandit	Extracts massive forced labor and grandeur while severely harming the workers.
Complains that the Osiris 4 statue is “too exact” and orders it torn down and rebuilt	Bender	Osiris 4 slaves	90	0	Bandit	Wastes their effort to appease his perfectionism, deepening their exploitation for his ego.
Gets off Osiris 4 with little more than a slap on the wrist despite his tyranny	Bender	Osiris 4 population	80	5	Bandit	Escapes meaningful punishment and retains his desired legacy while the locals bear the costs.
Steals a priceless cigar and is caught	Bender	Owner of cigar	30	20	Helpless	Attempted theft backfires, losing him the cigar and likely facing sanction with little to no gain.
Uses X-ray specs to cheat at poker and is beaten up when exposed	Bender	Other poker players	20	15	Helpless	Gains short-term winnings but suffers violence and backlash once his cheating is revealed.
Steals Fry’s dog’s fossil and kicks it into hot lava in jealousy	Bender	Fry	70	5	Bandit	Acts out of jealousy to eliminate Fry’s attachment object, deeply hurting Fry.
Dives into the lava to save the fossil after realizing what he’s done	Bender	Fry	40	80	Intelligent	Endangers himself and sacrifices comfort to make amends and preserve something Fry loves.
Murders two top winners at a cook-off to steal first place trophy	Bender	Competing chefs	95	0	Bandit	Gains the status and trophy he craves by outright killing rivals during chaos.
Gleefully joins Robot Santa on a violent Xmas rampage	Bender	Innocent bystanders	85	0	Bandit	Derives fun and camaraderie from mass harm inflicted on others with no benefit to them.
Hurts or beats children directly when he feels it’s needed	Bender	Children	80	0	Bandit	Satisfies his own impulses or frustrations by inflicting pain on minors.
Saws Tinny Tim’s transplanted legs off to reclaim them	Bender	Tinny Tim	85	0	Bandit	Restores his own mechanical completeness at the direct expense of the boy’s mobility and happiness.
Steals Tinny Tim’s wheeled cart and then discards it in the trash	Bender	Tinny Tim	90	0	Bandit	Takes the replacement aid for amusement and casually disposes of it, leaving Tim worse off than before.
Eats and enjoys human meat on Cannibalon	Bender	Human victims	70	5	Bandit	Indulges his appetite with no concern for the human cost inherent in the meal.
Suggests Fry and Leela fight to the death so he can cook and eat the loser	Bender	Fry and Leela	80	0	Bandit	Seeks culinary entertainment at the potential cost of a crewmate’s life.
Threatens to kill all humans except Fry, secretly exempting him	Bender	Humans (minus Fry)	65	10	Bandit	Uses genocidal rhetoric for identity and amusement while preserving his one favored human.
Tells Hermes he’s on his “do not kill” list	Bender	Hermes	60	70	Intelligent	Affirms value in a friend, strengthening bonds while losing nothing.
Dumps Seymour’s fossil into lava because he’s jealous of Fry’s dog	Bender	Fry	75	5	Bandit	Attempts to monopolize Fry’s affection by destroying a treasured link to his past.
Relapses into vice after being tricked during his religious conversion	Bender	Bender	30	50	Helpless	Loses his new stability and piety, regaining destructive habits that harm him more than help.
Goes to Robot Hell to strike a deal for an army of the damned	Bender	Robot Devil’s subjects	75	20	Bandit	Seeks military power leveraging damned souls, improving his position while keeping them exploited.
Hands his firstborn son over to the Robot Devil as payment	Bender	Firstborn son	92	0	Bandit	Transfers his child into eternal torment for a purely self-serving bargain.
Joins the protest to get himself banned from TV once kids steal his stuff	Bender	Network / public	45	55	Intelligent	Supports a restriction that cuts his own fame/income to reduce harmful imitation and theft.
Hugs his firstborn warmly before immediately handing him to the Robot Devil	Bender	Firstborn son	60	10	Bandit	Brief affection masks a brutal exchange where he still sacrifices the boy for power.
Leads the robosexual marriage campaign so he can marry Amy	Bender	Society / robosexuals	70	75	Intelligent	Pursues his own relationship while advancing rights for many couples.
Dumps Amy upon learning marriage would be monogamous	Bender	Amy	65	30	Bandit	Retains his sexual freedom at the cost of Amy’s emotional security.
Complains about Fry dating a robot Lucy Liu, then deletes her	Bender	Fry	70	20	Bandit	Enforces his prejudices by destroying Fry’s partner, hurting Fry for no benefit to him.
Immediately hooks up with the real Lucy Liu’s head afterward	Bender	Fry	75	10	Bandit	Turns Fry’s loss into his own gain by appropriating Fry’s romantic interest.
Reads as a “loony fan” who stalks Calculon and invades his privacy	Bender	Calculon	70	15	Bandit	Satisfies his obsession and proximity desires while damaging Calculon’s privacy and comfort.
Backs out of the Bend Her scam to avoid hurting Calculon, faking his own death instead	Bender	Calculon	40	80	Intelligent	Sacrifices a lucrative con and puts himself through absurd theatrics to spare Calculon real emotional harm.
Uses the doomsday device scam in “Bender’s Big Score” to secretly keep the real weapon	Bender	Everyone else	80	25	Bandit	Improves his own strategic power by deceiving both scammers and allies, preserving a dangerous device for himself.
Uses the doomsday device later to defeat the scammers	Bender	Universe at large	75	85	Intelligent	Deploys the device to neutralize a greater threat, saving many while maintaining his advantage.
Breaks down in tears after thinking he killed Fry under the obedience virus	Bender	Bender	30	70	Helpless	His emotional collapse shows genuine remorse, harming his own stability though it proves Fry’s value to him.
Blames others for his near-murder of Fry once Fry is alive	Bender	Others	60	30	Bandit	Rebuilds his self-image by deflecting responsibility, slightly undermining trust and accountability.
Uses a machine to create thousands of smaller Benders in “Benderama”	Bender	Planet	80	20	Bandit	Multiplies himself to offload labor and serve his laziness, creating a planetary-scale nuisance.
Keeps “Tickle-Me-Bender” dolls on the market despite abysmal sales	Bender	Consumers	60	40	Bandit	Tries to profit from low-demand merchandise that mainly wastes resources and space.
Fakes being a homeless robot multiple times to drain liquor charity	Bender	Liquor donors	80	20	Bandit	Extracts scarce aid meant for the needy to fund his vices.
Joyfully strangles or harms his friends in anger or over trivial slights	Bender	Friends	70	10	Bandit	Releases frustration and reinforces his dominance while injuring or scaring his allies.
Beats Tinny Tim for being annoying	Bender	Tinny Tim	75	5	Bandit	Satisfies irritation by physically harming a weaker character with no upside for Tim.
Tries to murder himself repeatedly for melodramatic effect when upset	Bender	Bender	10	50	Helpless	Uses self-harm theatrics that actually endanger him while not generating lasting benefits.
Monopolizes screentime as a spotlight-stealing character	Bender	Other main characters	70	40	Bandit	Enjoys more narrative “reward” while sidelining Amy and Hermes’ development and focus.
