Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Leela brings a killer space bee aboard because it’s cute (dream plot)	Leela	Fry and crew	35	20	Bandit	Her indulgent choice entertains her but results in Fry’s apparent death and great danger.
Leela refuses to kill the Tunneling Horror to keep a vow not to kill	Leela	Fry, Bender, and crew	25	25	Stupid	Her absolutist ethics endanger everyone without yielding any clear positive outcome.
Leela repeatedly protects a muck leech that keeps attacking her	Leela	Muck leech	15	40	Helpless	Her insistence on protecting it benefits the creature but leaves her hurt and exploited.
Leela often refuses to accept responsibility for her errors	Leela	Others affected by her mistakes	40	35	Bandit	Deflection protects her ego and standing while shifting costs and frustration onto others.
Leela flies around for hours to avoid paying a nominal parking fee	Leela	Ship crew and environment	35	30	Stupid	She wastes time and fuel, then lands in the La Brea Tar Pits, harming everyone’s interests.
Leela neglects to vote in the crucial election she urged Fry to care about	Leela	Society/Earth voters	45	30	Bandit	She spares herself minimal effort while contributing to a disastrous election outcome.
Leela follows Fry and Bender into the army so they won’t get hurt	Leela	Fry and Bender	75	80	Intelligent	She risks her own safety to guard them, improving their survival chances.
Leela joins a Straw Feminist eco-terrorist group to oppose Leo Wong	Leela	Leo Wong and affected public	35	35	Stupid	Terror tactics risk her and others without clearly effective environmental gains in the text.
Leela searches obsessively for other one-eyed aliens and nearly marries Alcazar	Leela	Herself	25	40	Helpless	Her obsession to belong leads her into a manipulative relationship that mostly harms her.
Leela embraces eco-activism to protect animals and nature	Leela	Ecosystems and animals	65	75	Intelligent	Her environmental advocacy serves her values and tangibly benefits nonhuman life.
Leela rubs off on Fry, encouraging him to take things more seriously	Leela	Fry	70	80	Intelligent	Her influence improves Fry’s responsibility while giving her a more reliable partner.
Leela sometimes escalates to violence as first resort when angered	Leela	People around her	55	35	Bandit	Acting on aggression vents her frustration but often hurts or intimidates others unnecessarily.
Leela uses a shock collar yet continues hitting people, learning to enjoy shocks	Leela	People she attacks	40	25	Bandit	She persists in violence and gains perverse enjoyment while others remain targets and collateral.
