Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
He kills Anthony Cooper in a violent rage	Sawyer	Anthony Cooper	45	20	Bandit	He gains long‑sought revenge/closure but does it in a brutal, vengeful way that helps no one else.
He helps Sayid split up Jin and Michael and gives Sayid handcuffs for Jin	Sawyer	Michael and Jin	70	75	Intelligent	He restores order and safety and gains standing as a problem‑solver.
He offers medicine for Aaron when he believes Aaron is sick	Sawyer	Aaron	70	85	Intelligent	He freely parts with valued stash to help a vulnerable baby, building bonds.
He gradually puts more trust in others and forms friendships with survivors	Sawyer	Fellow survivors	80	80	Intelligent	Mutual trust improves his own life and strengthens the group.
He develops trust and camaraderie with Miles and Daniel in 1974	Sawyer	Miles and Daniel	75	75	Intelligent	Cooperation in crisis benefits all three socially and practically.
He treats Alex and Karl less abrasively and tells Karl Alex is worth saving	Sawyer	Karl (and Alex)	65	70	Intelligent	His encouragement improves Karl’s resolve and reflects his own emotional growth.
He relents to babysit Aaron, reading to calm him and providing extra food and blankets for Claire and Aaron	Sawyer	Claire and Aaron	70	85	Intelligent	He invests time and resources in their wellbeing, deepening his own bonds.
He uses his con‑man talents to integrate the survivors into the DHARMA Initiative	Sawyer	Survivors and DHARMA	85	85	Intelligent	His guile creates stable roles and safety for himself and his group.
He becomes self‑destructive and death‑seeking on the raft mission	Sawyer	Himself	20	60	Helpless	He risks his life with ambiguous motives, endangering himself while helping the group’s escape attempt.
He starts fights, hurls racist insults, and robs from the dead early on	Sawyer	Fellow survivors	35	15	Stupid	His antagonism and theft isolate him and damage group cohesion without real long‑term gain.
He manipulates Boone by claiming to have Shannon’s inhaler, beating him and extorting a kiss from Kate while never having it	Sawyer	Boone, Shannon, Kate	30	5	Bandit	He gains ego strokes and control while worsening others’ physical and emotional distress.
He crushes the treefrog after Hurley suggests releasing it	Sawyer	Treefrog (and Hurley)	55	20	Bandit	He gains petty satisfaction and quiet but needlessly kills an animal and upsets Hurley.
He mocks Hurley’s mental health by pretending to see the same hallucinated person	Sawyer	Hurley	45	15	Bandit	He enjoys a cruel joke at Hurley’s expense, slightly boosting his own amusement while harming Hurley emotionally.
He clashes with Jack but later supports him as Lancer in Season 3	Sawyer	Jack	70	70	Intelligent	His eventual support strengthens leadership and earns him shared authority and trust.
He respects and pledges loyalty to Locke, agreeing to wait “as long as it takes” for him to return	Sawyer	Locke	65	65	Intelligent	His commitment gives Locke backing and gives Sawyer direction and alliance.
He manipulates Kate for a kiss by pretending to have Shannon’s medication	Sawyer	Kate	30	10	Bandit	He secures a kiss under false pretenses, emotionally exploiting her for his own gratification.
He is arrested after headbutting an Australian government minister in a bar	Sawyer	Government minister	15	30	Stupid	He vents anger, gets deported and banned, with no real benefit to anyone.
He abandons a con upon seeing a child at risk, despite danger to himself	Sawyer	Con victims’ child	35	85	Helpless	He sacrifices profit and risks reprisal to protect a child, mostly helping others.
He sets aside a trust fund for Clementine while refusing to admit paternity	Sawyer	Clementine	55	80	Helpless	He loses money and denies himself fatherhood while securing her financial benefit.
He intervenes with Sayid when Jin attacks Michael	Sawyer	Michael and Jin	70	75	Intelligent	He reduces violence and chaos while boosting his own reputation and safety.
He helps Aaron sleep by reading to him once he realizes Aaron likes his voice	Sawyer	Aaron	70	80	Intelligent	He invests time to soothe the baby and strengthens his own softer side.
He passes Christian’s message to Jack, saying Christian was proud and loved him	Sawyer	Jack	75	90	Intelligent	He gains emotional closure and deeply helps Jack heal his father‑wound.
He plays both sides between Man in Black and Widmore in Season 6 to escape	Sawyer	Opposing factions	75	50	Bandit	He maneuvers for his own survival and exit while risking and manipulating others.
He initially assumes Miles can translate for Jin because both are East Asian	Sawyer	Miles and Jin	45	35	Stupid	His ignorant assumption mildly harms respect and offers him no real benefit.
He tamps down his politically incorrect jokes as he grows closer to survivors	Sawyer	Fellow survivors	70	75	Intelligent	He benefits socially and emotionally by dropping hurtful humor that also harms others.
He fights Jack brutally in the Season 5 finale over Jack’s return to the Island	Sawyer	Jack	35	30	Stupid	The fight injures both and worsens division without solving their conflict.
He guns down a surrendering Tom in the Season 3 finale	Sawyer	Tom	40	25	Bandit	He secures vengeance and emotional release but kills an unarmed opponent, offering no gain to others.
He tampers with the bomb on the sub, leading to Sayid, Jin, and Sun’s deaths	Sawyer	Sayid, Jin, Sun	10	0	Stupid	His mistrust‑driven meddling directly kills allies and devastates himself.
He later feels deep guilt for causing the bomb deaths	Sawyer	Himself	20	50	Helpless	His remorse intensifies his own suffering without changing what happened.
He starts as a “Wild Card,” refusing to align clearly and acting unpredictably	Sawyer	Various factions	55	45	Bandit	His independence gives him flexibility and short‑term safety while destabilizing group efforts.
He ultimately rejoins his old friends and aids them against the Man in Black	Sawyer	Remaining survivors	80	85	Intelligent	Fully committing to their side furthers their survival and gives him purpose and belonging.
