Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Jack champions Daniel’s plan to blow up Jughead in 1977	Jack	Present/future survivors	20	15	Stupid	He doubles down on a plan that destabilizes time and endangers the very people he wants to save.
Jack refuses to operate on teenage Ben’s gunshot wound in 1977	Jack	Ben	55	25	Bandit	He spares himself ethical conflict but helps push Ben to the Others, worsening future dangers.
Jack repeatedly beats Ben after believing he killed Bernard, Jin, and Sayid	Jack	Ben	30	20	Stupid	The rage beating brings no strategic gain, harms Jack physically/emotionally, and does little to help others.
Jack tackles Locke and attempts to shoot him for killing Naomi	Jack	Locke	40	15	Bandit	Driven by anger and a desire for revenge, he risks himself and group cohesion without helping others.
Jack returns to the Island, disrupting Sawyer and Juliet’s stable life	Jack	Sawyer and Juliet	30	20	Stupid	His return upends their happiness and contributes to Juliet’s death while further burdening him.
Jack smashes all the Lighthouse mirrors upon realizing Jacob has spied on him	Jack	Jacob’s Lighthouse	10	5	Stupid	Acting out of anger, he destroys a useful tool and gains no real benefit.
Jack keeps Charlie’s withdrawal secret, telling Hurley it’s the flu	Jack	Charlie	70	65	Intelligent	He protects Charlie’s dignity and gains trust while still treating the real problem.
Jack assumes self‑appointed leadership of the survivors early on	Jack	Survivors	65	85	Intelligent	His initiative stabilizes the group and gives him a meaningful role.
Jack ends Edward Mars’s life to spare him a slow, painful death	Jack	Edward Mars	60	75	Intelligent	He accepts moral and emotional burden to relieve Mars’s suffering.
Jack initially refuses to operate on Ben but later does so to gain leverage	Jack	Ben and survivors	55	60	Intelligent	He uses Ben’s dependence on him strategically, advancing his bargaining position and others’ safety.
Jack refuses to operate on Ben’s 1977 gunshot, forcing Kate and Sawyer to take Ben to the Others	Jack	Ben and survivors	25	15	Stupid	His refusal indirectly strengthens the Others and Ben’s future power, backfiring on everyone.
Jack calls for “rescue,” which instead brings Keamy’s mercenaries	Jack	All Island inhabitants	30	20	Stupid	His attempt to escape results in violent mercenaries arriving and many deaths.
Jack beats Ben almost to death after Ben claims to have executed his friends	Jack	Ben	25	25	Stupid	He vents rage that neither helps his friends nor improves his own position, while risking injury and moral fallout.
Jack sabotages Sawyer’s recovery by threatening to halt antibiotics unless he surrenders the briefcase	Jack	Sawyer	40	20	Bandit	He weaponizes Sawyer’s medical dependence for leverage, risking Sawyer’s health for his own objectives.
Jack uses his knowledge to troll Sawyer with humiliating STD questions	Jack	Sawyer	55	40	Bandit	He amuses himself and diagnoses the problem at the cost of Sawyer’s dignity and trust.
Jack burns the bodies from the crash while initially waiting for rescue	Jack	Survivors	65	70	Intelligent	The action helps with sanitation and closure, preparing the group while awaiting help.
Jack moves some survivors to the inland caves once he realizes rescue isn’t coming	Jack	Survivors	70	85	Intelligent	Relocation improves long‑term survival prospects and living conditions for the group.
Jack attempts to hang onto his failed marriage and is unable to let it go	Jack	Jack and ex‑wife	15	25	Stupid	His refusal to accept the end prolongs mutual pain and entrenches his own issues.
Jack repeatedly tries to “fix” everything despite consistently worsening outcomes	Jack	Survivors	30	25	Stupid	His unchecked savior complex often escalates crises for others while burdening himself.
Jack accepts that he can’t kill himself and uses this to convince Richard not to commit suicide	Jack	Richard	70	80	Intelligent	He leverages his “plot armor” insight to restore Richard’s will to live and purpose while clarifying his own.
Jack lights a stick of dynamite next to himself and Richard and waits as the fuse burns out	Jack	Richard	65	85	Intelligent	He risks his own life to demonstrate Jacob’s protection, renewing Richard’s faith and motivation.
Jack later tries to repeat the bomb‑fuse trick with the Man in Black’s bomb	Jack	Survivors	25	15	Stupid	The misjudged move, combined with Sawyer’s interference, leads to disaster and deaths.
Jack manipulates Ben, Juliet, and Tom to save Kate and Sawyer	Jack	Ben, Juliet, Tom	80	85	Intelligent	He increases his strategic leverage to rescue allies with minimal lasting harm to himself.
Jack gives a hardline speech to coerce Sawyer into relinquishing the gun briefcase	Jack	Sawyer	60	35	Bandit	He secures weapons and control for himself and the camp by threatening Sawyer’s health.
Jack grows into a supportive, loving father to David in the flash‑sideways	Jack	David	80	90	Intelligent	Healing the generational trauma helps his own peace and greatly benefits his son’s well‑being.
Jack goes to David’s recital and tells him he’ll always be proud of him	Jack	David	85	95	Intelligent	This explicit emotional support strengthens their bond and helps Jack reconcile with his own paternal wounds.
Jack stays alive despite mortal wounds to appoint Hurley as his successor	Jack	Hurley	40	90	Helpless	He uses his last strength to empower Hurley’s leadership, sacrificing his remaining life for others’ future.
Jack frees Desmond from the Heart and reseals it himself	Jack	Desmond and survivors	35	90	Helpless	He expends the last of his life ensuring Desmond’s safety and the Island’s stability.
Jack and Kate share a final kiss before he returns to the Heart to die	Jack	Kate	55	65	Intelligent	This moment of closure comforts them both and strengthens Kate before her escape.
Jack ends up with Kate in the primary timeline	Jack	Kate	70	70	Intelligent	Their mutual choice provides emotional fulfillment without clear harm to others.
Jack comforts Sawyer indirectly by relaying Christian’s message of pride (via Sawyer’s story)	Jack	Jack	75	70	Intelligent	Accepting his father’s posthumous approval helps his own healing and improves his attitude toward others.
Jack smiles as he dies after seeing his friends escape on the Ajira plane	Jack	Escaping friends	65	90	Intelligent	Knowing they’re safe gives him emotional closure while confirming their survival and freedom.
Jack accepts that Locke “was right” too late and lives with that regret	Jack	Jack	20	55	Helpless	His recognition brings personal pain but clarifies the truth that influences his later, more selfless choices.
Jack repeatedly cries and shows vulnerability instead of repressing it	Jack	Jack and close allies	60	70	Intelligent	Expressing emotion helps his own processing and deepens bonds with others who see his humanity.
Jack snarks and trolls his friends when in a good mood (e.g., with Sawyer)	Jack	Friends	65	65	Intelligent	Light teasing builds camaraderie and eases tension without causing real harm.
