Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Ben becomes an Enemy Mine / Token Evil Teammate and cooperates with survivors	Ben	Survivors	70	70	Intelligent	Alliance improves his survival and helps others against larger threats.
Ben tells Jack the freighter people are dangerous and shouldn’t be trusted	Ben	Jack and survivors	55	75	Intelligent	Accurate warning slightly benefits his agenda but greatly protects survivors.
Ben betrays the Dharma Initiative to join the Others under Widmore	Ben	Dharma Initiative	60	10	Bandit	Gains status and belonging with the Others by selling out his original group.
Ben betrays Widmore and ousts him to take leadership of the Others	Ben	Widmore	70	20	Bandit	Increases his own power at Widmore’s expense and destabilizes leadership dynamics.
Ben eventually betrays Locke, Jacob, and the Man in Black at various points	Ben	Locke, Jacob, MiB	40	20	Stupid	Chronic backstabbing yields short bursts of power that ultimately leave him isolated and used.
Ben keeps a shotgun hidden in his piano bench	Ben	Potential attackers	70	50	Intelligent	Increases his personal safety with little cost to others unless misused.
Ben brainwashes Karl in Room 23 to stop him impregnating Alex	Ben	Karl and Alex	40	5	Bandit	Tries to control Alex’s life for his own parental/security neurosis, harming Karl’s autonomy.
Ben refuses to kill Penny in front of her young son Charlie and spares her	Ben	Penny and Charlie	40	80	Helpless	Abandons revenge (self-cost in his vendetta) to avoid traumatizing a child and killing an innocent.
Ben allows his daughter to die by choosing power games over surrendering	Ben	Alex	10	0	Stupid	Attachment to control directly results in Alex’s death and his ongoing guilt.
Ben kills Keamy in a rage after Keamy murders Alex, despite knowing about the dead man’s switch	Ben	Keamy and freighter passengers	30	0	Stupid	Gets revenge but triggers many additional deaths and undermines the rescue effort.
Ben summons the Smoke Monster to slaughter the mercenaries	Ben	Keamy’s mercenaries	70	10	Bandit	Protects himself and companions through extreme, indiscriminate violence.
Ben kidnaps infant Alex rather than kill her and raises her as his daughter	Ben	Alex	40	20	Bandit	Spares her life but robs her of parents and uses her within his agenda.
Ben threatens to kill Karl’s relationship with Alex by controlling them	Ben	Alex and Karl	45	10	Bandit	Feeds his possessive control at the cost of their autonomy and happiness.
Ben lies to Jack and Locke about drawing the map so they’ll fear an ambush	Ben	Jack and Locke	55	25	Bandit	Gains amusement and psychological leverage while increasing their anxiety for no gain to them.
Ben withholds information about Naomi slipping away to mess with Jack	Ben	Jack	60	20	Bandit	Enjoys trolling and momentary advantage while obstructing Jack’s situational awareness.
Ben lies casually about his mother teaching him to read	Ben	Conversation partner	55	45	Bandit	Minor identity bluff slightly amuses/empowers him while misleading others needlessly.
Ben claims to Locke that he’s a Pisces despite actually being a Sagittarius	Ben	Locke	55	45	Bandit	Purely playful deception that mildly gratifies him while giving Locke false trivia.
Ben attacks Ana Lucia after she killed two Others, calling them “good people”	Ben	Ana Lucia	40	20	Bandit	Retaliates for his people’s deaths and asserts a moral high ground while fueling conflict.
Ben beats the highly trained Keamy in a straight fight and stabs him to death	Ben	Keamy	60	10	Bandit	Eliminates a lethal enemy but knowingly endangers everyone on the freighter.
Ben refuses to kill innocent people when possible, even while at war	Ben	Potential innocents	50	70	Intelligent	Foregoing easy brutality preserves some moral line and reduces collateral harm without clear downside.
Ben pushes Hurley out of the way of a falling tree, getting trapped himself	Ben	Hurley	35	85	Helpless	He is injured and trapped, but Hurley’s life is saved and others later free Ben.
Ben gives Islanders and Alex’s safety priority over external threats for years	Ben	Others and Island	70	40	Bandit	Devotes his life to protecting his group, often via violent, harmful means to outsiders.
Ben decides to remain in the Flash-Sideways to work things out and look after Alex	Ben	Alex (flash-sideways)	75	80	Intelligent	Accepts extra time in limbo to continue caring for Alex and improve himself, benefiting both.
Ben kills Jacob after being told he was never special	Ben	Jacob	35	5	Bandit	Satisfies his wounded ego and removes a superior but severs his protection and empowers worse forces.
Ben chooses not to become Man in Black’s Dragon permanently and instead plots against him	Ben	Man in Black	65	75	Intelligent	Feigned allegiance preserves his survival while aiding the true heroes’ plan.
Ben re-joins the survivors once MiB leaves with Jack and Desmond	Ben	Survivors	70	80	Intelligent	Aligning with them increases his safety and directly supports efforts to stop MiB.
Ben tells Kate where Man in Black’s escape boat is	Ben	Kate and other survivors	75	85	Intelligent	Helps them escape and reach the final confrontation, while aligning him with the winning side.
Ben pushes Hurley out of danger then serves as Hurley’s loyal Number Two	Ben	Hurley	80	80	Intelligent	Finds meaningful, stable purpose while strengthening Hurley’s leadership for the Island’s good.
Ben respectfully closes Horace’s eyes after the Purge	Ben	Horace	55	40	Intelligent	Gains nothing tangible but shows remorse and humanity, slightly soothing his own conscience and honoring the dead.
Ben tutors Alex as a caring teacher in the flash-sideways	Ben	Alex (flash-sideways)	80	85	Intelligent	Helps Alex academically and emotionally while giving himself a healthier, redemptive role.
Ben shares a candy bar with Hurley, starting their odd friendship	Ben	Hurley	75	75	Intelligent	Fosters trust and camaraderie that later benefit both of them and the Island.
Ben protects Sun from Flocke and is honest with her about Jin	Ben	Sun	70	80	Intelligent	Supports his redemption, gains trust, and materially helps Sun’s safety and understanding.
Ben decides not to “move on” yet in the afterlife because he feels he has more to work out	Ben	Ben’s own soul/journey	80	70	Intelligent	Takes extra time to grow and atone, aiding his own development and indirectly those he cares about.
