Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Sandor obeys Ned’s order and blocks Gregor from killing Loras	Sandor	Loras	65	80	Intelligent	He curbs Gregor’s rampage, earning royal approval and saving Loras’ life.
Sandor refuses to steal Joffrey’s goods when fleeing, citing a code	Sandor	Sandor	55	55	Intelligent	He preserves his self-image and avoids extra risk without clear cost or gain to others.
Sandor robs the farmer and daughter who sheltered him and Arya	Sandor	Farmer and daughter	70	10	Bandit	He secures money for himself but dooms their already fragile household.
Sandor leaves the robbed farmer and daughter alive	Sandor	Farmer and daughter	40	20	Helpless	He spares them, which later means they suffer and starve rather than quick death.
Sandor later finds the farmer and daughter dead and buries them	Sandor	Farmer and daughter	35	70	Helpless	He gains mostly guilt and hardship while giving them respect in death.
Sandor threatens Polliver and ultimately slaughters him and his men	Sandor	Polliver’s men	70	30	Bandit	He avenges past wrongs and gets resources by brutally eliminating them.
Sandor deserts the defenders during Blackwater saying “Fuck the King”	Sandor	Lannisters/King’s Landing	55	20	Bandit	He saves himself and exits a traumatizing battle but abandons his sworn side.
Sandor testifies truthfully to the Brotherhood about his own crimes	Sandor	Brotherhood	60	60	Intelligent	Honest admission helps fair judgment and marks a step toward self-awareness.
Sandor helps Arya flee when she kills a Frey soldier in front of others	Sandor	Arya	65	80	Intelligent	He quickly kills the witnesses and extricates her from a lethal situation.
Sandor uses the Hound persona to cope with what he’s done	Sandor	Sandor	30	40	Helpless	The mask shields him in the short term but deepens alienation and unresolved trauma.
Sandor explodes at Brienne about “no safety” and refuses to give Arya up	Sandor	Arya	40	60	Helpless	His trauma-driven outburst worsens his odds yet is motivated by concern for Arya.
Sandor runs in and fights off Gregor at the tourney melee	Sandor	Gregor	65	70	Intelligent	He stops Gregor from murdering Loras and displays loyalty and skill.
Sandor threatens men to take their tavern table and beer	Sandor	Tavern patrons	65	35	Bandit	He asserts dominance and gets comfort while intimidating and displacing others.
Sandor trains Arya by punching her during Water Dancing practice	Sandor	Arya	55	70	Intelligent	His harsh demonstration risks minor harm but effectively teaches real-world combat limits.
Sandor murders Stark guards in the throne room under Slynt’s order	Sandor	Stark guards	55	10	Bandit	He secures his standing as an enforcer by butchering loyal men.
Sandor taunts Arya after his acquittal over Mycah’s death	Sandor	Arya	55	20	Bandit	He amuses himself emotionally while deepening her pain and hatred.
Sandor beats up a man and steals his valuables instead of killing him	Sandor	Innkeeper peasant	70	15	Bandit	He enriches himself while sparing the peasant’s life yet likely worsening his fate.
Sandor defends Sansa repeatedly from Joffrey’s sadism	Sandor	Sansa	65	85	Intelligent	He takes personal risk to blunt the king’s cruelty toward her.
Sandor spares Joffrey’s property when fleeing because “a man’s got to have a code”	Sandor	Joffrey	55	55	Intelligent	He keeps his personal code intact without materially changing anyone’s situation.
Sandor accepts work and peace in Septon Ray’s community	Sandor	Septon Ray’s village	70	80	Intelligent	Physical labor and community give him healing while the village gains his strength.
Sandor goes on a revenge hunt for Septon Ray’s murderers	Sandor	Rogue Brotherhood men	65	30	Bandit	He gains emotional satisfaction eliminating killers but acts from personal vengeance.
Sandor executes Lem and another man by hanging with Brotherhood’s consent	Sandor	Lem and cohort	60	50	Bandit	He gets partial revenge through relatively clean execution of guilty men.
Sandor kills extra rogue outlaws on his own using extreme brutality	Sandor	Rogue outlaws	65	35	Bandit	He indulges in overkill while still removing dangerous murderers.
Sandor joins the Brotherhood on their wight-hunting mission	Sandor	All living people	70	85	Intelligent	He risks his life for a cause that protects the entire realm and finds a role.
Sandor uses his tracking skills to find targets (e.g., Ray’s killers)	Sandor	Targets	70	45	Bandit	His tracking serves his ends, usually to capture or kill others.
Sandor euthanizes a dying merchant to end his suffering	Sandor	Merchant	60	80	Intelligent	He shoulders moral weight to give the man a quick, merciful death.
Sandor overcomes panic at Long Night upon seeing Arya in danger	Sandor	Arya	60	80	Intelligent	Renewed resolve helps him save her and resume fighting.
Sandor comforts Beric when Thoros dies	Sandor	Beric	60	70	Intelligent	He gains some human connection while easing another’s grief.
Sandor later beams with pride hearing how capable Arya has become	Sandor	Sandor	70	70	Intelligent	He gains satisfaction and validation in seeing his “pupil” thrive.
Sandor tells Arya that vengeance will leave her hateful and alone	Sandor	Arya	50	80	Intelligent	He gains little besides honesty while strongly steering her away from his own ruinous path.
Sandor chooses to go to King’s Landing to kill Gregor despite the danger	Sandor	Gregor	30	40	Helpless	His quest for revenge gives meaning but leads almost certainly to his death.
Sandor tackles Gregor through a wall into dragonfire, killing them both	Sandor	Gregor	10	30	Helpless	He sacrifices his own life to finally destroy his brother, ending a major threat at fatal cost.
Sandor refuses knighthood due to disgust at the institution	Sandor	Knighthood as system	45	55	Helpless	He preserves integrity yet forgoes power that could have been used for good.
Sandor says “Fuck Joffrey, fuck the Queen” and makes clear he’s out	Sandor	Lannisters	60	30	Bandit	He declares freedom from a toxic allegiance while weakening their hold.
Sandor uses Septon Ray’s community for Percussive Therapy labor	Sandor	Sandor	70	70	Intelligent	Hard work helps process trauma while contributing needed strength to the villagers.
Sandor warns Arya to at least tell him next time she pulls a revenge kill	Sandor	Arya	60	60	Intelligent	He normalizes her vengeance but encourages coordination for mutual safety.
Sandor expresses pride and laughter at Sansa feeding Ramsay to his hounds	Sandor	Sansa	60	65	Intelligent	He validates her strength and gives her emotional support for reclaiming power.
Sandor shows restraint by not torturing the three condemned rogue outlaws	Sandor	Rogue outlaws	55	60	Intelligent	He surrenders his urge for cruelty and keeps the executions relatively humane.
Sandor offers Sansa escape from King’s Landing during Blackwater	Sandor	Sansa	65	80	Intelligent	He risks Joffrey’s wrath to give her a chance at survival and freedom.
Sandor refuses to be thanked for saving Sansa	Sandor	Sandor	55	70	Intelligent	He declines emotional reward while letting her keep dignity without obligation.
Sandor fights Brienne to keep Arya with him	Sandor	Arya	30	55	Helpless	His misjudgment leads to grave injury without benefiting Arya, who survives regardless.
Sandor refuses Arya’s attempt to cauterize his infected bite wound	Sandor	Sandor	15	50	Helpless	His stubbornness worsens his condition and weakens him before fighting Brienne.
Sandor later reconciles with Arya when they meet at Winterfell	Sandor	Arya	70	75	Intelligent	Mutual forgiveness eases old wounds and restores a supportive bond.
Sandor threatens polliver’s men about “eating every chicken in this room”	Sandor	Polliver’s men	65	30	Bandit	He asserts dominance and sets up a fight where he’ll kill them for his and Arya’s gain.
Sandor chooses quick kills instead of torture for most enemies	Sandor	Opponents	55	55	Intelligent	He still kills but deliberately avoids unnecessary suffering.
Sandor repeatedly uses snark and insults as a coping mechanism	Sandor	Conversation partners	45	55	Helpless	His hostility protects him emotionally but pushes others away.
Sandor admits his fear of fire (e.g., explaining his scars to Arya)	Sandor	Arya	60	70	Intelligent	Vulnerability deepens their bond and helps Arya understand him.
Sandor rejects naïve optimism, trying to prepare Arya for Westeros	Sandor	Arya	60	70	Intelligent	His harsh lessons increase her survival skills even if they hurt her feelings.
Sandor punches Arya unconscious when taking her from the Brotherhood	Sandor	Arya	55	40	Bandit	He secures his ransom chance at the cost of harming and overriding her will.
Sandor arranges to ransom Arya despite knowing she wants him dead	Sandor	Arya’s family	60	60	Intelligent	He pursues profit while realistically planning to reunite her with her kin.
Sandor carries boots and supplies off the hanged outlaw he executes	Sandor	Executed outlaw	65	45	Bandit	He uses a dead man’s gear for practical gain with minimal extra harm.
