Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Being killed by Tyrion with a crossbow on the privy	Tyrion	Tywin	30	60	Helpless	Tyrion gains emotional vengeance and freedom but loses his home, love, and position; Tywin’s death lifts his tyranny over others.
Choosing battlefield strategy that relies on Tyrion’s wildfire at Blackwater	Tywin	Stannis’s forces	60	40	Bandit	He arrives with relief forces that would have failed without Tyrion’s tactic, gaining victory but at high enemy cost.
Driving his children with contempt, seeing their achievements as failures	Tywin	Cersei and Jaime	25	20	Stupid	His refusal to recognize their strengths leaves them brittle, resentful, and ill-prepared to rule after him.
Appointing Tyrion as Acting Hand of the King	Tywin	King’s Landing	75	70	Intelligent	He uses Tyrion’s abilities to stabilize the capital and war effort, which benefits both his house and the realm in the short term.
Sweeping Tyrion’s accomplishments under the rug and belittling him afterward	Tywin	Tyrion	25	15	Stupid	He preserves his ego but wastes a proven asset and deepens the resentment that will cost him his life.
Taking Tysha from Tyrion, having her gang-raped by guards, and annulling the marriage	Tywin	Tyrion and Tysha	5	0	Stupid	He inflicts lifelong trauma for a petty lesson, gaining no strategic advantage and poisoning his relationship with Tyrion forever.
Sentencing Tyrion to death while knowing he is innocent	Tywin	Tyrion	10	5	Stupid	The move is spiteful and short-sighted, discarding a key strategist and triggering the chain that ends in his own murder.
Personally killing Tywin with a crossbow	Tyrion	Tywin	35	55	Helpless	He escapes a life of abuse and removes a tyrant, but becomes a fugitive, loses his lover, and bears deep guilt.
Sending Gregor Clegane to ravage the Riverlands in retaliation for Catelyn taking Tyrion	Tywin	Riverlands smallfolk	65	5	Bandit	The campaign intimidates enemies and asserts Lannister strength while devastating civilians and stoking future vengeance.
Stopping wanton torture at Harrenhal and turning prisoners into forced labor	Tywin	Prisoners at Harrenhal	65	35	Bandit	He increases his logistical strength and reduces wasteful cruelty, though the prisoners remain enslaved and exploited.
Riding to Blackwater Bay with Tyrell forces to save King’s Landing	Tywin	King’s Landing and Lannister cause	80	70	Intelligent	He decisively breaks Stannis’s assault, preserving both his family’s rule and the city’s survival.
Commuting Podrick Payne’s hanging and assigning him to squire for Tyrion	Tywin	Podrick and Tyrion	65	70	Intelligent	He salvages a useful boy and gives Tyrion capable support while still signaling discipline.
Handing Arya over to Gregor Clegane’s service when he departs Harrenhal	Tywin	Arya	30	10	Stupid	He abandons a clever, valued servant to a notorious monster, gaining no clear benefit and risking losing a potential asset/hostage.
Bringing up Tyrion’s whoring and dismissing his successes when Tyrion asks for reward	Tywin	Tyrion	20	15	Stupid	He protects his own pride but further alienates the son who just saved his regime.
Throwing away people he’d shown kindness to when power or ambition demands it	Tywin	Arya, Tyrion, others	25	20	Stupid	His inconsistency erodes loyalty and trust, diminishing the long-term utility of those he manipulates.
Paying Walder Frey and Roose Bolton to betray Robb Stark at the Red Wedding	Tywin	Robb and Northern forces	75	5	Bandit	He secures victory and eliminates the Stark army, at the cost of massive taboo-breaking and future revenge.
Using Gregor Clegane as a raider to provoke conflict with Ned Stark	Tywin	Ned Stark and Riverlands	60	10	Bandit	The gambit is meant to force a quick resolution in Lannister favor, but causes immense collateral suffering.
Presenting the murdered Targaryen children wrapped in Lannister banners to Robert	Tywin	House Targaryen and Robert	70	10	Bandit	He secures Robert’s favor and removes rival heirs, but deepens hatred from Dorne and others.
Launching a Rape, Pillage, and Burn campaign on the Riverlands after Tyrion’s capture	Tywin	Riverlands populace	65	5	Bandit	He reasserts his house’s deterrent power through terror, while brutalizing innocents and breeding long-term animosity.
Having Tysha raped by his garrison in front of Tyrion as punishment	Tywin	Tysha and Tyrion	0	0	Stupid	Extreme cruelty provides no strategic gain and permanently scars his son, contributing to future betrayal.
Refusing to consider negotiations with Robb Stark despite repeated battlefield losses	Tywin	House Lannister war effort	40	25	Stupid	He clings to pride and attrition tactics, burning resources and lives when a political settlement might serve better.
Destroying Ned Stark’s sword Ice and reforging it into two Lannister blades	Tywin	House Stark legacy	75	20	Bandit	He gains two valuable Valyrian swords and symbolically asserts dominance, deepening Stark-Lannister enmity.
Hiring rapists, sadists, and psychopaths like Gregor Clegane for dirty work	Tywin	Westerosi smallfolk	60	10	Bandit	He gains deniable brutality as a tool but empowers monsters who terrorize the realm and stain his house’s name.
Arranging Tyrion’s forced marriage to Sansa to secure the North	Tywin	Tyrion and Sansa	60	15	Bandit	He engineers a potentially powerful claim but traumatizes Sansa and misreads Tyrion’s reluctance, sowing family discord.
Refusing to name Tyrion heir to Casterly Rock and vowing he’d die first	Tywin	Tyrion	20	20	Stupid	He rejects his most capable child for pride, leaving his succession fragile and driving Tyrion further away.
Publicly overruling Joffrey on the bedding ceremony to spare Tyrion and Sansa humiliation	Tywin	Tyrion and Sansa	60	65	Intelligent	He maintains Lannister dignity, restrains Joffrey’s cruelty, and somewhat protects both bride and groom.
Covering Tommen’s eyes during Joffrey’s agonizing death	Tywin	Tommen	70	80	Intelligent	He shields a vulnerable child from trauma and preserves Tommen’s emotional stability for future rule.
Mocking Cersei’s political skill and sidelining her from decision-making	Tywin	Cersei	35	25	Stupid	He accurately notes her flaws but gives her no guidance, encouraging secretive, destructive behavior he later can’t control.
Revealing that the Lannister gold mines have run dry and seeking Tyrell alliance	Tywin	House Lannister and Tyrells	70	65	Intelligent	He pragmatically faces insolvency and secures a financial lifeline via marriage, benefiting both houses.
Trusting Littlefinger and enabling his rise over the Vale and Riverlands	Tywin	Himself and realm	35	20	Stupid	He overestimates his ability to control Baelish, empowering a schemer who later undermines Lannister interests.
Insisting the Red Wedding ended Northern resistance “once and for all”	Tywin	Northern houses	45	15	Stupid	He misreads the cultural backlash, helping create martyrs and future coalitions that later topple his legacy.
Bringing Shae to testify against Tyrion in a humiliating spectacle	Tywin	Tyrion	5	10	Stupid	Petty cruelty wrecks his own carefully arranged plea bargain and drives Tyrion to demand trial by combat.
Sending Tyrion to the vanguard with the hill tribes at the Green Fork	Tywin	Tyrion	55	25	Bandit	He uses Tyrion as expendable shock value, risking his life to gain tactical advantage and possibly be rid of him.
Arranging Tyrion’s exile to the Wall as part of a plea deal (before sabotaging it)	Tywin	Tyrion	65	55	Intelligent	He nearly removes an internal rival without kinslaying while preserving Lannister image and gaining a useful man on the Wall.
Forcing Cersei toward marriage with Loras Tyrell to bind the Tyrell alliance	Tywin	Cersei and Tyrells	65	35	Bandit	He strengthens a crucial alliance and succession plan, at the cost of Cersei’s autonomy and future family stability.
Ignoring widespread suspicion of Cersei–Jaime incest until Cersei tells him directly	Tywin	Himself and dynasty	25	30	Helpless	His denial blinds him to a major legitimacy threat, undermining the careful succession he’s tried to build.
Attempting to cow Joffrey in the throne room and sending him to bed	Tywin	Joffrey	70	55	Intelligent	He asserts real authority over a dangerous, incompetent king, improving governance prospects for everyone.
Negotiating with Oberyn Martell to calm Dorne and offer him a Council seat	Tywin	House Martell alliance	70	60	Intelligent	He tries to turn a bitter enemy into a partner against future threats like Daenerys.
Insisting every Lannister sacrifice for “the family name” while sacrificing nothing comparable himself	Tywin	His children	30	20	Stupid	Hypocrisy corrodes loyalty and makes his children more likely to rebel than to uphold his legacy.
Sending endless soldiers against Robb, then resorting to Frey/Bolton treachery	Tywin	Lannister army and realm	55	20	Stupid	Attrition drains his strength; victory comes only via dishonor that destabilizes politics far beyond the war.
