Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Oberyn assures Cersei that Myrcella will be kept safe and happy in Dorne	Oberyn Martell	Myrcella Baratheon, Cersei	80	85	Intelligent	He shows good faith and provides safety and kindness to a child, strengthening diplomatic ties.
Oberyn promises to send Myrcella a ship from her mother with Cersei’s regards	Oberyn Martell	Myrcella Baratheon, Cersei	75	85	Intelligent	He invests modest resources to reinforce emotional bonds and Myrcella’s security.
Oberyn decides to champion Tyrion in trial by combat	Oberyn Martell	Himself, Tyrion, Gregor Clegane	40	35	Bandit	He gains a chance at revenge and influence while risking his life and possibly worsening political chaos.
Oberyn demands trial by combat specifically to face the Mountain	Oberyn Martell	Himself, Gregor Clegane	35	30	Bandit	He pursues personal vengeance at great personal risk and potential collateral instability.
Oberyn writes a poem to one of his daughters	Oberyn Martell	His daughter	80	90	Intelligent	It strengthens emotional bonds and benefits his child at negligible cost.
Oberyn flirts with and propositions multiple partners for group sex	Oberyn Martell	Various lovers	80	75	Intelligent	Consensual pleasure enhances his and partners’ enjoyment without shown harm.
Oberyn uses manticore venom on his spear for the duel	Oberyn Martell	Gregor Clegane	55	25	Bandit	The poison improves his odds of killing Gregor but is designed for maximum suffering.
Oberyn engages in extensive showboating and spear‑twirling before and during the duel	Oberyn Martell	Himself, spectators	30	55	Helpless	His theatrics entertain others but undermine his own safety and focus.
Oberyn fights Gregor using superior speed, light armor, and hit‑and‑run tactics	Oberyn Martell	Gregor Clegane	75	40	Bandit	His strategy maximizes his survival odds and cripples Gregor for his own revenge.
Oberyn insists on extracting a public confession from Gregor during the duel	Oberyn Martell	Gregor Clegane, Lannisters, himself	25	35	Stupid	The demand exposes him to fatal risk and only marginally increases others’ benefit beyond simply killing Gregor.
Oberyn pauses instead of finishing Gregor when he has him at his mercy	Oberyn Martell	Himself, Gregor Clegane	10	20	Stupid	Holding back the killing blow leads directly to his own gruesome death and lets Gregor retaliate.
Oberyn gets within arm’s reach of the wounded but not dead Gregor	Oberyn Martell	Himself, Gregor Clegane	5	15	Stupid	This needless proximity allows Gregor to kill him while providing no additional advantage.
Oberyn continues to scream accusations at Gregor while circling him	Oberyn Martell	Himself, Gregor Clegane	20	30	Stupid	The monologuing vents emotion but degrades his tactical focus and timing.
Oberyn repeats “Today is not the day I die” and dismisses helmet advice	Oberyn Martell	Himself	10	45	Helpless	His overconfidence and rejection of safety gear directly increase his vulnerability without any benefit to others.
Oberyn poisons Gregor sufficiently that Gregor later dies in agony	Oberyn Martell	Gregor Clegane	60	10	Bandit	He secures lethal vengeance for himself and Dorne at the cost of causing extreme suffering to his enemy.
Oberyn’s death humiliates Tywin via Gregor’s public confession	Oberyn Martell	Tywin Lannister, Lannister reputation	20	35	Helpless	He dies horribly but weakens his enemy’s reputation and moral standing.
Oberyn’s death triggers Tyrion’s death sentence and Tywin’s later murder	Oberyn Martell	Lannister family power structure	30	25	Helpless	His loss harms him absolutely yet indirectly topples his enemies’ leadership more than a victory would.
Oberyn’s death removes Ellaria’s moral restraint, leading her to turn worse	Oberyn Martell	Ellaria Sand, Dorne, Lannisters	15	20	Stupid	His absence unleashes chaotic, vengeful behavior in Ellaria that harms others and Dorne without helping him.
Oberyn’s example and history help Ellaria later justify murdering Myrcella	Oberyn Martell	Myrcella Baratheon	20	10	Stupid	His vengeful legacy contributes to a child’s death with no benefit to him and deepening cycles of revenge.
Oberyn adopts a life philosophy of intense hedonism and risk (“may not live to be old, and he doesn’t care”)	Oberyn Martell	Himself	40	55	Helpless	He gains present pleasure but knowingly sacrifices future life and safety, with little clear benefit to others.
Oberyn openly trolls and jabs verbally at Lannisters in court	Oberyn Martell	Lannisters	55	40	Bandit	He asserts dominance and gains emotional satisfaction while increasing hostility and tension.
Oberyn chooses to travel widely across Westeros and Essos and study abroad	Oberyn Martell	Himself, his people	85	75	Intelligent	He broadens his knowledge and perspective, which benefits both him and Dorne.
Oberyn serves as a reasonable judge who questions biased witnesses at Tyrion’s trial	Oberyn Martell	Tyrion, judicial process	75	85	Intelligent	He protects his own integrity and improves fairness in the proceeding.
Oberyn publicly challenges Tywin’s narrative by demanding acknowledgment of Elia’s murder	Oberyn Martell	Tywin Lannister, court audience	45	55	Intelligent	He risks himself somewhat but forces truth into the open, informing and morally arming others.
