Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Varys warns Aerys not to open King’s Landing’s gates to Tywin	Varys	Aerys / King’s Landing	55	65	Intelligent	He correctly predicts Tywin’s betrayal, trying to avert a massacre that would also threaten his own survival.
Varys quietly backs Viserys as replacement for Robert	Varys	Realm under Robert	60	15	Bandit	He seeks a pliable Targaryen restored for his designs at the cost of likely installing a far worse king.
Varys serves multiple regimes and secretly undermines them when he deems them unfit	Varys	Current rulers	65	35	Bandit	He preserves his role as indispensable operator while destabilizing sitting governments, producing mixed but often harmful disruptions.
Varys declares to Daenerys that he is loyal to the people, not to her personally	Varys	Daenerys / the realm	60	55	Intelligent	He asserts terms that safeguard his principle of serving the realm while nudging her toward accountable rule.
Varys cultivates and employs a network of “little birds” as informants	Varys	Informant children	75	45	Bandit	He gains immense power; he treats them better than others do but still exploits poor children for dangerous espionage.
Varys acquires detailed maps of secret routes out of the Red Keep and keeps a smuggling crate	Varys	Red Keep occupants	75	55	Intelligent	His extreme preparedness protects himself and enables rescues or escapes that can reduce bloodshed in crises.
Varys and Illyrio arrange Daenerys’s marriage to Khal Drogo as part of a Targaryen restoration plan	Varys	Daenerys / Westeros	65	20	Bandit	He advances his restoration strategy by commodifying Dany and setting up an invasion that will devastate others.
Varys orchestrates a botched assassination attempt on Daenerys to trigger Drogo’s invasion	Varys	Daenerys / Westeros	65	15	Bandit	He manipulates events to spark war that furthers his designs while greatly imperiling Dany and countless innocents.
Varys chooses to support the Lannister regime over Stannis to block Melisandre’s influence	Varys	Realm under Lannisters	60	25	Bandit	He preserves his position and avoids a magic‑dominated regime but props up a corrupt house that worsens conditions.
Varys visibly opposes Joffrey’s more sadistic plans (e.g., serving Robb’s head, wedding reenactment)	Varys	Court / Sansa	55	65	Intelligent	He pushes back on excess cruelty, subtly reducing harm to victims and reputational damage to the monarchy.
Varys helps Tyrion escape King’s Landing after his conviction	Varys	Tyrion / himself	70	55	Intelligent	He saves a key ally while preserving his own life by fleeing, with some destabilization but overall pro‑realm value later.
Varys flees Westeros with Tyrion after Tywin’s death	Varys	Varys	80	40	Intelligent	He maximizes his survival and future ability to act, though his exit leaves a more chaotic power vacuum behind.
Varys later backs Daenerys as the best available ruler for the people	Varys	Daenerys / realm	65	55	Intelligent	He aligns with a candidate he evaluates as relatively pro‑people, enhancing both his influence and potential public benefit.
Varys participates in Daenerys’s court after previously backing an assassination attempt on her	Varys	Daenerys	60	40	Bandit	He rehabilitates his position and gains proximity to power while Daenerys incurs the risk of a proven plotter within her circle.
Varys becomes Daenerys’s Master of Whisperers but fails to provide useful intelligence in Seasons 7–8	Varys	Daenerys’s cause	35	40	Helpless	He neglects his core function, weakening his own value and leaving her blind without clear offsetting benefits to others.
Varys voices concerns to Tyrion about Daenerys’s messianic rhetoric and destiny claims	Varys	Tyrion	55	60	Intelligent	He accurately flags risks in her mindset, giving Tyrion a more realistic basis for strategy and restraint.
Varys attempts to poison Daenerys and openly plots to depose her in favor of Jon	Varys	Daenerys / King’s Landing	20	10	Stupid	He gets himself executed and further radicalizes Daenerys, hastening exactly the slaughter he sought to prevent.
Varys argues with Tyrion and Jon that Daenerys is becoming dangerous to the realm	Varys	Tyrion and Jon	55	65	Intelligent	He correctly warns them about her trajectory, offering a chance (unused) to avert catastrophe.
Varys supports Jon’s claim to the throne over Daenerys once he learns Jon’s heritage	Varys	Jon / Daenerys	50	40	Bandit	He seeks a calmer ruler ostensibly for the people but undercuts a sitting queen and triggers destabilizing succession conflict.
Varys continues his anti‑Daenerys plotting while remaining physically in her inner circle	Varys	Varys	10	20	Stupid	He ignores his own risk calculus, ensuring his swift discovery and death while failing to meaningfully protect anyone.
Varys offers water and counsel to imprisoned Ned and urges a false confession to save his life	Varys	Ned Stark	60	70	Intelligent	He encourages Ned to sacrifice honor to survive and spare his family, aligning mercy with practical stability.
Varys sells Daenerys to the Dothraki (through support of that plan) as a political pawn	Varys	Daenerys	60	20	Bandit	He advances a restoration war strategy at the heavy personal cost of Daenerys’s autonomy and safety.
Varys undermines Stannis’s bid in favor of the Lannisters to prevent a R’hllor‑dominated throne	Varys	Stannis / realm	55	30	Bandit	He chooses what he sees as the lesser of two evils but blocks the one claimant who later acts decisively against existential threats.
Varys tries to bribe Shae into leaving King’s Landing for her safety	Varys	Shae	55	65	Intelligent	He spends resources and social capital to protect her from foreseeable danger, with some benefit in limiting future scandals.
Varys later issues increasingly dire warnings to Tyrion to send Shae away	Varys	Tyrion and Shae	55	65	Intelligent	He pushes hard to avert their eventual tragedy, prioritizing their survival and court stability over his comfort.
Varys covertly supports Sansa and tries to help her position	Varys	Sansa	55	60	Intelligent	He aids a vulnerable highborn girl, improving her odds and aligning with a more moderate Stark influence.
Varys informs Tyrion that many know he saved the city at Blackwater and that they will not forget	Varys	Tyrion	60	65	Intelligent	He boosts Tyrion’s morale and affirms his hidden value, preserving a capable ally with negligible downside.
Varys smuggles Tyrion to Essos and partners with him there	Varys	Tyrion	70	55	Intelligent	He saves and empowers a like‑minded strategist, strengthening both their future influence in pursuing realm stability.
Varys warns Olenna Tyrell about Littlefinger’s ambition and promotes a Sansa–Loras match	Varys	Olenna / Sansa	55	40	Helpless	He hopes to curb Littlefinger and protect Sansa but accidentally facilitates an alliance that upends his control and destabilizes the court.
Varys supports a Targaryen restoration as “for the good of the realm” despite Viserys’s nature	Varys	Realm	60	25	Bandit	He clings to a dynastic solution and his own vision while courting a much worse sovereign for the populace.
Varys persistently destabilizes regimes he judges inadequate in order to “help” the common people	Varys	Current regime / commoners	60	30	Bandit	He maintains his role as kingmaker but repeatedly plunges the realm into wars that brutalize the very people he claims to serve.
Varys cooperates with Robert’s order to assassinate Daenerys while also subtly undermining it	Varys	Daenerys	55	20	Bandit	He hedges to stay in favor with Robert and his co‑conspirators while preserving Dany as a backup, leaving her gravely endangered.
Varys calmly accepts execution by dragonfire and affirms his friendship with Tyrion	Varys	Varys	35	55	Helpless	He gains moral dignity and leaves Tyrion a clear lesson but loses his life and any future capacity to protect the realm.
Varys chooses to remain close to Daenerys on Dragonstone while engaging in open treason	Varys	Varys	10	15	Stupid	He knowingly courts lethal exposure without securing any concrete protection or success for his cause.
