Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Refuses to leave Margaery and Loras behind until assured Margaery is “still playing the game”	Olenna	Margaery and Loras	35	75	Helpless	Endangers herself by staying in a hostile capital for her grandchildren’s sake.
Allies with Martells and Daenerys to avenge her family	Olenna	Cersei and Lannister regime	60	40	Bandit	Gains a path to revenge and potential restoration at the cost of escalating war against others.
Reveals to Jaime, after drinking poison, that she killed Joffrey	Olenna	Jaime and Cersei	55	20	Bandit	Gains emotional revenge and robs Jaime of satisfaction while inflicting psychological harm on him/Cersei.
Travels back to Highgarden to mobilize Tyrell troops herself without sharing intel	Olenna	House Tyrell	20	40	Helpless	Takes on strategic decisions alone, contributing to her house’s downfall despite intent to protect it.
Protects Margaery by killing Joffrey to prevent a sadistic marriage	Olenna	Margaery	80	75	Intelligent	Removes a direct, extreme threat to her granddaughter and indirectly others despite broader instability.
Protects Loras by preempting laws that could execute homosexuals via Joffrey’s removal	Olenna	Loras	75	70	Intelligent	Neutralizes a monarch likely to criminalize his sexuality, reducing long-term lethal risk to him.
Refuses to inform Tyrion that Casterly Rock is effectively worthless	Olenna	Daenerys’ coalition	35	30	Stupid	Withholds key intelligence, leading to a failed strategy that harms her side without benefiting her.
Tells Daenerys to ignore Tyrion’s advice	Olenna	Daenerys	45	35	Helpless	Undermines a (flawed but useful) advisor, contributing to later strategic blunders that also hurt her faction.
Kills Joffrey to protect Margaery, unintentionally destabilizing Westeros	Olenna	Westeros political order	70	25	Bandit	Advances family safety and weakens hated Lannisters but triggers leadership vacuum and fanatic rise.
Keeps her role in Joffrey’s poisoning secret even from Margaery	Olenna	Margaery and House Tyrell	30	45	Helpless	Protects herself short-term but deprives heirs of crucial knowledge, worsening long-term house survival.
Withholds updated knowledge of Lannister bankruptcy from Tyrion	Olenna	Daenerys’ war effort	30	30	Stupid	Allows flawed assumptions to stand, aiding enemy strategy with no real benefit to herself.
Publicly breaks Tywin’s quill to resist his Kingsguard threat to Loras	Olenna	Tywin	65	45	Bandit	Asserts leverage and pushes back on a bad deal, gaining negotiation ground while increasing tension.
Sends the entire Tyrell fleet to join Daenerys’ armada	Olenna	Daenerys’ coalition	60	65	Intelligent	Strengthens an anti-Cersei alliance, trading Tyrell resources for a realistic shot at revenge and regime change.
Takes out the poison from Sansa’s necklace while consoling her	Olenna	Sansa	75	20	Bandit	Uses sincere-seeming comfort as cover for theft of the poison crystal, facilitating her plot at Sansa’s risk.
Threatens Littlefinger that if House Tyrell falls she’ll expose their regicide plot	Olenna	Littlefinger	70	35	Bandit	Deters him from betraying her by tying their fates, at his potential future expense.
Belittles Mace for not seeing Cersei’s ploy, then reassures him about saving their children	Olenna	Mace	60	70	Intelligent	Stings his pride but refocuses him on rescuing their children, strengthening family resolve.
Insults and dismisses Cersei’s attempts at politeness, openly calling out her motives	Olenna	Cersei	55	40	Bandit	Gains rhetorical advantage and emotional satisfaction while further alienating a dangerous rival.
Advises Daenerys that she survived by ignoring “clever men”	Olenna	Daenerys	65	60	Intelligent	Encourages Dany’s independent judgment, partially counterbalancing overreliance on flawed advisors.
Accepts Jaime’s offer of painless poison instead of facing Cersei’s torture	Olenna	Herself	45	55	Helpless	Chooses a less agonizing death, slightly easing others’ trouble while still losing everything.
