Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Cersei bullies Pycelle and orders him to feed wedding leftovers to the dogs instead of the poor	Cersei	Pycelle and smallfolk	40	15	Bandit	She enjoys petty dominance while slightly worsening popular hunger and loyalty.
Cersei nearly has Littlefinger’s throat slit when he hints at her incest	Cersei	Littlefinger	40	35	Bandit	She reinforces fear and secrecy but risks alienating a dangerous schemer.
Cersei frames Tyrion for Joffrey’s murder and engineers a show trial	Cersei	Tyrion	20	15	Stupid	She almost eliminates him but loses Tywin, who is killed during Tyrion’s escape.
Cersei selects Gregor Clegane as champion in Tyrion’s trial by combat	Cersei	Tyrion and Oberyn	55	25	Bandit	She maximizes the chance of Tyrion’s death but provokes Dorne when Oberyn dies.
Cersei gloats over Tyrion’s forced marriage to Sansa	Cersei	Tyrion and Sansa	40	20	Bandit	She gains sadistic satisfaction and a perceived check on Sansa without direct benefit.
Cersei exposes Shae at Tyrion’s trial, destroying the relationship	Cersei	Tyrion	35	20	Bandit	She inflicts emotional torture at the cost of further radicalizing him against her.
Cersei torments Sansa while she is a hostage in King’s Landing	Cersei	Sansa	35	20	Bandit	She vents jealousy and dominance, strengthening Sansa’s hatred and future opposition.
Cersei arranges Robert’s fatal hunting “accident” with Lancel’s help	Cersei	Robert and realm stability	30	25	Bandit	She removes an unwanted husband and speeds her son’s crown at the cost of civil war.
Cersei dismisses Ned’s offer of exile and instead moves to have him condemned	Cersei	Ned Stark	35	20	Bandit	She safeguards her children’s claim but sets up the chain to war and Stark revenge.
Cersei fails to stop Joffrey executing Ned and then accepts it	Cersei	House Stark and realm	25	15	Stupid	She loses a moderating figure and ignites the Northern rebellion against herself.
Cersei has Lady executed despite knowing the wolf was innocent	Cersei	Starks (esp. Sansa)	35	10	Stupid	She asserts control but creates needless hatred in a key noble house.
Cersei repeatedly undermines Margaery and tries to sabotage her influence over Joffrey and Tommen	Cersei	Margaery	30	20	Stupid	She wins minor points while driving Tommen, the Tyrells, and the Faith against her.
Cersei has Lancel as her lover while Jaime is captive	Cersei	Jaime	40	40	Helpless	She seeks comfort and leverage but devalues the relationship that anchors her.
Cersei threatens to gouge out Maggy the Frog’s eyes if she refuses prophecy	Cersei	Maggy	40	30	Bandit	She gets the prophecy through intimidation, with no real subsequent benefit.
Cersei brings back the Faith Militant to attack Margaery and Loras	Cersei	Tyrells and future self	25	15	Stupid	She injures rivals but empowers fanatics who later imprison her and Tommen’s queen.
Cersei visits imprisoned Margaery to gloat over her downfall	Cersei	Margaery	35	20	Bandit	She gains sadistic satisfaction while solidifying Tyrell hatred.
Cersei confesses only to adultery to secure her release and walk of atonement	Cersei	Herself	55	40	Intelligent	She strategically limits her confession to survive and regain position.
Cersei endures the Walk of Shame to return to the Red Keep	Cersei	Herself	60	45	Intelligent	She sacrifices pride to regain access to power and Qyburn’s protection.
Cersei tortures Septa Unella and leaves her to Gregor	Cersei	Unella	40	10	Stupid	She indulges cruelty but offers no strategic gain and deepens her own moral decay.
Cersei burns the Tyrells and Kevan along with the Faith in the Sept	Cersei	Tyrells and Lannister line	20	10	Stupid	She wipes out rivals but destroys vital allies and her own uncle.
Cersei orders Pycelle murdered	Cersei	Pycelle	40	25	Bandit	She eliminates an advisor she dislikes, marginally tightening control at the cost of institutional stability.
Cersei embraces her affair with Jaime publicly after seizing the throne	Cersei	Court and nobles	45	30	Bandit	She gets emotional honesty and Jaime’s open support while eroding remaining legitimacy.
Cersei refuses to send Lannister troops north against the White Walkers	Cersei	Realm	30	15	Stupid	She hoards forces but risks extinction or retribution from whoever wins.
Cersei orders the use of scorpions and the Golden Company to defeat Daenerys	Cersei	Daenerys’s forces	45	30	Bandit	She enhances her chances in conventional war, though misjudges dragons.
Cersei invites Tyrion to parley at the gates of King’s Landing	Cersei	Tyrion	55	40	Intelligent	She gains intelligence and an opportunity to gauge enemy resolve without immediate cost.
Cersei rejects Tyrion’s plea to surrender and orders Missandei executed	Cersei	Missandei and King’s Landing	15	5	Stupid	She gains a momentary spiteful triumph and triggers Daenerys’s rampage.
Cersei orders civilians into the Red Keep as human shields	Cersei	Civilians of King’s Landing	35	5	Bandit	She tries to deter attack by risking her subjects’ lives, who are later massacred.
Cersei contemplates killing Jaime when he defies her about honoring the truce	Cersei	Jaime	25	20	Stupid	She nearly destroys her only loyal general over wounded pride.
Cersei hires the Golden Company with Iron Bank funds instead of rebuilding local support	Cersei	Seven Kingdoms	35	25	Bandit	She boosts her army but deepens debt and foreign dependence.
Cersei drinks and emotionally neglects Tommen during critical times	Cersei	Tommen	20	25	Stupid	Her numbing undermines her ability to help him cope, contributing to his despair.
Cersei blames Tyrion for all Lannister misfortunes after Tywin’s death	Cersei	Tyrion	30	20	Stupid	Her scapegoating prevents learning and further hardens an enemy already set on deposing her.
Cersei ignores the wight’s threat after seeing it firsthand	Cersei	Herself and realm	30	15	Stupid	She underestimates existential danger in favor of short-term political calculus.
Cersei has Myrcella sent to Dorne as part of Tyrion’s plan (she later resents this)	Cersei	Myrcella	45	60	Intelligent	Myrcella gains safety from KL turmoil and a politically useful match; Cersei partially accepts.
Cersei torments Ellaria by killing Tyene with a kiss and leaving Ellaria to watch her die	Cersei	Ellaria and Tyene	30	10	Stupid	She exacts personal revenge that yields no strategic gain and cements Dornish hatred.
Cersei orders Euron to capture and deliver Yara, the Sand Snakes, and Ellaria	Cersei	Ironborn and Dornish	45	25	Bandit	She removes enemies and gains hostages, but binds herself to an unstable ally.
Cersei allies with Euron Greyjoy for naval power and future marriage	Cersei	Euron	50	30	Bandit	She secures one of the few remaining fleets at the cost of empowering a volatile partner.
Cersei refuses to acknowledge any blame for the rebellion against her rule	Cersei	Herself	25	25	Helpless	Her denial comforts her ego but blocks course correction and reform.
Cersei orders Tommen’s body burned and ashes scattered on the Sept ruins	Cersei	Tommen’s memory and mourners	20	20	Stupid	She erases a focal point for grief and further alienates Jaime.
Cersei drinks during pregnancy despite knowing the risk	Cersei	Unborn child	5	5	Stupid	She indulges addiction while risking the only remaining heir and her own body.
Cersei uses her pregnancy announcement to bind Jaime’s loyalty	Cersei	Jaime	60	35	Bandit	She regains his commitment and discourages his moral doubts at the cost of manipulating him.
Cersei refuses to flee early during Daenerys’s sack, insisting the Red Keep “won’t fall”	Cersei	Herself and Qyburn	20	15	Stupid	Her denial delays escape and leads to her and Qyburn’s deaths.
Cersei panics and attempts to flee through the tunnels as the Red Keep collapses	Cersei	Herself and Jaime	30	40	Helpless	Her flight instinct preserves emotional closure with Jaime but fails to save their lives.
Cersei dies sobbing in Jaime’s arms as the Red Keep collapses	Cersei	Jaime	10	30	Helpless	She loses everything; Jaime gains only brief solace before his own death.
