Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Tyrion threatens to have Joffrey’s genitals cut off if he doesn’t stop tormenting Sansa	Tyrion	Joffrey	60	55	Intelligent	The dramatic threat halts immediate abuse and publicly checks Joffrey, with manageable personal risk.
Joffrey orders the Goldcloaks to murder all of Robert’s bastards, including infants	Joffrey	Robert’s bastards	30	0	Stupid	He commits a massacre that barely improves his security but gravely blackens his name and inflames hatred.
Joffrey demands to know what is being done about Daenerys and her dragons	Joffrey	Small Council	60	65	Intelligent	He correctly identifies a long-term existential threat and pressures his council, though they ignore him.
Tywin dismisses Daenerys and her dragons as “curiosities” and does nothing	Tywin	Westeros / House Lannister	35	20	Stupid	His arrogance saves effort now but contributes to later catastrophic defeat by those same dragons.
Joffrey appoints Tywin as Hand of the King	Joffrey	Tywin / the regime	75	80	Intelligent	Handing power to a competent strategist greatly strengthens his own precarious rule, even if he doesn’t grasp it.
Tywin sidelines Joffrey from real decision-making, ruling through him	Tywin	Realm / Joffrey	80	70	Intelligent	He stabilizes governance and war efforts while keeping the liability king mostly contained.
Margaery flatters and manipulates Joffrey into doing charity and improving his public image	Margaery	Joffrey’s reputation / smallfolk	75	80	Intelligent	She gains influence, improves his standing, and directs him into less-destructive behavior without real cost.
Joffrey visits an orphanage with Margaery and participates in charity for show	Joffrey	King’s Landing orphans	65	75	Intelligent	He gains public approval and they gain real material and emotional benefit, despite his bafflement.
Joffrey complains that Tywin holds council in the Tower of the Hand and demands explanations	Joffrey	Tywin / governance process	65	55	Intelligent	He asserts a legitimate royal prerogative to be informed and involved, even if motivated by ego.
Joffrey correctly notes that Tywin “hid under Casterly Rock” during Robert’s Rebellion	Joffrey	Tywin’s prestige	50	40	Stupid	He scores a rhetorical point but foolishly insults the power behind his throne, risking retaliation.
Joffrey points out that the Greyjoys attacking Robb creates an opening for a Lannister strike	Joffrey	Lannister war strategy	70	60	Intelligent	His strategic observation is sound (if incomplete), potentially benefiting his side militarily.
Joffrey openly threatens to execute Cersei when she slaps him	Joffrey	Cersei	40	15	Stupid	He intimidates her short-term but badly damages his primary protector’s willingness and ability to manage him.
Cersei spoils Joffrey and rarely corrects his behavior	Cersei	Joffrey’s character development	20	20	Stupid	Her indulgence gains his temporary affection but produces a ruler who endangers her family and realm.
Tywin publicly sends Joffrey to bed without supper after a tantrum	Tywin	Joffrey	70	65	Intelligent	He reasserts adult authority, mildly humiliates Joffrey, and helps limit further impulsive decisions that night.
Tommen and Myrcella behave decently while Joffrey is vicious, highlighting Cersei’s parenting choices	Cersei	Tommen/Myrcella vs. Joffrey	50	60	Helpless	Her differing treatment accidentally benefits the younger children while leaving Joffrey disastrously malformed.
Tyrion gives Joffrey a history book as a wedding gift to encourage his better interests	Tyrion	Joffrey	65	70	Intelligent	He invests in a non-destructive interest that could civilize Joffrey, with minimal cost.
Joffrey initially thanks Tyrion for the book and talks about “a time for wisdom”	Joffrey	Tyrion / court perception	60	70	Intelligent	This brief self-aware moment improves his image and relations without harming anyone.
Joffrey then uses his new Valyrian sword to slice Tyrion’s book in half	Joffrey	Tyrion / symbolic learning	30	25	Stupid	He gets petty satisfaction but rejects a tool for growth and insults someone who saved his throne.
Joffrey threatens to rape Sansa on her wedding night and have guards hold her down	Joffrey	Sansa	35	5	Bandit	He uses sexual violence as intimidation, deepening her trauma and others’ desire to destroy him.
Joffrey cuts open Mycah’s face for playing with Arya and lies about the incident to Robert and Cersei	Joffrey	Mycah / Starks	35	10	Stupid	The cruelty gratifies him but the cover story fuels Stark–Lannister mistrust and future conflict.
Sansa defends Joffrey early on by ignoring his faults due to infatuation	Sansa	Herself	30	55	Helpless	Her naïveté harms her safety and agency while indirectly aiding his position and legitimacy.
Joffrey forces Sansa to look at her father’s and retainers’ heads on spikes	Joffrey	Sansa	40	5	Bandit	He extracts emotional torment and submission from her while reinforcing his monstrous reputation.
Joffrey forces Sansa to publicly call her family traitors	Joffrey	Sansa	45	10	Bandit	He asserts control over her at the cost of deepening her inner hatred and alienating Northerners further.
Tyrion consistently shields Sansa from the worst of Joffrey’s abuses when he can	Tyrion	Sansa	80	80	Intelligent	He improves her safety and dignity and maintains his own honor with relatively limited risk.
Joffrey slaps and demeans Cersei for Robert’s infidelity	Joffrey	Cersei	40	20	Stupid	He vents anger but erodes his only unwavering ally’s loyalty and self-respect.
Joffrey gloatingly has a bard mutilated for singing about Robert in an unflattering way	Joffrey	Bard	45	10	Bandit	He reinforces his cult of Robert and personal dominance at the cost of further terrorizing and alienating artists and smallfolk.
Joffrey announces that he is considering making homosexuality a capital crime	Joffrey	LGBT subjects	35	10	Stupid	He signals oppressive policy that wins no clear advantage and risks social unrest and resentment.
Joffrey mocks Tommen for crying when Myrcella is sent away	Joffrey	Tommen	40	20	Stupid	He feels superior but undercuts his brother’s emotional security and future loyalty.
Joffrey orders Ser Dontos drowned in wine, then “mercifully” makes him fool instead	Joffrey	Ser Dontos	45	15	Stupid	He toys with a man’s life for amusement, keeping a resentful, humiliated fool close to the court.
Baelish and Olenna recruit Dontos into the conspiracy to kill Joffrey	Baelish & Olenna	Joffrey	75	30	Bandit	They remove a dangerous, destabilizing king to enhance their own power at the cost of major political turmoil.
Olenna and Baelish poison Joffrey at his wedding	Olenna & Baelish	Joffrey	80	35	Bandit	They eliminate a liability and advance their plans but trigger investigations, chaos, and war consequences.
Joffrey spends his wedding humiliating Tyrion, Jaime, Sansa, and the Tyrells for his own amusement	Joffrey	Immediate family and in-laws	25	10	Stupid	His cruelty entertains him briefly but directly motivates and justifies the assassination plot against him.
Cersei immediately blames Tyrion and Sansa for the poisoning and drives Tyrion toward Daenerys	Cersei	Lannister power	25	20	Stupid	Her misdirected vengeance satisfies her grief but sends a brilliant Lannister into the camp that will destroy them.
Joffrey orders a “purge” of all Stark household members in King’s Landing after Ned’s arrest	Joffrey	Stark household	40	10	Bandit	He removes potential hostages and witnesses but fuels Stark hatred and the Northern war effort.
Joffrey behaves as a coward (Paper Tiger) when actually confronted by those with real power (Tywin, Tyrion)	Joffrey	Himself	40	40	Helpless	His capitulation preserves his immediate life but destroys respect for his kingship, weakening his authority.
Tyrion publicly warns Joffrey that “monsters are dangerous and kings are dying like flies”	Tyrion	Joffrey	60	55	Intelligent	He both cautions and shames Joffrey, signaling political danger while reinforcing truth to the court.
