Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Jaime and Brienne sleep together in Winterfell	Jaime & Brienne	Jaime & Brienne	65	65	Intelligent	Mutual emotional and physical fulfillment before a likely death with no shown downside.
Jaime abandons Brienne to return to Cersei	Jaime Lannister	Brienne of Tarth	20	15	Stupid	Harms himself emotionally and militarily while devastating Brienne and aiding no cause.
Jaime confesses to Brienne he has done monstrous things for Cersei	Jaime Lannister	Brienne of Tarth	55	65	Intelligent	Honest self-indictment clarifies his motivations and gives Brienne truthful closure.
Jaime travels south to try to save Cersei from Daenerys	Jaime Lannister	Cersei Lannister	25	20	Stupid	Risks and ultimately loses his life for an unwinnable, doomed attempt with no payoff.
Jaime dies with Cersei as the Red Keep collapses	Jaime Lannister	Jaime & Cersei	5	20	Helpless	Fulfills his desire to die in her arms but ends his bloodline and offers no help to others.
Jaime kills his first man by decapitating a Kingswood outlaw	Jaime Lannister	Kingswood outlaw	70	60	Intelligent	Eliminates a threat in line with his role, enhancing his martial standing.
Jaime threatens to kill Edmure’s infant son and all Tully heirs to force surrender	Jaime Lannister	Edmure Tully & Tullys	50	25	Bandit	Gains Riverrun through psychological terror at the moral cost of credible atrocity.
Jaime uses Edmure to retake Riverrun for the Freys and crown	Jaime Lannister	House Tully	60	35	Bandit	Secures a key strategic castle and reputation as effective commander by breaking the siege.
Jaime gives Oathkeeper to Brienne and sends her to protect the Stark girls	Jaime Lannister	Brienne/Stark sisters	70	85	Intelligent	Improves his own redemption arc while materially aiding the Starks’ survival.
Jaime frees Tyrion from prison before his execution	Jaime Lannister	Tyrion Lannister	40	70	Helpless	Saves his brother’s life but indirectly causes Tywin’s death and his own exile from him.
Jaime arranges with Varys to help Tyrion escape Westeros	Jaime Lannister	Tyrion Lannister	45	75	Helpless	Loses his father’s trust and family stability while giving Tyrion a real second chance.
Jaime helps Tyrion meet Tysha (rescue-sex setup) when young	Jaime Lannister	Tyrion Lannister	40	60	Helpless	Gives Tyrion a brief taste of love that leads to profound, lasting trauma and abuse.
Jaime confronts the High Sparrow and is stripped of his post	Jaime Lannister	Jaime Lannister	35	40	Helpless	Attempts to defend Cersei and crown but loses his Kingsguard position and status.
Jaime sails to Dorne with Bronn to retrieve Myrcella	Jaime Lannister	Myrcella Baratheon	45	55	Intelligent	Reasonable rescue attempt that fails, yet increases his bond with his daughter.
Jaime fails to save Myrcella from poison despite retrieving her	Jaime Lannister	Myrcella Baratheon	20	20	Helpless	Suffers great personal loss while his actions have no net positive on her fate.
Jaime admits to Myrcella that he is her father	Jaime Lannister	Myrcella Baratheon	65	80	Intelligent	Finally gives her truth and emotional connection, briefly enriching both their lives.
Jaime leads the Lannister army to sack Highgarden	Jaime Lannister	House Tyrell	75	20	Bandit	Gains gold, food, and strategic advantage for Cersei while destroying an allied house.
Jaime offers Olenna a painless poison instead of Cersei’s torture	Jaime Lannister	Olenna Tyrell	55	60	Intelligent	Shows mercy that preserves his own conscience while giving her a dignified death.
Jaime listens as Olenna confesses to killing Joffrey after he’s given the poison	Jaime Lannister	Olenna Tyrell	40	55	Helpless	Gains painful knowledge he can’t use while his mercy still benefits her.
Jaime confronts Walder Frey about his incompetence at the Twins	Jaime Lannister	Walder Frey	65	45	Intelligent	Reasserts Lannister dominance and warns an unreliable ally, bolstering his own authority.
Jaime slaps Black Walder with his golden hand for insolence	Jaime Lannister	Black Walder Rivers	60	45	Intelligent	Enforces discipline and respect among allies at minimal risk to himself.
Jaime charges Daenerys while she is protected by Drogon	Jaime Lannister	Daenerys Targaryen	10	15	Stupid	Near-suicidal impulse attack that fails and almost gets him killed without gain.
Jaime rallies Lannister men during Drogon’s attack on the loot train	Jaime Lannister	Lannister soldiers	55	65	Intelligent	Leads from the front to sustain morale and cohesion under catastrophic assault.
Jaime shows compassion to Dickon Tarly after his first battle	Jaime Lannister	Dickon Tarly	60	60	Intelligent	Supports a shaken subordinate, improving loyalty and unit morale with no real cost.
Jaime recognizes the existential threat of the White Walkers	Jaime Lannister	Westeros at large	60	75	Intelligent	Adjusts his strategic outlook toward collective survival, influencing later choices.
Jaime advises Cersei they cannot win against Daenerys’ forces	Jaime Lannister	Cersei Lannister	55	60	Intelligent	Provides realistic counsel that could avert ruin, though she ignores it.
Cersei ignores Jaime’s repeated strategic warnings about the war	Cersei Lannister	Crown forces	40	20	Bandit	Preserves her ego and fragile power while heightening long-term risk for her side.
Jaime walks out on Cersei when she refuses to help fight the dead	Jaime Lannister	Cersei Lannister	50	70	Intelligent	Abandons toxic loyalty to join the only fight that can save the realm.
Cersei threatens to have Jaime killed for leaving and then relents	Cersei Lannister	Jaime Lannister	25	30	Bandit	Attempts to coerce him but ultimately shows weakness, straining her last real bond.
Jaime chooses to serve Cersei after she blows up the Sept with wildfire	Jaime Lannister	Cersei Lannister	35	15	Stupid	Continues backing an increasingly Aerys-like queen, undercutting his own values.
Brienne pleads with Jaime in S8 to stay in Winterfell rather than die for Cersei	Brienne of Tarth	Jaime Lannister	60	65	Intelligent	Tries to keep him alive and on the right side, motivated by love and judgment.
Jaime uses his gold hand to block a sword and save himself in Dorne	Jaime Lannister	Dornish fighter	65	55	Intelligent	Capitalizes on his fake hand defensively to survive an otherwise losing situation.
Jaime publically supports Tyrion’s innocence at his trial	Jaime Lannister	Tyrion Lannister	50	60	Helpless	Tries to sway outcome but fails, risking Cersei and Tywin’s anger for his brother.
Jaime refuses to kill Tyrion when Cersei demands it	Jaime Lannister	Tyrion Lannister	55	65	Intelligent	Preserves his brother’s life at the cost of further alienating Cersei.
Jaime threatens to murder every soul in Riverrun for Cersei	Jaime Lannister	Smallfolk of Riverrun	40	15	Bandit	Uses credible mass-murder threat to achieve political objectives for Cersei.
Jaime saves Bronn from execution in Dorne by claiming superior responsibility	Jaime Lannister	Bronn	60	70	Intelligent	Protects a valuable ally and fighter while taking negligible additional risk himself.
Jaime mocks and then loses a verbal duel with Loras at the Purple Wedding	Jaime Lannister	Loras Tyrell	45	55	Helpless	Attempts to intimidate Loras, instead gets emotionally wounded with no payoff.
Jaime taunts Catelyn about conflicting oaths and Ned’s infidelity	Jaime Lannister	Catelyn Stark	55	40	Bandit	Affirms his own worldview and pride at the cost of deepening Stark animosity.
Jaime confides his true reason for killing Aerys to Brienne	Jaime Lannister	Brienne of Tarth	55	80	Intelligent	Shares the hidden truth, improving her understanding and partially restoring his honor.
Jaime insults Brienne early in their journey to provoke her	Jaime Lannister	Brienne of Tarth	45	45	Stupid	Amuses his ego but worsens their relationship with no strategic benefit.
Jaime gradually comes to care for Brienne and repeatedly protects her	Jaime Lannister	Brienne of Tarth	65	80	Intelligent	Invests in a loyal, capable ally while advancing his own redemption.
Jaime tells Bronn he wants to die in the arms of the woman he loves	Jaime Lannister	Jaime Lannister	55	55	Helpless	Reveals his fatalistic wish, which offers emotional clarity but leads to no gain.
Jaime openly derides Walder Frey as a coward and liability	Jaime Lannister	Walder Frey	60	40	Intelligent	Signals Lannister dominance and warns an unreliable ally, bolstering his own image.
Jaime keeps silent for years about Aerys’ wildfire plot and his motives	Jaime Lannister	Realm’s opinion	35	65	Helpless	Clings to pride while allowing his reputation to rot despite his heroic act.
Jaime tells Bronn in S8 he would kill Tyrion if seen again, but later doesn’t	Jaime Lannister	Tyrion Lannister	55	65	Intelligent	Recognizes his better nature and refuses to act on vengeful rhetoric.
Jaime and Tyrion reconcile in S7 and exchange a final hug in S8	Jaime & Tyrion	Tyrion Lannister	65	80	Intelligent	Mutually restore brotherly bond and gain emotional closure before war.
Jaime returns to Cersei in S8 claiming he never cared for innocents	Jaime Lannister	Smallfolk	25	15	Stupid	Denies his most heroic act and sacrifices growth to re-embrace a destructive identity.
