Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Takes Selyse and Shireen with him to the Wall due to rapists in the Watch	Stannis	Selyse and Shireen	55	60	Intelligent	Bringing them along modestly increases risk but removes them from an unsafe environment.
Treats Shireen kindly and protects her from Selyse’s harshness	Stannis	Shireen	70	85	Intelligent	His rare warmth and defense give her security and emotional benefit without hurting his cause.
Calls in every healer to save Shireen from grayscale	Stannis	Shireen	80	90	Intelligent	He invests heavily to cure her, gaining a living heir and deepening their bond.
Decides to march on Winterfell rather than wintering at Castle Black	Stannis	His army and the North	50	55	Intelligent	High-risk offensive aims to dislodge Boltons and secure the North, with mixed eventual payoff.
Assassinates Renly with a shadow to seize his army and remove rival	Stannis	Renly and Stormlands lords	60	20	Bandit	Short-term gain in forces comes at the cost of trust and aligning himself with dark magic.
Allows Melisandre to continue advising him despite knowing her dangers	Stannis	His own judgment	45	40	Bandit	Reliance on her power helps in crises but increasingly corrodes his principles and alliances.
Invokes Ned Stark’s memory to Jon and others when seeking northern support	Stannis	Northerners and Jon	65	65	Intelligent	Tying himself to Ned’s legacy bolsters legitimacy and moral framing of his cause.
Offers to legitimize Jon Snow as Jon Stark and make him Lord of Winterfell	Stannis	Jon Snow	70	80	Intelligent	He trades a title for a vital Stark ally, which would strengthen both men if accepted.
Respects Jon’s refusal to accept legitimacy and remain in the Night’s Watch	Stannis	Jon Snow	60	70	Intelligent	Honoring Jon’s oath builds mutual respect and leaves future cooperation possible.
Tells Sam about the dragonglass on Dragonstone and urges him to keep reading	Stannis	Samwell Tarly	70	85	Intelligent	He pushes Sam toward knowledge that later becomes crucial against the White Walkers.
Decides to abandon southern campaign and march north to defend the Wall	Stannis	Realm vs. White Walkers	65	90	Intelligent	He sacrifices near-term claim-building to confront the existential threat to all.
Executes Mance Rayder for refusing to bend the knee	Stannis	Mance and wildlings	50	35	Bandit	The execution asserts royal authority but wastes a charismatic leader whose cooperation could help the realm.
Allows the wildlings an offer of subject-rights if they kneel and accept his rule	Stannis	Wildlings	70	75	Intelligent	He offers marginalized people legal status in exchange for loyalty, a mutually beneficial if tough bargain.
Expresses disgust at the Red Wedding and vows to execute Roose and Walder	Stannis	Boltons and Freys	60	65	Intelligent	Condemning treachery aligns him with justice and can rally honorable support.
Pivots his forces to perform a pincer attack on the wildling host at the Wall	Stannis	Wildling army	80	80	Intelligent	He annihilates a massive threat with minimal losses, saving the North and Night’s Watch.
Burns multiple followers and nobles who oppose him after setbacks	Stannis	His own supporters	25	15	Stupid	He terrorizes and shrinks his already small base without achieving proportional gains.
Encourages Brienne to execute him and tells her to do her duty	Stannis	Brienne of Tarth	50	70	Helpless	He accepts death, losing his own life while granting Brienne closure and reinforcing her code.
Freely confesses to Brienne that he assassinated Renly	Stannis	Brienne of Tarth	55	65	Intelligent	Truthfulness earns him no mercy but gives Brienne moral clarity and preserves his own integrity.
Draws his sword and advances to face the charging Bolton army despite being doomed	Stannis	Himself and remaining men	35	45	Helpless	His defiance preserves honor and inspires some, but tactically it only hastens their deaths.
Orders or allows Shireen to be burned alive to gain magical advantage	Stannis	Shireen and his own cause	5	5	Stupid	He destroys his beloved daughter and shatters his support; the supposed benefit never materializes.
Says “Forgive me” to Shireen before her sacrifice	Stannis	Shireen	20	30	Helpless	The admission eases his conscience slightly but offers Shireen no rescue and deepens his self-loathing.
Continues the march on Winterfell after half his army deserts and wife suicides	Stannis	His remaining army	20	25	Stupid	Pressing a hopeless attack ensures slaughter without realistic chance of victory.
Allows Melisandre to burn people for the Lord of Light after Blackwater defeat	Stannis	Accused heretics	30	20	Bandit	He shores up faith in his chosen god at the cost of alienating potential allies.
Stares into the flames and adopts the identity of “Prince That Was Promised”	Stannis	His own psyche	45	40	Bandit	Believing the prophecy strengthens resolve but locks him into disastrous fanatic choices.
Remains determined to claim the throne because law says it is his	Stannis	Realm	50	45	Bandit	His legalism sustains war that destabilizes the kingdom for an outcome centered on his right.
Publicly insists “The Iron Throne is mine. All those that deny that are my foes.”	Stannis	All rival factions	55	40	Bandit	This declaration rallies his followers but hardens everyone else into implacable enemies.
Refuses to compromise or soften his personality to gain allies	Stannis	Potential allies	40	35	Helpless	His rigidity costs him critical support without giving a corresponding strategic edge.
Leads from the front again against the Boltons despite having no cavalry or hope	Stannis	His remaining troops	30	35	Helpless	His personal courage can’t offset the tactical disaster, leading to near-total annihilation.
Allows Melisandre to leave camp after the desertions and Shireen’s death	Stannis	His own cause	30	25	Stupid	Letting his last magical ally go deprives him of potential tools without regaining trust or numbers.
Ignored Stormlands bannermen earlier rather than courting them effectively	Stannis	Stormlands lords	40	35	Helpless	His failure to win natural bannermen harms his cause more than his pride gains.
Publicly admits guilt in assassinating Renly when asked by Brienne	Stannis	Brienne of Tarth	55	65	Intelligent	Admission brings deserved execution but upholds truth and lets Brienne act without doubt.
