Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Catelyn prays for Jon to die of illness when he is a baby	Catelyn Stark	Jon Snow	5	0	Stupid	Again she tries to secure the death of an innocent infant without any rational self-benefit, maximizing harm to him.
Catelyn makes a Bargain with Heaven to save Jon, promising future love and legitimization	Catelyn Stark	Jon Snow	65	80	Intelligent	She tries to secure Jon’s life and a better future for him while alleviating her own guilt and potential divine wrath.
Catelyn refuses to uphold her promise after Jon survives	Catelyn Stark	Jon Snow, Herself	20	15	Stupid	Her broken vow perpetuates Jon’s marginalization and fuels her belief she has invited tragedy onto herself.
Catelyn captures and has Tyrion arrested on Littlefinger’s word	Catelyn Stark	Tyrion Lannister	25	10	Bandit	She acts on flimsy evidence to gain supposed leverage for her family, but this sparks a destructive war harming many others.
Catelyn kidnaps Tyrion by taking him to the Eyrie	Catelyn Stark	Tyrion Lannister	20	10	Bandit	She deepens the unlawful seizure to strengthen her bargaining power, provoking Tywin and worsening looming conflict.
Catelyn reams out Robb for sending Theon to bargain with Balon	Catelyn Stark	Robb Stark	60	55	Intelligent	Her criticism aims to protect Robb from Greyjoy treachery, supporting his leadership and their cause.
Catelyn ignores Ned’s caution and expects him to trust Littlefinger	Catelyn Stark	Ned Stark	10	15	Stupid	Her insistence on trusting Petyr undermines Ned’s judgment and contributes to his downfall without benefiting her.
Catelyn arrests Tyrion publicly in the inn with her father’s bannermen	Catelyn Stark	Tyrion Lannister	25	10	Bandit	She leverages surprise and politics to seize him as a bargaining chip, boosting perceived Stark strength but pushing toward war.
Catelyn releases Jaime Lannister to trade for Sansa and Arya	Catelyn Stark	Robb Stark, Jaime, Herself	20	25	Stupid	She sacrifices their prime hostage on slim odds of a fair exchange, weakening Robb’s position and not clearly helping the girls.
Catelyn calls Robb’s breaking his Frey betrothal to marry Talisa monumentally stupid	Catelyn Stark	Robb Stark	65	60	Intelligent	Her rebuke is aimed at preventing political disaster for Robb and their house, protecting both her and their followers.
Catelyn makes plain she disapproves of Robb marrying Talisa	Catelyn Stark	Robb Stark, Talisa, Freys	60	60	Intelligent	She tries to stop a match that breaks an essential alliance, safeguarding Robb’s kingship and Frey relations.
Catelyn gradually warms up to Talisa and accepts her as Robb’s wife	Catelyn Stark	Talisa Maegyr	70	70	Intelligent	Her acceptance strengthens family unity and emotional support without evident strategic cost at that stage.
Catelyn calmly but fiercely calls on her father’s bannermen to seize Tyrion	Catelyn Stark	Tyrion Lannister	25	10	Bandit	She orchestrates a show of legalistic power to detain him, increasing her leverage while escalating danger to others.
Catelyn regrets refusing to love Jon and believes the gods punished her family	Catelyn Stark	Herself	15	50	Helpless	Her retrospective guilt torments her psychologically without aiding anyone else.
Catelyn blames herself for her family’s misfortunes due to breaking her vow about Jon	Catelyn Stark	Herself	15	50	Helpless	Self-recrimination increases her suffering and provides no clear benefit to others.
Catelyn treats Jon Snow coldly and makes it clear she doesn’t want him around	Catelyn Stark	Jon Snow	40	20	Stupid	Her ongoing rejection harms Jon’s well-being and yields no gain for her, even straining household harmony.
Catelyn almost smashes Jaime’s head with a rock while mourning Ned	Catelyn Stark	Jaime Lannister	30	10	Bandit	Had she continued, killing a key hostage might briefly satisfy vengeance but severely hurt her side’s bargaining position.
Catelyn calms herself instead of killing Jaime with the rock	Catelyn Stark	Herself, Jaime	70	70	Intelligent	By restraining herself she preserves a crucial bargaining chip and avoids rash action, helping both her cause and Jaime’s life.
Catelyn warns Robb about crossing the Greyjoys and Freys	Catelyn Stark	Robb Stark	75	80	Intelligent	Her accurate strategic warning aims to protect Robb and their forces from betrayal.
Catelyn trusts Lysa’s letter blaming the Lannisters and acts on it	Catelyn Stark	Herself, House Stark	30	20	Stupid	Her credulity toward Lysa’s claims helps propel the Stark–Lannister conflict without securing proportional benefits.
Catelyn trusts Lysa to give Tyrion a fair trial	Catelyn Stark	Tyrion Lannister	40	30	Stupid	She misjudges Lysa’s instability, exposing Tyrion to a sham process while not meaningfully aiding herself.
Catelyn resolves, after Ned’s death, that “we will kill them all”	Catelyn Stark	Lannisters, Herself	35	10	Bandit	Her dedication to total vengeance may bolster her purpose but steers toward mass harm with little chance of positive resolution.
Catelyn stops Robb from laughing at Edmure’s failure with a pointed glare	Catelyn Stark	Robb Stark	60	60	Intelligent	She maintains decorum and spares Edmure humiliation while reinforcing Robb’s maturity as a leader.
Catelyn tries to give Jaime a “Kingslayer” moral lecture	Catelyn Stark	Jaime Lannister	50	50	Intelligent	Though verbally parried, her attempt to morally confront him seeks understanding and possibly future restraint without clear harm.
