Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Shifts loyalty to Jon after Stannis’s death and helps crown him King in the North	Davos	Jon Snow	80	85	Intelligent	Aligns with a just, viable leader and stabilizes the North’s politics.
Smuggles Melisandre to Renly’s camp, enabling the shadow assassination	Davos	Renly Baratheon	55	10	Bandit	Strengthens Stannis’s cause and his own favor at the cost of Renly’s life and stability.
Keeps Matthos serving on the front line at Blackwater	Davos	Matthos	20	40	Helpless	Allows his son to remain in a deadly position that leads to Matthos’s death while serving Stannis.
Continues to follow Stannis despite horrific decisions	Davos	Himself	40	30	Helpless	Loyalty exposes him to trauma and loss while failing to prevent ultimate defeat.
Decides to join the Stark cause after Stannis’s fall	Davos	House Stark	80	85	Intelligent	Gains protection and influence while helping a more just and competent faction.
Proposes that Jon and Daenerys marry to unite the realm	Davos	Jon & Daenerys	80	85	Intelligent	Suggests a political solution that could stabilize the kingdoms and legitimizes his counsel.
Speaks humbly before key negotiations to lower defenses	Davos	Negotiation partners	70	75	Intelligent	Improves persuasive power while avoiding resentment from nobles.
Advocates repeatedly for protecting children (Gendry, Shireen)	Davos	Vulnerable children	55	85	Helpless	Puts himself at risk opposing powerful figures to save or avenge children, gaining little for himself.
Accepts literacy training from Shireen despite prior reluctance	Davos	Himself	70	65	Intelligent	Overcomes pride and suspicion to gain a skill that enhances his effectiveness.
Maintains friendship and trust with Gendry, acting as a parental figure	Davos	Gendry	65	80	Intelligent	Builds a loyal ally and emotionally supports Gendry with no real downside.
Stands on the frontlines in later battles despite being a poor fighter	Davos	Himself	35	70	Helpless	Risks his own life beyond his fighting skill primarily to support his side’s morale and numbers.
Accepts role as King Bran’s Master of Ships at the end	Davos	The realm	85	85	Intelligent	Secures a stable, honorable position for himself while helping govern and rebuild the kingdom.
