Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Ned confronts Cersei with the truth about her children and warns her to flee	Ned	Cersei Lannister	10	40	Stupid	He gains nothing, tips his hand, and catalyzes plots that help lead to Robert’s death and his own.
Ned refuses Littlefinger’s plan to seize Joffrey and rule as regent	Ned	House Stark	35	45	Helpless	He rejects a power grab that might secure his family to avoid perceived dishonor, leaving them exposed.
Ned insists Stannis should be king and still tries to spare Cersei and her children	Ned	Stannis / Cersei’s children	20	55	Helpless	His attempt to combine strict legitimacy with mercy undermines his own power base and fails to protect anyone long-term.
Ned refuses to listen to Jaime’s side about killing Aerys	Ned	Jaime Lannister	55	40	Bandit	He upholds his moral judgment and status while shutting off potential alliance or understanding with Jaime.
Ned attempts to execute Jorah for selling poachers into slavery	Ned	Jorah Mormont	60	35	Bandit	He enforces a harsh Northern justice that reinforces his authority while exiling Jorah from home and family.
Ned tries to talk his way out with Jaime and only draws sword after his men are killed	Ned	Jaime Lannister & Lannister men	50	45	Intelligent	He initially seeks de-escalation, then fights only when his people are attacked, balancing self and others’ safety.
Ned allows young Hodor/Wylis to train with Benjen as a warrior prospect	Ned	Wylis	55	60	Intelligent	He recognizes Wylis’s potential and offers advancement with minimal cost to himself.
Ned warns Cersei to flee to protect her children from Robert’s likely wrath	Ned	Cersei’s children	15	35	Stupid	He endangers himself politically to help them, but his act neither safeguards them nor prevents later war.
Ned kills Sansa’s direwolf Lady himself instead of handing her to the butcher	Ned	Lady	35	30	Helpless	He obeys a cruel order but takes the burden on himself to ensure a quick, respectful death, adding to his own emotional pain.
Ned throws down the Hand’s pin and resigns in protest over Daenerys plot	Ned	Robert’s council	30	55	Helpless	He sacrifices rank and protection to stand against murdering a teenager, benefiting his conscience and the principle more than himself.
Ned allows Robert to reappoint him Hand and stays in King’s Landing	Ned	Robert Baratheon	20	60	Helpless	He returns to a lethal job to help his king, which soon leads to his downfall.
Ned decides to tell Robert the truth about Joffrey and siblings’ parentage	Ned	Robert Baratheon	20	55	Helpless	He risks everything to give Robert the truth, gaining no safety for himself and triggering dangerous reactions.
Ned refuses to back Renly’s claim to the throne	Ned	Renly Baratheon	55	60	Intelligent	He upholds legal succession and avoids supporting an unqualified usurper, even though it costs him a potential ally.
Ned protects Cersei’s children instead of having them killed when he can	Ned	Cersei’s children	25	60	Helpless	He jeopardizes himself and his cause to avoid killing children, which aids them temporarily but undermines his power.
Ned refuses to support the assassination of Daenerys even at cost to his position	Ned	Daenerys Targaryen	30	75	Helpless	He gives up political capital and nearly his office rather than harm a distant teenage girl.
Ned keeps Jon’s true parentage secret from everyone, including his wife and children	Ned	Jon Snow / wider realm	25	75	Helpless	His lifelong secrecy burdens him and those around him but preserves Jon from likely death.
Ned tells Jon, “You are a Stark… you have my blood” (exact words dodge)	Ned	Jon Snow	55	70	Intelligent	He comforts Jon with a partially true statement that affirms identity while preserving the vital secret.
Ned calmly accepts his death once he sees Arya is safe	Ned	Himself	40	55	Helpless	He gives up any remaining resistance and meets death with dignity, focusing on his daughter’s safety over his own survival.
Ned promises Jon they’ll talk about his mother when he returns from King’s Landing	Ned	Jon Snow	50	50	Intelligent	He offers emotional reassurance and a future conversation, which is good intent though fate prevents fulfillment.
Ned tries to dissuade Robert from taking unnecessary personal risks as king	Ned	Robert Baratheon	55	65	Intelligent	He attempts to protect his reckless friend and preserve royal stability with no personal gain.
Ned tries to reduce the crown’s growing debt as Hand	Ned	Westeros finances	60	70	Intelligent	He works to fix systemic financial problems, modestly improving his own reputation and greatly aiding the realm.
Ned orders action against Gregor Clegane to give justice to the commoners	Ned	Commoners harmed by Gregor	55	75	Intelligent	He risks Lannister wrath to punish marauding knights and protect smallfolk.
Ned is willing to be banished to the Night’s Watch and proclaim Joffrey true heir to save Sansa	Ned	Sansa Stark	15	70	Helpless	He sacrifices title, land, and future to buy his daughter’s life, only for Joffrey to betray the deal.
Ned alerts Yoren to Arya’s location so she can be taken to safety	Ned	Arya Stark	20	85	Helpless	He uses his last moments to ensure Arya escapes, gaining nothing and soon dying but greatly aiding her survival.
Ned accepts humiliation and falsely confesses to treason to save his daughters	Ned	Sansa & Arya Stark	10	80	Helpless	He destroys his honor and accepts a traitor’s brand in hopes of mercy for his children, only to be executed anyway.
