Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Sam re‑reads the Night’s Watch oath to find a loophole for sex	Sam	Night’s Watch norms	65	55	Bandit	He personally benefits from intimacy while quietly bending communal rules.
Sam voluntarily joins the defense in “Watchers on the Wall” instead of hiding	Sam	Night’s Watch	80	85	Intelligent	He risks death but contributes meaningfully to the battle and his self‑respect.
Sam reloads crossbows and supports the defenders during the battle	Sam	Defenders of the Wall	75	85	Intelligent	He plays to his strengths, bolstering the fight with relatively low personal risk.
Sam runs through arrow‑fire for reinforcements after Alliser falls	Sam	Night’s Watch	70	85	Intelligent	He endangers himself to bring help, improving the Wall’s chances of holding.
Sam kills a charging Thenn with a crossbow headshot	Sam	Thenn warrior	80	80	Intelligent	He saves himself and comrades by eliminating an immediate threat.
Sam nominates Jon as Lord Commander and makes the case for him	Sam	Jon and Night’s Watch	75	90	Intelligent	He boosts his friend into leadership and greatly improves the institution’s direction.
Sam gives a pep‑talk to a terrified Olly, inspiring him to fight	Sam	Olly	60	40	Bandit	He boosts morale and defense, but it indirectly leads to Ygritte’s death and Jon’s loss.
Sam reminds Maester Aemon of their real cause to justify helping Gilly	Sam	Maester Aemon	70	70	Intelligent	He risks rebuke but reorients their duty toward protecting the vulnerable.
Sam shames Janos Slynt for his cowardice with a “Shut Up, Hannibal!”	Sam	Janos Slynt	65	70	Intelligent	He gains respect while reinforcing norms of courage and exposing hypocrisy.
Sam stays visibly polite when farewelling Daenerys after she kills his kin	Sam	Daenerys	60	55	Intelligent	He manages his anger strategically, preserving his safety and some political capital.
Sam runs to take Gilly away when Mormont is attacked, forgetting Edd and Grenn	Sam	Gilly	55	40	Bandit	He prioritizes his loved ones’ safety while leaving comrades in chaos.
Edd stops to help an overwhelmed Sam during “The Long Night” and dies as a result	Edd	Sam	20	65	Helpless	He sacrifices his life to rescue Sam, who gains survival at a great cost to his helper.
Sam decides to go to the front lines at Winterfell, leaving crypts less defended	Sam	Women and children in crypts	45	30	Bandit	He asserts agency and fights, but his absence helps leave noncombatants exposed to wights.
Sam abandons the Citadel, disillusioned with the Archmaesters’ passivity	Sam	Citadel	65	70	Intelligent	He loses formal training but moves to where he can actually help against the threat.
Sam repeatedly tries to convince the maesters to take the Army of the Dead seriously	Sam	Archmaesters	60	80	Intelligent	He risks his standing to push for preparations that could save countless lives.
The maesters refuse to take the threat seriously and choose passivity	Archmaesters	Realm	55	10	Stupid	They preserve short‑term comfort and status but endanger the world by inaction.
Sam steals tomes and scrolls from the forbidden archives	Sam	Citadel knowledge store	60	80	Intelligent	He risks expulsion to get vital information to where it might save humanity.
Sam flees south‑to‑north with the stolen texts to reach Winterfell	Sam	North/Realm	70	85	Intelligent	He abandons his dream career but increases the chances of defeating the undead.
Sam turns his back on the Citadel library and rides to war because Jon needs him	Sam	Jon and allied forces	70	90	Intelligent	He sacrifices personal ambition to support leadership in the existential war.
Sam keeps Undying Loyalty to Jon, including going beyond the Wall for vows	Sam	Jon	65	75	Intelligent	He incurs grave danger to back a worthy leader, strengthening their cause.
