Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Daenerys recaptures Dragonstone in Season 7 and uses it as a war HQ	Daenerys	Opposing Westerosi factions	80	60	Intelligent	She gains a secure, symbolic stronghold with no major shown collateral damage.
Daenerys consents to political marriage with Hizdahr to stabilize Meereen	Daenerys	Meereen	60	72	Intelligent	She accepts personal cost to create a fragile but real peace arrangement.
Daenerys reveals to Khal Moro that she is Drogo’s widow to avoid rape	Daenerys	Khal Moro	65	55	Intelligent	She uses custom to block immediate abuse and buy time for her escape plan.
Daenerys enacts escape plan in Vaes Dothrak, burning the assembled khals	Daenerys	Khal leadership	72	40	Bandit	She eliminates rival rulers in a fire she survives, unifying the Dothraki under her at great lethal cost to them.
Daenerys has Mirri Maz Duur burned alive on Drogo’s pyre	Daenerys	Mirri Maz Duur	60	25	Bandit	Her revenge sacrifices Mirri and simultaneously fuels the ritual that hatches her dragons.
Daenerys executes Pyat Pree via dragonfire and seals Xaro and Doreah in the vault	Daenerys	Qarth betrayers	70	35	Bandit	She punishes traitors and enriches herself by looting Xaro, via slow, brutal deaths.
Daenerys has Kraznys mo Nakloz burned and orders Unsullied to kill the masters	Daenerys	Slave masters of Astapor	80	70	Intelligent	She gains an army and frees slaves while destroying an abusive ruling class.
Daenerys crucifies 163 Meereenese Great Masters in retaliation for crucified children	Daenerys	Meereenese nobility	45	20	Stupid	The spectacle gratifies vengeance but worsens political resistance and instability without solving root problems.
Daenerys executes a freedman (Mossador) for defying her orders by killing a prisoner	Daenerys	Mossador & Meereen crowd	40	25	Stupid	Her rigid punishment undermines her popular support and sparks a riot.
Daenerys executes a suspected master (later found innocent) by dragonfire	Daenerys	Innocent master	30	10	Stupid	She kills an innocent ally candidate, eroding trust in her justice for minimal benefit.
Daenerys burns all gathered khals in Vaes Dothrak to assume leadership	Daenerys	Dothraki leadership	75	35	Bandit	She gains total control over khalasars by annihilating their leaders at huge cost to them.
Daenerys swoops in with dragons to save the wight hunters in “Beyond the Wall”	Daenerys	Wight hunters	55	65	Intelligent	She rescues them at great risk, losing a dragon but preserving key leaders and proof.
Daenerys makes a dramatic dragonback entrance at the Dragonpit meeting	Daenerys	Other claimants at parley	65	45	Bandit	She visually asserts overwhelming power, bolstering her position while intimidating others.
Daenerys leads alliance of the living against the White Walkers	Daenerys	Westeros	75	90	Intelligent	Her leadership and forces are decisive in saving the realm.
Daenerys punishes Meereenese elites with slow deaths mirroring what they did to slave children	Daenerys	Meereenese masters	50	25	Stupid	Her mirrored cruelty hardens opposition and doesn’t constructively advance governance.
Daenerys orders Drogon to burn Randyll and Dickon Tarly for refusing to bend the knee	Daenerys	Tarlys	55	25	Bandit	She asserts deterrent terror and consolidates power at the cost of alienating Westerosi lords and norms.
Daenerys accepts a truce with Cersei to fight the White Walkers	Daenerys	Human realms	65	75	Intelligent	She subordinates her immediate war aims to address a greater existential threat.
Daenerys agrees to let Jaime fight for the living despite his family history	Daenerys	Jaime & alliance	65	70	Intelligent	She forgoes revenge and gains an able commander against the dead.
Daenerys learns the Mad King was evil and resolves not to be like him	Daenerys	Herself & subjects	65	70	Intelligent	This insight steers her (for a time) toward restraint and more just rule.
Daenerys executes Varys by dragonfire for plotting to replace her with Jon	Daenerys	Varys	55	40	Bandit	She eliminates a disloyal advisor and reinforces fear-based control, but accelerates others’ loss of faith.
Daenerys chooses to define any non-submitting ruler as a “tyrant”	Daenerys	All other rulers	40	20	Stupid	This categorical mindset justifies endless conquest and undermines any chance of stable peace.
Daenerys publicly vows to “break the wheel”	Daenerys	Existing noble order	60	60	Intelligent	Her reformist vision, if guided, could reduce cyclical elite conflicts and uplift smallfolk.
Daenerys rejects Yunkai’s payment and chooses to free its slaves instead	Daenerys	Yunkai slaves	68	82	Intelligent	She prioritizes liberation over personal advancement, gaining devoted followers.
Daenerys gives Cersei her word King’s Landing will be safe until the White Walker threat is dealt with	Daenerys	Cersei & King’s Landing	60	70	Intelligent	She maintains focus on the existential threat and keeps her word at that time.
Daenerys keeps vigil over Barristan’s body and honors him	Daenerys	Barristan’s memory & followers	55	70	Intelligent	Her respect for a fallen mentor reinforces loyalty and morale.
Daenerys kisses Jorah’s forehead and lights his funeral pyre herself	Daenerys	Jorah & army morale	50	70	Intelligent	Her personal farewell honors sacrifice and strengthens emotional bonds with her forces.
Daenerys chains two dragons after Drogon kills a child	Daenerys	Her dragons & Meereen	40	65	Helpless	She harms her own power and bonds but protects children and civilians from further attacks.
Daenerys locks Xaro and Doreah in the empty vault to die after betraying her	Daenerys	Xaro & Doreah	65	30	Bandit	She eliminates traitors and seizes wealth via a cruel, slow death.
Daenerys has a Meereenese noble burned and torn apart by dragons as example	Daenerys	Meereenese nobility	45	20	Stupid	The terror tactic deepens fear but does little to foster sustainable cooperation.
Daenerys chooses to remain in Meereen to learn ruling instead of sailing for Westeros	Daenerys	Meereen	65	75	Intelligent	She postpones her larger goal to gain essential governing experience and stabilize the city.
Daenerys listens to Tyrion rather than executing him on meeting	Daenerys	Tyrion	70	75	Intelligent	She gains a highly capable Hand while displaying measured mercy.
Daenerys allows Jon to mine dragonglass despite no initial fealty	Daenerys	Jon & North	65	80	Intelligent	Her concession materially helps the war against the dead and builds trust with Jon.
Daenerys personally rides Drogon to rescue Jon and others from encircled wights	Daenerys	Jon & party	55	75	Intelligent	She saves vital allies at great risk, though losing Viserion in the process.
Daenerys pledges to help fight the dead after seeing the army of the dead herself	Daenerys	Westeros	70	85	Intelligent	She fully commits her forces and dragons to an existential battle.
Daenerys delays attacking King’s Landing to avoid mass civilian casualties	Daenerys	King’s Landing civilians	60	78	Intelligent	She sacrifices short-term military advantage to spare innocents.
Daenerys confronts Varys about his history of betrayal and demands honesty	Daenerys	Varys	55	60	Intelligent	Her conditional acceptance creates clearer expectations while keeping a useful advisor (for a time).
Daenerys insists Jon not judge her by her father’s sins while invoking his ancestors’ oaths	Daenerys	Jon	55	40	Bandit	She selectively uses lineage when it benefits her, trying to bind Jon while exempting herself.
Daenerys resumes sexual relationship with Jon only if he doesn’t contest her claim	Daenerys	Jon	50	35	Bandit	She ties intimacy to political submission, pursuing personal and dynastic security at his moral discomfort.
Jon tells his sisters his true parentage despite Daenerys’s plea	Jon	Daenerys	45	55	Helpless	His honesty upholds family trust but triggers leaks that destabilize Dany and the realm, hurting them both.
Sansa reveals Jon’s parentage to Tyrion despite swearing secrecy	Sansa	Daenerys & Jon	55	30	Bandit	She weakens Daenerys’s position to protect the North and empower Jon’s alternative claim.
Tyrion tells Varys about Jon’s claim	Tyrion	Daenerys	45	35	Helpless	He acts from concern but sets in motion Varys’s betrayal, worsening Daenerys’s paranoia and ultimate spiral.
Varys plots to replace Daenerys with Jon despite Jon’s reluctance	Varys	Daenerys	40	45	Helpless	He aims to protect the realm but is caught and executed, failing to achieve his goal.
Daenerys confronts Jaime for killing her father and considers executing him	Daenerys	Jaime	55	40	Bandit	She asserts dynastic grievance, risking loss of a valuable commander until persuaded otherwise.
Brienne’s testimony persuades Daenerys to let Jaime fight for the living	Daenerys	Jaime & alliance	65	75	Intelligent	She accepts a credible defense, gaining a key ally at no real cost.
Daenerys chooses fear over love as her tool after realizing Westeros won’t love her	Daenerys	Westeros populace	35	20	Stupid	This strategic pivot alienates subjects and leads directly to catastrophic abuses.
Daenerys responds to Rhaegal’s death and Missandei’s execution by resolving to burn King’s Landing	Daenerys	King’s Landing	30	10	Stupid	Her grief-fueled plan ensures massive future harm and seals her fate.
Daenerys addresses Unsullied and Dothraki with a grand victory speech about “liberating” the world	Daenerys	Her armies	55	25	Bandit	She inspires fanatical loyalty for a project that will harm countless others.
Jon tries to dissuade Daenerys from further massacres; she rejects mercy	Jon	Daenerys’s victims	60	20	Helpless	He attempts to avert harm but fails, then must turn to killing her, hurting himself deeply.
Daenerys offers Jon the chance to “rule together” as they decide what is good	Daenerys	Jon	55	25	Bandit	She seeks to bind him into a shared absolutist project that would continue harming others.
Jon kills Daenerys during a kiss to stop her conquest	Jon	Daenerys	30	85	Helpless	He sacrifices love and his own peace to save future millions, heavily damaging himself.
Drogon melts the Iron Throne after Daenerys dies	Drogon	Seven Kingdoms’ power structure	45	80	Helpless	He destroys the deadly symbol, likely preventing future succession bloodbaths at the cost of his “family’s” dream.
Daenerys releases formerly enslaved followers and asks them to follow freely	Daenerys	Freed slaves	70	85	Intelligent	She trades formal ownership for genuine loyalty, uplifting others and strengthening her support.
Daenerys bans rape among her Dothraki after raids	Daenerys	Captive women	60	80	Intelligent	She curbs a pervasive harm while maintaining control over her warriors.
Daenerys opts to negotiate with Meereenese nobility and reopen fighting pits as compromise	Daenerys	Meereen factions	55	65	Intelligent	She softens her stance to reduce violence and build a workable peace.
Daenerys insists on immediate abolition of slavery without planning economic transition	Daenerys	Slaver’s Bay economy	40	55	Helpless	Her moral action causes chaos and backlash she then must manage at high cost to herself and her goals.
Daenerys chains Rhaegal and Viserion in Meereen’s catacombs	Daenerys	Her dragons	45	60	Helpless	She restrains her own power to protect civilians, limiting her military options.
Daenerys orders Drogon to roast Mossador publicly for vigilante justice	Daenerys	Freedmen audience	45	30	Stupid	The execution undermines her image as liberator and ignites unrest.
Daenerys has Drogon incinerate Randyll and Dickon Tarly instead of accepting their prisoner status	Daenerys	Westerosi lords	50	25	Stupid	She wins short-term fear but permanently alienates many nobles and potential allies.
Daenerys oversees funerary pyres for fallen at Winterfell, lighting Jorah’s pyre herself	Daenerys	Allied dead & living	55	75	Intelligent	She honors sacrifice, reinforcing solidarity after catastrophic losses.
