Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Hyde repeatedly retaliates physically against Kelso for troublemaking	Hyde	Kelso	60	35	Bandit	Hyde protects his boundaries and vents frustration but does so through violence that harms Kelso.
Kelso tries repeatedly to win Jackie back and his efforts backfire	Kelso	Himself	35	40	Helpless	He invests ego and effort but his flaws and circumstances cause failed attempts that mostly teach him painful lessons.
Kelso reflects that Laurie cheating on him is deserved karma for his cheating	Kelso	Himself	70	65	Intelligent	Recognition of his own wrongdoing helps him grow and empathize, benefiting his character and indirectly those around him.
Kelso helps get Jackie and Hyde back together as a shipper on deck	Kelso	Jackie and Hyde	65	80	Intelligent	He gains satisfaction from playing matchmaker while supporting a relationship that both partners want.
Kelso goes out of his way to make his friends’ lives worse for fun	Kelso	Friend group	55	10	Bandit	He gets amusement and ego boosts by complicating their lives with little or no positive return for them.
Kelso plays with random dogs on the way and shows up late	Kelso	People waiting for him	55	55	Intelligent	His joy with dogs benefits his mood and the dogs, while only mildly inconveniencing others.
Kelso babysits and makes good money at it	Kelso	Children/parents	80	85	Intelligent	Earns income while competently caring for kids, strongly benefiting both sides.
Kelso helps Red fix an Atari by correctly advising on circuitry	Kelso	Red	75	80	Intelligent	Applies technical knowledge to avoid damage and successfully repair the device, aiding Red and showcasing his own skill.
Kelso calls Fez “Captain Pooface” when they first meet	Kelso	Fez	55	30	Bandit	Light teasing amuses Kelso at Fez’s expense, offering no real benefit to Fez.
Kelso calls the circle “sacred” and enforces no-sex rule despite his oversexed nature	Kelso	Friend group	60	70	Intelligent	He voluntarily limits himself to preserve a shared social ritual that others value.
Kelso complains Fez and Hyde are immature and afraid to let him move on	Kelso	Fez and Hyde	65	60	Intelligent	His criticism costs him little and highlights their clinginess, pushing them toward growth.
Kelso points out Hyde can easily judge his Brooke decision because Hyde has no stake	Kelso	Hyde	60	65	Intelligent	He correctly calls out Hyde’s moralizing from safety, sharpening Hyde’s self-awareness.
Kelso ends up cheating on Jackie because of her repeated insults	Kelso	Jackie	40	15	Bandit	His retaliation through cheating harms Jackie and eventually himself more than it resolves her behavior.
Kelso never cheats on Brooke or Angie	Kelso	Brooke and Angie	80	85	Intelligent	Maintaining fidelity stabilizes his relationships and benefits his partners emotionally.
Kelso warns Eric early that Casey is a bad person	Kelso	Eric	75	85	Intelligent	Concern for Eric leads him to share accurate, protective advice with no cost to himself.
