Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Uses flirtatious “rape joke” about helping husband rape a teenage girl	Betty	Teenage girl in joke context	35	10	Bandit	She amuses herself and possibly her husband while normalizing cruelty and sexual violence at others’ expense.
Talks insensitively to Carla about Civil Rights (early on)	Betty	Carla	30	15	Bandit	She preserves her comfort and worldview while marginalizing and hurting Carla.
Becomes narrow-minded and petty toward career/sexual women as series goes on	Betty	Women with careers / more sexual women	25	10	Bandit	Protects her fragile social identity through contempt that harms others and isolates her further.
Spends most of Season 5 eating to ignore disappointment in her life	Betty	Betty	15	45	Helpless	Overeating numbs her feelings short term but damages her health and mood without aiding others.
Discusses possible abortion with doctor and a friend	Betty	Betty	55	55	Intelligent	Openly examining options informs her decision and harms no one.
Ultimately keeps the baby	Betty	Unborn child	65	70	Intelligent	Raising the child gives her purpose and benefits the child’s existence and family, as portrayed.
Deconstructs her 50s-housewife role by confronting frustration and infidelity	Betty	Betty’s prescribed role	70	65	Intelligent	Questioning her role helps her grow and indirectly benefits those around her by challenging stagnation.
Henry prefers Betty not speak her mind about politics at dinners	Henry	Betty	40	30	Bandit	He preserves his political image while constraining her expression and self‑respect.
Takes a gun and shoots neighbor’s pigeons after neighbor threatens Sally’s dog	Betty	Neighbor’s pigeons	45	25	Bandit	She protects/comforts herself and Sally through intimidation but escalates conflict and harms the neighbor’s property.
Threatens to kill Sally’s dog (implied neighbor action)	Neighbor	Sally and her dog	20	5	Bandit	He tries to secure his own peace/convenience by terrorizing Sally and threatening her pet.
Uses kids against Don after the divorce to make his life miserable	Betty	Don	15	5	Stupid	Hurting Don via the children also damages her relationship with them and increases her misery.
Continues living in the house Don pays for while embittered	Betty	Don	40	25	Bandit	She enjoys financial security and status while exacerbating Don’s burden and tensions.
Sally rebels against Betty and challenges her authority in response to this behavior	Sally	Betty	50	40	Helpless	Sally protects her own autonomy but worsens conflict with her mother, offering little concrete benefit to others.
Goes on a downward spiral of spiteful bitterness after “getting everything she wanted”	Betty	Household (esp. Sally)	20	15	Stupid	Her vindictiveness worsens her health, mood, and family relationships without real gain.
Starts letting go of anger and excess weight by Season 6	Betty	Betty	80	70	Intelligent	Improving her emotional and physical health also creates a more stable and pleasant environment for her family.
Begins to examine the decorative role she was raised for	Betty	Betty’s upbringing norms	75	70	Intelligent	Critical reflection opens growth for herself and softens the harms of her learned constraints on others.
Starts taking classes in psychology	Betty	Betty	85	75	Intelligent	Further education enriches her mind and gives her tools potentially beneficial to those around her.
Marries Henry, a man a generation older, soon after divorcing Don	Betty	Betty	60	50	Intelligent	Marriage gives her material and emotional stability; no clear direct harm or benefit to others is shown at that moment.
Expects Betty to act like an adult and calls out her immature decisions	Henry	Betty	70	65	Intelligent	He pushes her toward maturity, which benefits her and creates a healthier family dynamic.
Typically takes Don’s side while acknowledging Betty’s frustration	Henry	Betty	60	55	Intelligent	His balanced stance discourages Betty’s excesses and supports a more functional co‑parenting arrangement.
Goes out of her way to make Don’s life miserable as a Woman Scorned	Betty	Don	15	10	Stupid	The spite campaign undermines her own happiness and family life more than Don’s.
Uses their kids as weapons against Don as part of her bitterness	Betty	Children	10	5	Stupid	Instrumentalizing the children hurts their well‑being and her relationship with them while not truly helping her.
Realizes Sally will still run to her in a crisis (late Season 5)	Betty	Sally	70	75	Intelligent	Recognizing Sally’s trust softens Betty and improves their emotional bond.
Lets go of her anger by Season 6 and makes peace with Don	Betty	Don	80	80	Intelligent	Forgiveness improves her own stability and significantly helps Don and their children’s environment.
Breaks a rib and gets examined, leading to discovery of lung cancer	Betty	Betty	40	40	Helpless	The injury harms her but indirectly brings critical diagnostic knowledge, though she later refuses treatment.
Refuses treatment for terminal cancer to “face death with dignity”	Betty	Her children and family	10	15	Stupid	Sparing them the drawn‑out decline is arguable, but the near‑term loss of her presence and support heavily outweighs any benefit.
Gives Sally burial instructions after learning she’ll die soon	Betty	Sally	55	65	Intelligent	Practical guidance eases future burdens on Sally and gives Betty some closure.
Tells Sally she now sees Sally’s independence as good and that her life will be an adventure	Betty	Sally	60	80	Intelligent	Affirming Sally’s individuality strengthens Sally’s self‑esteem and offers Betty emotional peace.
Forms a “weird friendship” with ten-year-old Glen to cope with loneliness	Betty	Glen	35	30	Helpless	She gains some emotional relief but creates an inappropriate dynamic that may confuse or burden the child.
Lashes out at Sally and others siding against her during her bitter period	Betty	Sally and household	20	10	Stupid	Her cruelty deepens her own isolation and damages family bonds without real advantage.
Raises Sally with the same emotionally critical style she experienced	Betty	Sally	20	15	Stupid	Repeating her mother’s abuse harms Sally and perpetuates patterns that also keep Betty unhappy.
Insults Henry’s obese mother when he reassures her about weight	Betty	Henry’s mother	25	20	Stupid	The insult strains in‑law relations and offers Betty no real relief or self‑improvement.
