Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
He skips important meetings or behaves eccentrically because he’s “that good”	Don	Business partners and staff	70	35	Bandit	His status grants him freedom and comfort while putting extra burden and risk on others.
He constantly makes persuasive ad pitches to talk his way out of situations	Don	Clients and partners	85	70	Intelligent	He gains money and esteem while generating campaigns that benefit clients and firm.
He is willing to make ads for almost anything if the price is right	Don	Consumers	75	40	Bandit	He profits by skillfully selling products, sometimes at consumers’ expense.
He treats office men’s crude behavior toward women as unacceptable and says “I have rules”	Don	Female employees	60	75	Intelligent	He gains self‑respect and some moral authority while making the workplace marginally safer.
He drunkenly seduces his secretary Allison and pretends nothing happened	Don	Allison	40	15	Bandit	He gets sex and ego gratification while deeply harming her emotionally and professionally.
He exercises control over Sylvia, demanding demeaning acts	Don	Sylvia	50	15	Bandit	He gratifies his control needs but corrodes the relationship and harms her dignity.
Sylvia breaks up with Don over his controlling behavior	Sylvia	Don	60	35	Helpless	She protects herself but loses a relationship and disrupts both their lives.
He treats himself as willing to make an ad for almost anything for money	Don	Consumers	75	40	Bandit	Again, profit prioritized over possible consumer manipulation or harm.
He masterminds the creation of Sterling Cooper Draper Pryce to avoid McCann takeover	Don	Original partners and employees	90	85	Intelligent	He saves his own autonomy and preserves many colleagues’ jobs and culture.
He later pushes to sell out to McCann when Jim Cutler threatens his place	Don	Partners and staff	70	40	Bandit	He secures his power and payout while exposing others to the very fate he once opposed.
He repeatedly cheats on Betty while expecting her to be chaste	Don	Betty	70	20	Bandit	He indulges himself and asserts dominance, damaging her wellbeing and trust.
He lectures Sal about being faithful to his wife despite his own infidelity	Don	Sal	55	25	Bandit	He maintains a moral façade and control while hypocritically burdening Sal.
He often ignores epiphanies about valuing his wife and keeps cheating	Don	Betty/Megan	35	25	Stupid	He sabotages his marriages, gaining only fleeting pleasure at great personal cost.
He ignores Faye’s advice to address his false identity legally	Don	Himself and close circle	40	35	Stupid	He preserves the status quo but keeps massive personal and legal risk hanging over everyone.
He improvises (“Tarzan, swinging from vine to vine”) instead of planning carefully	Don	Partners and staff	65	35	Bandit	His risk‑taking boosts his own legend and wins but endangers the firm.
He spends most vacations in California with Anna, who knows his true identity	Don	Anna	70	80	Intelligent	He gains genuine acceptance and peace, offering her closeness and support in return.
He shows Adam the door when his younger brother comes seeking help	Don	Adam	45	10	Bandit	He protects his secret and stability at the cost of Adam’s hope and support.
He keeps Adam’s shoebox of keepsakes after Adam’s suicide	Don	Himself	30	20	Helpless	Clinging to the box deepens his guilt and grief with no real benefit to anyone.
He pulls strings to get the Rossen boy a draft deferment	Don	Rossen boy	60	80	Intelligent	The boy’s life prospects improve, while Don’s reputation and access to Sylvia are enhanced.
He uses the deferment to regain sexual access to Sylvia	Don	Sylvia	70	20	Bandit	He secures an affair for himself while exploiting her gratitude and compromising her integrity.
He settles down and marries Megan, trying to be a “ladykiller in love”	Don	Megan	70	70	Intelligent	For a time both gain affection, stability, and shared life benefits.
He becomes extremely upset when Megan shows sexuality outside his control	Don	Megan	50	25	Bandit	He asserts dominance and soothes his anxieties while stifling her autonomy and career.
He manipulates Betty emotionally in their marriage	Don	Betty	65	20	Bandit	He secures control and a stable facade while eroding her mental health.
He tries to talk Betty out of divorce and threatens to cut her off financially and from the kids	Don	Betty	60	15	Bandit	He tries to preserve his family image and control by leveraging power against her.
He ultimately relents and agrees to a more amicable split with Betty	Don	Betty and children	55	65	Intelligent	He sacrifices some control and resources to make the divorce less damaging for all.
He provides a deferment for Rossen boy specifically to regain Sylvia’s sexual favor	Don	Rossen boy and Sylvia	70	25	Bandit	He gets sexual access while using life‑changing help as leverage.
He intermittently behaves as a distant but “father to his men” at work	Don	Junior creatives and staff	65	70	Intelligent	His guidance and advocacy help their careers while bolstering his leadership.
He repeatedly abandons his children on key occasions (birthday, long trips, benders)	Don	His children	25	20	Stupid	He loses their trust and deepens their wounds, with no durable gain to himself.
He expresses his discomfort and emotional distance from his kids honestly to another adult	Don	Confidant/listener	55	65	Intelligent	Reflecting on his feelings aids his self‑understanding and guides more empathetic parenting.
He consciously chooses not to use physical punishment on his kids	Don	His children	70	85	Intelligent	He breaks an abusive cycle, improving their upbringing and easing his own conscience.
He refuses to acknowledge Abigail as his mother	Don	Abigail	60	25	Bandit	Protects his own psyche while withholding emotional recognition from someone who did raise him.
He refuses to acknowledge Adam as his brother when Adam is born/young	Don	Adam	55	20	Bandit	He shields himself from attachment and pain but wounds Adam’s sense of belonging.
He often does a “Screw this, I’m outta here!” walkout from meetings	Don	Colleagues and clients	60	35	Bandit	He preserves his ego and mystique while disrespecting others’ time and process.
He takes Peggy on as a sink-or-swim mentee	Don	Peggy	75	80	Intelligent	His harsh mentorship ultimately gives her a powerful career and affirms his value as a teacher.
He neglects office-relationship rules and starts sleeping with secretaries and coworkers	Don	Office women	65	25	Bandit	He gratifies himself while creating emotional harm and professional complications for them.
He dates Faye Miller in a relatively healthy office-adjacent relationship then sabotages it	Don	Faye	45	35	Stupid	He destroys a potentially stabilizing partnership largely for impulse and fear.
He quickly decides to marry Megan after sleeping with her as his secretary	Don	Megan	60	45	Bandit	He gains an idealized wife but saddles her with a rushed, fragile marriage from a power-imbalanced start.
He takes Lane to a Japanese monster movie	Don	Lane	65	80	Intelligent	He gains pleasant company and gives Lane rare friendship and respite.
He takes Bobby to see Planet of the Apes	Don	Bobby	70	85	Intelligent	Shared outing strengthens their bond and gives the child joy and experience.
He responds “My God, what have I done?” after Adam’s suicide	Don	Himself	30	60	Helpless	Realization and guilt deeply hurt him while slightly humanizing him to others.
He feels similar horror learning he drove Lane to suicide	Don	Himself	25	60	Helpless	His self‑reproach harms him more than it helps but does show moral awareness.
He often calls or visits Anna, treating her as his moral anchor	Don	Anna	70	80	Intelligent	Mutual emotional support is one of his healthiest relationships.
He becomes “married to the job” after breakdown, realizing advertising is what he’s good at	Don	Work colleagues and clients	75	65	Intelligent	He stabilizes his identity doing valuable work that also benefits the firm and clients.
He goes long stretches without seeing his kids post-divorce, then takes them to flashy outings like Disneyland	Don	His children	45	40	Stupid	Disneyland visits give some pleasure but pattern deepens insecurity and shallow attachment.
He promises to take the kids to the Statue of Liberty but never does	Don	His children	35	30	Stupid	He gains momentary approval while eroding long‑term trust.
He has numerous “Pet the Dog” moments of kindness with his children and Anna	Don	Children and Anna	70	80	Intelligent	Acts of warmth benefit them and give him real emotional fulfillment.
He repeatedly has flings and affairs while married, nearly incapable of monogamy	Don	Spouses and lovers	60	25	Bandit	He gratifies emotional and sexual needs while inflicting sustained damage on partners.
He takes a level in kindness briefly after his second marriage to Megan	Don	Megan and colleagues	65	70	Intelligent	Improvement benefits his marriage and workplace relationships.
He reverts to philandering between seasons 5 and 6, cheating on Megan with a neighbor	Don	Megan	45	25	Stupid	He undermines his own fresh start for transient pleasure, harming both of them.
He sincerely tries to make amends in the Season 6 finale with those he wronged	Don	Various associates	45	60	Helpless	Attempts at repair aid others somewhat but cost him his marriage and job.
He self-actualizes on a hippie commune after much soul-searching, ending at peace	Don	Himself	85	75	Intelligent	He gains inner peace and clarity that position him to contribute more constructively to others.
He is responsible for the creation of the famous early-’70s Coke ad	Don	Coca‑Cola and the public	90	85	Intelligent	Iconic work brings him success and provides a resonant cultural product enjoyed by millions.
