Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Involves herself in a coup to expel the Federation	Winn	Federation / Bajor	35	15	Bandit	Supporting a coup can expand her local power but destabilizes Bajor and undermines broader security.
Schemes, plots assassinations, and undermines Sisko at every turn	Winn	Sisko	30	20	Bandit	Her constant power plays modestly entrench her authority while obstructing the Emissary’s beneficial role.
Sleeps with a “spiritual guide” who is actually Dukat	Winn	Dukat	25	15	Bandit	Attempting to gain spiritual/political advantage via a liaison backfires badly when his identity is revealed.
Drops Jaro when she learns he’s tied to Cardassian arms	Winn	Jaro Essa	55	60	Intelligent	Severing ties with a tainted ally protects Bajor and her own legitimacy.
Pretends to be an omnicidal Pah-Wraith zealot to gain their favor	Winn	Universe at large	30	10	Bandit	Feigning universal destruction aims at becoming their emissary, risking huge harm with dubious long-term gain.
Chooses to embrace the Pah-Wraiths and her inner villain	Winn	Prophets / Bajor	20	10	Bandit	Aligning with malevolent entities advances her personal power quest while endangering her people.
Becomes romantically involved with Jaro for ambition	Winn	Jaro Essa	35	40	Bandit	Using romance to climb politically offers her leverage while aligning Bajor with a coup leader.
Becomes romantically involved with “Anjohl” (Dukat in disguise) for ambition	Winn	Dukat	20	10	Bandit	Seeking status through a powerful “ally” exposes her to manipulation and furthers a dangerous agenda.
Helps Sisko communicate with the Prophets after he discovers the Lost City	Winn	Sisko	65	70	Intelligent	Her cooperation strengthens Sisko’s prophetic link and modestly raises her standing as helpful religious leader.
Warns Sisko in private about the dangers of consulting an orb	Winn	Sisko	60	70	Intelligent	She shows genuine concern for his health, offering protective counsel that may also make her appear caring.
Goes to Sisko for advice about the Dominion non‑aggression pact	Winn	Sisko	65	70	Intelligent	Seeking his counsel improves Bajor’s decision-making and slightly humbles her to his expertise.
Asks Kira for advice after the Pah-Wraiths visit her	Winn	Kira Nerys	55	65	Intelligent	Reaching out vulnerably for guidance opens a path for repentance and potentially safer choices for Bajor.
Rejects Kira’s advice to step down as Kai and makes excuses	Winn	Bajor	30	30	Stupid	Clinging to office blocks her moral growth and keeps Bajor under compromised leadership, with no real upside.
Uses condescending calmness and passive-aggression to stay “above” others	Winn	People around her	45	35	Bandit	This posture reinforces her authority while undermining and belittling others’ confidence and credibility.
Undermines Sisko’s role as Emissary out of resentment	Winn	Sisko	30	20	Bandit	Her attempts to undercut him stem from jealousy, marginally protecting her status while weakening a beneficial figure.
Twists all opposition as misguided or evil, never accepting fault	Winn	Opponents	35	25	Bandit	Deflecting blame preserves her self-image and authority while delegitimizing reasonable dissent.
Deliberately manufactures the controversy over Keiko’s terminology as a pretext	Winn	Keiko / Bajoran community	40	20	Bandit	She exploits a contrived religious dispute to advance her agenda at the cost of social harmony and Keiko’s work.
Deliberately disrupts the Reckoning between Prophets and Pah-Wraiths	Winn	Prophets & Pah-Wraiths conflict	20	15	Bandit	Stopping a prophesied battle preserves her personal control but thwarts a potentially universe-saving event.
Tries to have Vedek Bareil assassinated (as part of that first plot)	Winn	Vedek Bareil	25	5	Bandit	Again seeks to secure the Kai position by eliminating a rival, helping herself at grave cost to another.
Walks with the Prophets in defiant faith after recalling her prison sufferings	Winn	Her congregation	65	70	Intelligent	Her steadfast faith in adversity inspires others and reinforces her own spiritual/political authority.
Spends her time as Kai wrestling influence away from Sisko	Winn	Sisko / Bajor	35	25	Bandit	Power struggles protect her primacy while obstructing a figure chosen to guide Bajor.
Crosses the Moral Event Horizon due to resentment of Sisko as Chosen One	Winn	Bajor / Prophets	20	10	Bandit	Her escalating spite leads to catastrophic choices that endanger many for her limited gain.
Embraces “Then let me be evil” mindset after repeated rejection	Winn	Prophets / Bajor	20	10	Bandit	Accepting villainy formalizes her self-serving path, harming others for questionable, short-lived power.
Gives Sisko key information immediately before Dukat kills her	Winn	Sisko	60	75	Intelligent	Her final helpful act aids Sisko’s struggle against Dukat at the cost of her life.
