Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Garak spares Odo’s deeper torture after realizing he’s broken him	Garak	Odo	35	70	Helpless	He abandons further career benefit to protect Odo from more pointless suffering.
Garak asks O’Brien to tell his victim’s wife he’s sorry	Garak	Victim’s wife	30	60	Helpless	He gains only guilt relief while offering some emotional restitution to the bereaved.
Garak attends a Bajoran event wearing “former Cardassian oppressor” tag	Bajorans	Garak	20	40	Helpless	They humiliate him symbolically, slightly validating themselves while deepening his misery.
Garak frightens characters like Grathon Tolar by involving them in his games	Garak	Grathon Tolar / pawns	60	20	Bandit	His manipulations benefit his schemes but terrify and endanger others.
Garak confronts Weyoun and kills him after “What’s left of it” remark	Garak	Weyoun	65	40	Bandit	He gains emotional satisfaction and removes a key enemy at some political risk.
Garak guns down Jem’Hadar captains when Odo gives him a plasma rifle	Garak	Jem’Hadar captains	70	60	Intelligent	He kills enemy commanders to protect his team and mission with little extra harm.
Garak practices lying even when unnecessary	Garak	Everyone he talks to	55	30	Bandit	Habitual deceit hones his skills and protection but erodes others’ ability to rely on him.
Garak trains Bashir to be less naive about deception	Garak	Bashir	65	80	Intelligent	He subtly mentors Bashir in skepticism, improving Bashir’s survival and Garak’s ally quality.
Garak turns down easy deals that would betray Cardassia	Garak	Cardassia	40	70	Helpless	He stays miserable in exile to safeguard his homeland from his potentially damaging knowledge.
Garak joins Kira and Damar in a risky mission that devastates Cardassian regime	Garak	Cardassian regime / Dominion	75	70	Intelligent	He helps topple a monstrous order, freeing Cardassia at vast but necessary cost.
Garak immediately shoots Flaxian assassin’s sabotaged ship via bomb frame	Garak	Assassin	60	55	Intelligent	He neutralizes a direct threat to his life while aiding station security and justice.
Garak murders a Romulan senator to bring Romulans into the war	Garak	Romulan senator	70	30	Bandit	He secures enormous strategic gain for his side through a targeted killing.
Garak forges evidence to implicate Dominion in senator’s death	Garak	Romulan Empire	65	35	Bandit	He manipulates another power into war, benefiting the Alpha Quadrant but via deceit.
Garak conceals his real plan from Sisko in “In the Pale Moonlight”	Garak	Sisko	65	35	Bandit	He protects Sisko’s deniability and accomplishes the mission while violating Sisko’s consent.
Garak calls Sisko out for pretending not to want lethal methods used	Garak	Sisko	60	55	Intelligent	His bluntness forces Sisko to face his own complicity, improving moral clarity.
Garak refuses to betray Cardassia even after exile	Tain / Cardassia	Garak	30	65	Helpless	His steadfast loyalty hurts his own prospects while shielding his state from exposure.
Garak uses his knowledge to save Martok, Worf, and Bashir from Dominion captivity	Garak	Martok, Worf, Bashir	75	85	Intelligent	He risks himself to free major allies, hugely benefiting the war effort.
Garak murders multiple people to cover up the Romulan plot details	Garak	Various intermediaries	65	25	Bandit	He protects the conspiracy and its gains at the cost of several lives.
Garak misreads the Dominion and initially supports Cardassia joining them	Garak	Cardassia	40	20	Stupid	His support helps trigger a disastrous alliance that later devastates his own world.
Garak later helps orchestrate rebellion against Dominion control	Garak	Cardassian resistance	70	85	Intelligent	He redeems the earlier error by enabling liberation at great personal risk.
Garak physically assaults Klingons while trading “cutting remarks”	Garak	Klingon assailants	60	50	Intelligent	He defends himself, takes injuries, but inflicts lasting psychological blows with no wider harm.
Garak frequently assists Starfleet operations with covert data and codes	Garak	Starfleet	70	80	Intelligent	He gains trust and relevance while greatly enhancing Federation intelligence capability.
Garak compliments those who never fully forgive or trust him	Garak	Suspicious allies	55	65	Intelligent	He reinforces healthy caution that mitigates the damage he might otherwise do.
Garak chooses to stay involved in dangerous missions despite option to abstain	Garak	Garak	70	70	Intelligent	He risks himself but repeatedly contributes essential skills that save many lives.
Garak kills Rusot to protect Kira and the mission	Garak	Rusot	70	75	Intelligent	He sacrifices a compatriot to prevent a coup against their joint liberation effort.
