Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Odo links with Female Changeling and neglects resistance duties	Odo	Resistance cell	25	20	Helpless	He gains short‑term emotional comfort while gravely endangering the resistance effort.
Odo realizes Kira will be executed and regrets his Dominion complicity	Odo	Resistance/Kira	45	60	Intelligent	His self‑reproach prompts him to break with the Dominion and realign with his allies.
Odo opposes executing the Changeling race and offers to cure them	Odo	Founders	65	80	Intelligent	He protects his people from genocide while creating conditions for a just peace.
Odo cures the Female Changeling of the Section 31 virus	Odo	Female Changeling	60	75	Intelligent	He saves her and the Link as part of a peace settlement, at the cost of empowering a former enemy to accept surrender.
Odo returns permanently to the Great Link to teach a better way	Odo	Great Link	70	85	Intelligent	He sacrifices his life with Kira and DS9 to reform his people and stabilize the quadrant.
Odo prevents a genocidal “final solution” against the Founders	Odo	Founders	70	90	Intelligent	He averts species‑wide extermination while enabling a negotiated end to the war.
Odo works for Cardassian occupiers as security chief	Odo	Bajorans	40	30	Helpless	He gains position and protection while contributing to an oppressive system that later torments his conscience.
Odo allows Dukat to execute three innocent Bajorans	Odo	Innocent Bajorans	10	5	Stupid	He fails to investigate adequately, enabling wrongful deaths and gaining no true benefit.
Odo later re‑examines his past case as “Thrax” and pulls at loose strings	Odo	His past self’s decisions	55	70	Intelligent	By confronting his own errors he gains insight and some moral restitution.
Odo sends the Jem’Hadar boy back to the Dominion	Odo	Jem’Hadar boy	20	15	Stupid	He abandons the chance for reform, consigning the child to a violent life while gaining only relief from a difficult responsibility.
Older Odo erases the Gaian colony timeline to save Kira (again referenced)	Older Odo	Gaian colonists	25	5	Bandit	His love for Kira drives him to annihilate thousands of lives and histories.
Odo chooses not to purge the Prophet from Kira’s body	Odo	Kira	60	70	Intelligent	He supports her autonomous, strategic self‑sacrifice and respects her wishes.
Odo constantly watches or listens to Quark’s calls in “The Wire”	Odo	Quark	60	20	Bandit	He secures intelligence advantages in exchange for deeply invasive surveillance.
Odo plays baseball umpire strictly by the rulebook and ejects players	Odo	Baseball teams	65	65	Intelligent	His rigid fairness benefits the integrity of the game and satisfies his own love of rules.
Odo pranks Bashir and O’Brien by making them think they’ve shrunken	Odo	Bashir and O’Brien	60	65	Intelligent	He enjoys rare humor while causing only harmless, bonding mischief.
Odo helps Kira’s resistance group while formally under other authorities	Odo	Occupation authorities	50	75	Intelligent	He quietly prioritizes substantive justice over formal obedience, aiding anti‑Dominion efforts.
Odo refuses pity when ill and asks Kira for criminal reports instead	Odo	Kira	55	60	Intelligent	He maintains dignity and usefulness, easing others’ discomfort by treating him as capable.
Odo mentors a Jem’Hadar boy in “I Am Not a Gun” ethos	Odo	Jem’Hadar boy	55	70	Intelligent	He attempts to broaden the boy’s view of himself beyond being a weapon, even if results are limited.
Odo exposes Martok as a changeling on detail alone after becoming solid	Odo	Changeling impostor	70	80	Intelligent	He uses keen observation to unmask a deep infiltrator, increasing trust in his abilities.
