Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Rebecca writes a large cheque to become camp counselor	Rebecca	Camp program	60	30	Bandit	She buys access to Josh’s environment, benefiting the camp financially while corrupting its rules and selection process.
Camp director accepts donation and gives her counselor role	Camp director	Camp kids/staff	65	35	Bandit	He gains significant funds but compromises fairness and program integrity.
Rebecca repeatedly manipulates situations to get what she wants	Rebecca	Her social circle	50	25	Bandit	Her schemes often succeed short-term for her while damaging others’ trust and well-being.
Rebecca pushes progressive ethics on others while not practicing them	Rebecca	People she lectures	40	30	Helpless	Performative moralizing slightly boosts her self-image but alienates others and undercuts real influence.
Rebecca stalks Josh as a “Psycho Ex-Girlfriend” peak	Rebecca	Josh	35	15	Bandit	She indulges her fixation, worsening his fear and emotional distress with little real benefit beyond compulsion.
Rebecca has a major villain-arc “After Everything You Made Me Do”	Rebecca	Surrounding characters	30	20	Bandit	Her escalating misdeeds scratch her emotional itch but leave others hurt and estranged.
Rebecca manipulates Pamala into committing felonies	Rebecca	Pamala	30	10	Bandit	Rebecca offloads risk and achieves her ends while profoundly endangering Pamala.
Rebecca has a firm Heel Realization after Pamala incident	Rebecca	People around her	75	70	Intelligent	New insight into her villainy improves her behavior and reduces future harm.
Rebecca donates annually as part of progressive self-image	Rebecca	Charities/causes	70	75	Intelligent	Regular giving helps her sense of self and concretely supports recipients.
Rebecca starts her pretzel business in West Covina	Rebecca	Customers/community	75	80	Intelligent	Entrepreneurship gives her meaningful work and brings value and joy to others.
Rebecca learns not to impulsively spend and accept less money	Rebecca	Creditors/close contacts	70	70	Intelligent	Improved financial discipline stabilizes her life and reduces burdens on others.
Rebecca swings between “It’s all my fault” and “never my fault”	Rebecca	People she affects	30	35	Helpless	Extremes of blame harm her mental health and distort how she treats others.
Rebecca tries hard to impress her mother	Rebecca	Rebecca's mother	35	45	Helpless	She sacrifices her own needs to chase approval, while her mother gains ego reinforcement.
Rebecca continues to adore her neglectful father for years	Rebecca	Rebecca's dad	25	40	Helpless	Idealizing him keeps her stuck and grants him unearned emotional power and attention.
Rebecca finally sees her father as a selfish deadbeat	Rebecca	Rebecca	80	55	Intelligent	Reframing him realistically frees her from chasing his approval, with minimal collateral harm.
Rebecca repeatedly gives “Well Done, Daughter!” performances	Rebecca	Her parents	35	40	Helpless	Overinvestment in praise harms her autonomy, while parents benefit from being centered.
Rebecca pushes herself academically and professionally (Harvard, Yale, partner track)	Rebecca	Employers	90	85	Intelligent	Her ambition greatly advances her career and generates substantial value for firms.
Rebecca sometimes skips work on a whim or acts inappropriately	Rebecca	Her firm/boss	30	35	Helpless	Irresponsibility risks her own job security and inconveniences colleagues and clients.
Darryl hires Rebecca to represent him in his custody case	Darryl	Darryl	80	75	Intelligent	Choosing the best lawyer improves his legal chances and Rebecca gains work and reputation.
Bar association considers her fitness to continue practicing	Bar association	Legal system/public	60	80	Intelligent	Reviewing her license protects public trust and ensures competent, ethical practice.
Rebecca starts taking treatment for borderline personality disorder seriously	Rebecca	Her close relationships	85	85	Intelligent	Managing her condition greatly improves her functioning and reduces harm to others.
Rebecca persistently tries to find “true love” at all costs	Rebecca	People she dates or targets	30	25	Helpless	Her obsession undermines her own stability and damages others, with only fleeting satisfaction.
