Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Gathers neighborhood men to go beat up the identified offender	Lip	Suspected pedophile	50	35	Bandit	He organizes vigilante violence that may protect kids but bypasses lawful process.
Suggests they still “do something” about the attractive female offender	Lip	Female offender	40	25	Bandit	He pushes for punitive action partly from principle but with questionable motives and due process.
Works hard at college and part-time jobs while contributing to family	Lip	Himself & family	80	85	Intelligent	His effort improves his future and provides financial and practical support at home.
Engages in embarrassing drinking blackouts and hospitalizations	Lip	Lip	10	20	Stupid	Alcohol abuse damages his health and relationships without any offsetting benefits.
Has an affair with Helene (older professor)	Lip	Helene / himself	55	25	Bandit	He gains sex and excitement while endangering her career and ethical boundaries.
Lives in a sorority and uses a photo of Helene for arousal	Lip	Sorority women	40	55	Intelligent	He navigates his hang-ups enough to resume sex, benefiting himself and partners without obvious harm.
Loses his appeal to get back into college	Lip	Lip	15	45	Stupid	His prior actions result in a failed appeal, severely hurting him with little broader effect.
Fully relapses into alcoholism after appeal loss and breakup with Sierra	Lip	Lip	10	20	Stupid	Relapse deepens his problems and strains those around him.
Sobers up again by end of Season 7 and attends AA regularly	Lip	Lip & close others	80	80	Intelligent	Sustained sobriety benefits him and stabilizes his relationships.
Steps up as surrogate father when Fiona goes off the rails	Lip	Younger siblings	85	90	Intelligent	Taking over parenting duties is costly but greatly protects and supports the kids.
Takes Liam in to live with him, Tami, and Fred when house is sold	Lip	Liam	85	90	Intelligent	He prevents Liam’s homelessness and builds a stable family unit for them both.
Sleeps with many women over the series	Lip	Various partners	60	50	Bandit	He gains pleasure; impact on others is mixed but includes hurt feelings and complications.
Refuses to accept apologies or reconciliation attempts from Monica	Lip	Monica	55	40	Bandit	He protects his own boundaries and avoids pain while blocking any chance of her growth or reconnection.
Finishes high school and gets into college (with Mandy’s help)	Lip	Lip	85	70	Intelligent	Educational progress improves his prospects and offers hope to his family.
Goes on drunken benders and “Frank-like” ranting in Season 6	Lip	Family & bystanders	15	25	Stupid	His spirals hurt his health and family relationships without any upside.
Wakes up on a train from a drunken stupor	Lip	Lip	10	30	Stupid	He risks safety and dignity for no discernible benefit.
Prefers carcinogens (booze, smoking) over stimulants like ecstasy	Lip	Lip	25	45	Helpless	Choosing harmful substances damages his health while not particularly helping others.
Stalks Karen after she dumps him	Lip	Karen	15	10	Stupid	Obsessive behavior disturbs her and degrades him with no positive outcome.
Ignores Mandy’s feelings at every turn	Lip	Mandy	35	25	Bandit	He preserves his freedom and ego while repeatedly hurting her emotionally.
Demands the family sell the Gallagher house though he doesn’t live there	Lip	Debbie, Carl, Liam	30	15	Bandit	He seeks a payout/control at significant cost and risk to siblings still relying on the house.
Steals from his former workplace to satiate his ego despite promising Tami to stop	Lip	Former employer & Tami	20	10	Stupid	He feeds his ego briefly while risking legal trouble and betraying Tami’s trust.
Brags to a waiting student (the future tutor) about scamming extra credit	Lip	Tutor	40	30	Bandit	He aims to game the system for personal gain while devaluing the tutor’s work.
Tries to invite the tutor to a party and assumes she’ll want to hook up	Lip	Tutor	45	40	Bandit	He seeks sex and status while objectifying her and risking social backlash.
Assumes the tutor will want to take him back to her apartment	Lip	Tutor	40	45	Bandit	He inflates his ego with expectations that ignore her autonomy, minor social harm to her.
Tells an older girl at the party that his planned hookup failed and assumes she’ll ditch to hook up with him	Lip	Older girl from neighborhood	35	30	Bandit	He chases gratification while showing disregard for her perspective, provoking her anger.
Works as a delivery boy while struggling to find a house for his family	Lip	His family	70	75	Intelligent	Low-status work and housing search are hard but directly support Tami and the kids.
Feels mostly happy about Tami’s second pregnancy despite financial strain	Lip	Tami & kids	60	70	Intelligent	Optimism and acceptance strengthen family bonds though it adds pressure.
Refuses to commit to Mandy or Karen when they want relationships	Lip	Mandy & Karen	55	35	Bandit	He safeguards his autonomy while causing them emotional pain and instability.
Gets more hostile in Season 7, resenting his family’s success	Lip	Family	25	30	Stupid	Bitterness harms relationships and his own mental state without bringing real benefits.
