Event	Actor	Target	Self-impact score (S)	Other-impact score (O)	Type	Explanation
Rachel tries to crash Ross’s London wedding to Emily to confess her love	Rachel	Ross & Emily	30	5	Bandit	She seeks personal closure/romantic gain by risking severe damage to Ross’s marriage and Emily’s feelings.
Rachel repeatedly insists Ross was not “on a break” while having initiated it	Rachel	Ross	45	30	Bandit	She preserves her moral high ground at ongoing cost to Ross’s emotional well‑being and conflict resolution.
Rachel manages to flirt out of a speeding ticket after stealing Monica’s car and driving without a license	Rachel	Traffic system & Monica	60	15	Bandit	She avoids legal consequences and enjoys thrill while endangering others and abusing leniency.
Rachel often drives terribly and must be banned from driving Monica’s Porsche	Rachel	Passengers & other drivers	40	20	Stupid	Her bad driving endangers others and risks her own safety without meaningful benefit.
Rachel love‑sabotages Ross’s other relationships whenever jealous	Rachel	Ross & his girlfriends	35	10	Bandit	She gains ego reassurance or hope with Ross at the direct expense of others’ happiness.
Rachel gains career success through determination and becomes a single mother who can support herself	Rachel	Rachel & Emma	95	90	Intelligent	Her growth ensures financial and emotional stability for herself and her child.
Rachel threatens an intruder (Joey) to protect Emma when she hears someone in the nursery	Rachel	Presumed intruder	90	90	Intelligent	Her protective instinct safeguards Emma; Joey is only briefly startled.
Rachel starts a fight with Amy after Amy insults Emma’s looks	Rachel	Amy	55	40	Bandit	She defends Emma and vents anger but escalates into a physical conflict harming family harmony.
Rachel calls her doctor so often about Emma that he drops her as a client	Rachel	Rachel	15	60	Helpless	Her anxiety harms her own access to medical care without improving Emma’s health.
Rachel becomes worried Ross has rubella and fixates on it despite not understanding it	Rachel	Ross	45	40	Helpless	Her concern for Ross leads to disproportionate anxiety with no clear benefit.
Rachel blocks Joey from hitting on Jill by declaring her sister is off‑limits	Rachel	Joey & Jill	70	55	Intelligent	She protects her immature sister from Joey’s advances while preserving group stability.
Rachel blames Ross for everything in their breakup and tries to get him to sign a document saying so	Rachel	Ross	40	15	Bandit	She seeks emotional vindication and power while unfairly burdening Ross with all the blame.
Rachel’s reaction leads Ross to snap and leave her	Rachel	Rachel & Ross	20	30	Stupid	Her insistence on one‑sided blame damages the relationship and offers her no real benefit.
Rachel loses her temper after the Chick wakes her at 6 a.m. and storms across the hall	Rachel	Joey & Chandler	45	45	Helpless	She vents her frustration but just escalates tension without solving the noise problem.
Rachel and Monica devise a plan to force Joey and Chandler to swap apartments back	Rachel	Rachel & Monica	80	40	Bandit	They regain their preferred living space at the guys’ expense and manipulation.
Rachel insists on playing high‑school mind games and staying the center of attention in romances	Rachel	Various romantic interests	50	25	Bandit	She gains ego and perceived control while confusing and emotionally taxing partners.
Rachel frequently whines to friends about personal problems without taking responsibility	Rachel	Friends	45	35	Helpless	She gets short‑term emotional relief but strains friends and delays her own growth.
Rachel repeatedly sabotages Ross’s relationships and argues with him out of jealousy and immaturity	Rachel	Ross & partners	35	15	Bandit	Her need for attention and control harms Ross’s chances at happiness more than it helps her.
Rachel hides her real favorite movie and steamy books as guilty pleasures	Rachel	Rachel	75	55	Intelligent	She protects her image while privately enjoying harmless entertainment.
Rachel has a sexual fantasy about Joey and Chandler and enjoys it	Rachel	Rachel	70	60	Intelligent	The fantasy gives her personal pleasure without affecting others.
